param n := 16.0;
param numVehicles := 4.0;
set Origin := 33 35 36 37 38;
set O := 35 36 37 38;
param Ok := 1 35 2 36 3 37 4 38;
set S := 44 45 46 47 48;
set F := 34 39 40 41 42 43;
param t:
 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48:=
41 96.0726 95.6944 96.4606 97.4588 97.3034 93.54902 95.5448 98.5862 98.7792 97.1134 99.2808 94.6174 96.5274 96.7868 94.7295 97.924 94.57248 95.854 92.5978 85.2788 72.623 69.72302 65.40504 67.5862 66.8122 56.93566 49.965999999999994 42.11618 42.19540000000001 33.8168 23.209379999999996 22.1884 93.0 93.0 93.0 93.0 96.8258 93.78828 97.1974 94.5823 93.0 96.8258 93.78828 97.1974 94.5823 93.0 96.8258 93.78828
42 99.7224 96.8642 97.1264 94.3628 94.30724 97.587 96.4726 95.3182 96.2072 94.58524 95.9606 97.1134 95.4232 94.25872 98.1134 94.73794 97.0624 95.4218 95.2498 82.3826 73.551 72.213 68.057 64.3182 63.63602 58.17959999999999 47.394000000000005 44.768 41.0912 35.8536 25.861199999999997 21.7564 93.0 93.0 98.391 98.391 93.0 97.8262 94.3222 97.2342 98.391 93.0 97.8262 94.3222 97.2342 98.391 93.0 97.8262
43 96.596 96.3258 97.092 97.7264 96.6028 95.7226 94.84428 97.8858 98.0788 96.9128 98.5802 95.249 97.1588 96.5864 95.253 97.2236 93.872 96.4854 91.89732 84.5782 71.92262 69.02254 64.70456 66.8858 66.9996 57.5672 49.265600000000006 41.4157 42.826800000000006 33.11632 22.508899999999997 22.819999999999993 93.0 93.0 95.5306 95.5306 96.6252 93.0 96.4968 93.88182 95.5306 96.6252 93.0 96.4968 93.88182 95.5306 96.6252 93.0
44 99.6658 96.8858 97.148 94.73722 93.8327 97.5304 95.6082 94.77464 95.6636 94.5287 95.417 97.0568 96.0496 94.20218 98.0568 94.08438 96.1978 95.4434 94.50919999999999 81.83908 72.6864 71.3484 68.0004 63.774640000000005 64.0104 58.20099999999999 46.85039999999999 44.711600000000004 41.717600000000004 34.8832 25.636799999999994 21.7778 93.0 93.0 98.3346 98.3346 94.24112 97.7696 93.0 97.1776 98.3346 94.24112 97.7696 93.0 97.1776 98.3346 94.24112 97.7696
45 97.8512 97.685 98.4512 98.3516 97.146 97.0816 95.4694 98.429 98.62180000000001 97.538 99.1234 96.608 98.518 97.2114 96.5082 97.7666 95.3412 97.8446 92.51508 85.1214 72.5478 70.4916 65.9597 67.429 67.6248 58.9264 49.8086 43.1648 44.18600000000001 33.6084 23.978039999999993 24.179000000000002 93.0 93.0 96.7858 96.7858 97.2504 95.779 97.04 93.0 96.7858 97.2504 95.779 97.04 93.0 96.7858 97.2504 95.779
46 96.0726 95.6944 96.4606 97.4588 97.3034 93.54902 95.5448 98.5862 98.7792 97.1134 99.2808 94.6174 96.5274 96.7868 94.7295 97.924 94.57248 95.854 92.5978 85.2788 72.623 69.72302 65.40504 67.5862 66.8122 56.93566 49.965999999999994 42.11618 42.19540000000001 33.8168 23.209379999999996 22.1884 93.0 93.0 93.0 93.0 96.8258 93.78828 97.1974 94.5823 93.0 96.8258 93.78828 97.1974 94.5823 93.0 96.8258 93.78828
47 99.7224 96.8642 97.1264 94.3628 94.30724 97.587 96.4726 95.3182 96.2072 94.58524 95.9606 97.1134 95.4232 94.25872 98.1134 94.73794 97.0624 95.4218 95.2498 82.3826 73.551 72.213 68.057 64.3182 63.63602 58.17959999999999 47.394000000000005 44.768 41.0912 35.8536 25.861199999999997 21.7564 93.0 93.0 98.391 98.391 93.0 97.8262 94.3222 97.2342 98.391 93.0 97.8262 94.3222 97.2342 98.391 93.0 97.8262
48 96.596 96.3258 97.092 97.7264 96.6028 95.7226 94.84428 97.8858 98.0788 96.9128 98.5802 95.249 97.1588 96.5864 95.253 97.2236 93.872 96.4854 91.89732 84.5782 71.92262 69.02254 64.70456 66.8858 66.9996 57.5672 49.265600000000006 41.4157 42.826800000000006 33.11632 22.508899999999997 22.819999999999993 93.0 93.0 95.5306 95.5306 96.6252 93.0 96.4968 93.88182 95.5306 96.6252 93.0 96.4968 93.88182 95.5306 96.6252 93.0
;
param G:
 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48:=
1 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0
2 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0
3 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0
4 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0
;
