param n := 20.0;
param numVehicles := 2.0;
set Origin := 41 43 44;
set O := 43 44;
param Ok := 1 43 2 44;
set S := 50 51 52 53 54;
set F := 42 45 46 47 48 49;
param t:
 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54:=
12 169.1888 168.1386 168.8346 168.5868 169.8904 169.608 169.6026 168.6906 168.18302 168.9492 166.81974 166.5 167.83374 166.521644 169.608 169.483 170.7848 170.2366 169.608 170.4248 171.3762 155.8666 156.912 145.6174 142.0924 136.608 122.5036 118.73519999999999 108.13560000000001 92.40199999999999 91.3142 85.97894 71.83374 65.971 63.608000000000004 58.20660000000001 40.5814 36.92160000000001 33.608000000000004 22.037000000000006 166.5 166.5 169.3766 168.6816 169.3766 168.08952 169.2464 169.063 168.6816 169.3766 168.08952 169.2464 169.063 168.6816
13 169.4618 168.4736 169.1076 167.59588 169.5454 169.881 168.6156 169.0256 168.518 167.9582 167.15474 168.32664 166.5 168.34828 169.881 169.756 171.1198 169.8736 169.881 170.7596 171.4912 156.2016 157.247 145.5184 141.9934 136.881 122.61859999999999 119.0702 107.14464000000001 92.73697999999999 91.64920000000001 86.31392 70.5 66.30600000000001 63.881 57.84360000000001 40.91640000000001 37.19460000000001 33.881 22.372000000000014 166.5 166.5 169.6496 169.0164 169.6496 168.4245 169.5814 169.186 169.0164 169.6496 168.4245 169.5814 169.186 169.0164
14 169.1672 168.11696 168.813 168.5652 169.8688 169.5864 169.581 168.669 168.16138 168.9276 166.7981 167.97 167.8121 166.5 169.5864 169.4614 170.7632 170.215 169.5864 170.403 171.3546 155.845 156.8904 145.5958 142.0708 136.5864 122.482 118.71360000000001 108.114 92.38036 91.29256000000001 85.95728 71.81209999999999 65.94936000000001 63.5864 58.185 40.559799999999996 36.900000000000006 33.5864 22.0154 166.5 166.5 169.3548 168.6598 169.3548 168.06786 169.2246 169.0414 168.6598 169.3548 168.06786 169.2246 169.0414 168.6598
15 166.97444 170.6522 167.83518 170.2754 168.775 166.5 169.4172 171.2044 170.6966 169.3118 169.9042 170.5052 169.8562 170.527 166.5 167.7515 168.9524 169.5092 166.5 172.9384 170.2608 158.3802 154.7626 146.01 141.913 133.5 121.38820000000001 121.24879999999999 109.89420000000001 94.91560000000001 93.8278 88.00139999999999 73.8562 67.99359999999999 60.5 57.828599999999994 38.43199999999999 35.190200000000004 30.5 21.761599999999987 166.5 166.5 167.64506 171.1952 167.64506 170.6032 171.76 168.1595 171.1952 167.64506 170.6032 171.76 168.1595 171.1952
16 167.87738 170.8332 167.52324 169.9634 167.73504 167.7515 168.4172 171.3852 170.8776 168.9998 169.5924 170.6862 169.5444 170.7078 167.7515 166.5 168.7134 168.46926 167.7515 173.1194 169.2208 158.5612 154.5166 145.698 141.601 134.7515 120.34816000000001 121.4298 109.5822 95.0966 94.00880000000001 87.68960000000001 73.5444 67.6816 61.75149999999999 56.82856000000001 38.18600000000001 34.87826000000001 31.751499999999993 21.44962000000001 166.5 166.5 166.9401 171.3762 166.9401 170.7842 171.941 167.84756 171.3762 166.9401 170.7842 171.941 167.84756 171.3762
17 168.8792 172.087 169.3672 171.7614 169.019 168.5594 169.945 172.6392 172.1314 170.7976 171.3902 171.9402 171.3042 171.9618 168.5594 168.6914 166.5 169.2812 168.5594 174.3732 170.0328 159.815 153.94054 147.542 143.3988 135.5594 121.16 122.68360000000001 111.3802 96.35040000000001 95.26259999999999 89.4494 75.30420000000001 69.44139999999999 62.55940000000001 58.71039999999999 36.84582 36.72219999999999 32.55940000000001 23.209399999999988 166.5 166.5 168.92 172.63 168.92 172.038 173.1948 169.6914 172.63 168.92 172.038 173.1948 169.6914 172.63
18 170.6582 172.294 170.304 171.3462 168.49578 170.5322 169.53 172.846 172.3384 170.3826 170.975 172.147 171.489 172.1686 170.5322 169.4922 170.3674 166.5 170.5322 174.58 168.5596 160.022 156.5254 147.5128 142.9838 137.5322 121.08879999999999 122.8906 110.965 96.5574 95.46960000000001 89.63419999999999 75.489 69.62639999999999 64.53219999999999 58.2954 38.586600000000004 37.31299999999999 34.53219999999999 23.980400000000003 166.5 166.5 169.7208 172.8368 169.7208 172.2448 173.4016 170.2822 172.8368 169.7208 172.2448 173.4016 170.2822 172.8368
19 166.97444 170.6522 167.83518 170.2754 168.775 166.5 169.4172 171.2044 170.6966 169.3118 169.9042 170.5052 169.8562 170.527 166.5 167.7515 168.9524 169.5092 166.5 172.9384 170.2608 158.3802 154.7626 146.01 141.913 133.5 121.38820000000001 121.24879999999999 109.89420000000001 94.91560000000001 93.8278 88.00139999999999 73.8562 67.99359999999999 60.5 57.828599999999994 38.43199999999999 35.190200000000004 30.5 21.761599999999987 166.5 166.5 167.64506 171.1952 167.64506 170.6032 171.76 168.1595 171.1952 167.64506 170.6032 171.76 168.1595 171.1952
20 171.4808 167.66654 171.1266 169.7068 171.6564 171.9 170.7266 168.26858 169.303 170.0692 169.1916 169.1116 170.2056 169.1332 171.9 171.7748 173.0288 171.9846 171.9 166.5 173.6022 155.44452 159.156 147.6294 144.1044 138.9 124.7294 118.32516000000001 108.39160000000001 93.36591999999999 91.6302 88.35079999999999 74.2056 68.34299999999999 65.9 59.9546 42.825199999999995 39.213599999999985 35.900000000000006 24.329000000000008 166.5 166.5 171.6684 168.25944 171.6684 168.40544 167.67426 171.2968 168.25944 171.6684 168.40544 167.67426 171.2968 168.25944
21 17.8614 20.2572 17.5072 19.3096 16.56708 17.735599999999998 17.49324 20.8094 20.3016 18.3458 18.9384 20.1102 19.2784 20.131999999999998 17.735599999999998 16.6956 17.9254 16.4133 17.735599999999998 22.5434 15.5 7.985199999999999 3.7287999999999997 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 15.5 15.5 16.92414 20.8002 16.92414 20.208199999999998 21.365000000000002 17.4856 20.8002 16.92414 20.208199999999998 21.365000000000002 17.4856 20.8002
22 31.9548 30.5946 31.6006 30.10082 32.050399999999996 32.374 31.1206 30.2046 29.69696 30.46316 29.58568 29.50558 30.5996 29.52722 32.374 32.249 33.5508 32.3786 32.374 31.9386 33.9962 15.5 19.677999999999997 8.023399999999999 4.4984 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 28.5 28.5 32.1424 30.19544 32.1424 30.8554 30.7602 31.691 30.19544 32.1424 30.8554 30.7602 31.691 30.19544
23 30.99682 34.2046 31.48468 33.925 32.1564 30.676940000000002 33.0666 34.7566 34.249 32.9612 33.5538 34.0576 33.4218 34.0794 30.676940000000002 31.401 30.76486 32.8906 30.676940000000002 36.4908 33.6424 21.9326 15.5 9.659599999999998 5.562399999999997 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 29.5 29.5 31.29456 34.7476 31.29456 34.1556 35.3124 31.809 34.7476 31.29456 34.1556 35.3124 31.809 34.7476
24 39.6848 42.4726 39.33066 41.525 40.23646 40.10404 40.6666 43.0246 42.517 40.5612 41.1538 42.3256 40.8438 42.3474 40.10404 39.97898 41.6628 40.9706 40.10404 44.7588 41.7224 30.2006 27.784 15.5 13.162439999999997 7.104039999999998 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.5 38.5 39.87254 43.0156 39.87254 42.4236 43.5804 39.40898 43.0156 39.87254 42.4236 43.5804 39.40898 43.0156
25 45.823 46.2308 45.4688 43.97908 44.39664 45.969 43.4668 46.2088 45.4152 44.3194 44.912 45.2238 45.856 45.245400000000004 45.969 44.9292 46.753 44.7248 45.969 47.5008 46.3424 33.3848 32.5562 21.879599999999996 15.5 12.969000000000001 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 42.5 42.5 45.1576 46.199600000000004 45.1576 46.1818 46.3226 45.547200000000004 46.199600000000004 45.1576 46.1818 46.3226 45.547200000000004 46.199600000000004
26 48.97444 52.6522 49.83518 52.2754 50.775 48.5 51.4172 53.2044 52.696600000000004 51.3118 51.9042 52.5052 51.8562 52.527 48.5 49.7515 50.9524 51.5092 48.5 54.9384 52.2608 40.3802 36.7626 28.009999999999998 23.912999999999997 15.5 3.3881999999999977 3.248800000000003 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 48.5 48.5 49.64506 53.1952 49.64506 52.6032 53.76 50.1595 53.1952 49.64506 52.6032 53.76 50.1595 53.1952
27 58.7364 61.1322 58.3822 60.1844 57.44204 58.6106 58.3682 61.6842 61.1766 59.2208 59.8134 60.9852 60.1534 61.0068 58.6106 57.5706 58.4456 57.28826 58.6106 63.4184 56.63788 48.8602 44.6036 36.211 31.822000000000003 25.610599999999998 7.5 11.7288 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 55.5 55.5 57.7992 61.675200000000004 57.7992 61.0832 62.24 58.3606 61.675200000000004 57.7992 61.0832 62.24 58.3606 61.675200000000004
28 69.8134 65.99914 69.4592 68.0394 69.989 70.2326 69.0592 66.6012 67.6356 68.4018 67.5242 67.44418 68.5382 67.46582 70.2326 70.1076 71.3614 70.3172 70.2326 67.7312 71.9348 53.77714 57.488600000000005 45.962 42.437 37.232600000000005 23.062200000000004 15.5 7.536199999999994 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 65.5 65.5 70.001 66.59204 70.001 66.73806 66.81888000000001 69.6296 66.59204 70.001 66.73806 66.81888000000001 69.6296 66.59204
29 80.8512 79.559 80.497 78.9972 80.9468 81.2704 80.017 79.169 78.5934 79.3596 78.48212 78.40202 79.4962 78.42366 81.2704 81.1454 82.4472 81.275 81.2704 79.741 82.8926 66.345 68.5744 56.919799999999995 53.394800000000004 48.270399999999995 34.019999999999996 29.2136 15.5 4.064400000000006 2.976600000000005 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 76.5 76.5 81.039 79.1598 81.039 79.7518 78.5628 80.5874 79.1598 81.039 79.7518 78.5628 80.5874 79.1598
30 94.2036 91.30936 93.8494 93.3496 95.2992 94.6228 94.3694 91.9114 92.9458 93.712 92.8344 92.7544 93.4066 92.776 94.6228 94.4978 95.7516 95.6274 94.6228 93.8214 96.833 79.08734 81.8788 71.1902 67.6652 61.6228 47.96039999999999 43.498000000000005 32.898399999999995 15.5 14.484960000000001 11.551599999999993 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 90.5 90.5 94.3912 91.90226 94.3912 91.26026 92.909 94.5198 91.90226 94.3912 91.26026 92.909 94.5198 91.90226
31 96.1276 94.46136 95.7734 96.5016 97.3532 96.5468 97.5214 95.0634 96.0978 96.864 95.9864 95.9064 96.2566 95.928 96.5468 96.4218 97.6756 98.0874 96.5468 96.9734 98.839 82.2394 83.8028 74.0402 70.2792 63.546800000000005 49.96639999999999 46.650000000000006 36.050399999999996 20.160799999999995 15.5 14.401600000000002 0.25660000000000593 0.0 0.0 0.0 0.0 0.0 0.0 0.0 92.5 92.5 96.3152 95.0542 96.3152 94.41226 96.061 96.5258 95.0542 96.3152 94.41226 96.061 96.5258 95.0542
32 99.17408 101.016 98.81994 100.0682 99.5218 99.5934 99.2159 101.568 101.0604 99.10452 99.697 100.869 99.20704 100.8906 99.5934 99.46826 101.1522 99.85 99.5934 103.30199999999999 101.2116 88.7438 87.2734 75.23078 71.70572 66.5934 52.338800000000006 51.6126 39.687 25.279200000000003 24.191599999999994 15.5 3.2070400000000063 0.0 0.0 0.0 0.0 0.0 0.0 0.0 97.5 97.5 99.36182 101.5588 99.36182 100.9668 102.1236 98.89826 101.5588 99.36182 100.9668 102.1236 98.89826 101.5588
33 114.4618 113.4736 114.1076 112.59588 114.5454 114.881 113.6156 114.0256 113.518 112.9582 112.15474 113.32664 111.5 113.34828 114.881 114.756 116.1198 114.8736 114.881 115.7596 116.4912 101.2016 102.247 90.5184 86.9934 81.881 67.6186 64.0702 52.144639999999995 37.73698 36.64919999999999 31.313919999999996 15.5 11.305999999999997 8.881 2.843599999999995 0.0 0.0 0.0 0.0 111.5 111.5 114.6496 114.0164 114.6496 113.4245 114.5814 114.186 114.0164 114.6496 113.4245 114.5814 114.186 114.0164
34 119.18202 121.0238 118.82788 120.0762 119.5296 119.6012 119.22384 121.5758 121.0682 119.11244 119.705 120.8768 119.21498 120.8986 119.6012 119.4762 121.16 119.8578 119.6012 123.31 121.2196 108.7518 107.2814 95.23872 91.71366 86.6012 72.3468 71.6204 59.6948 45.2872 44.1994 35.507935200000006 23.214979999999997 15.5 13.601200000000006 7.827879999999993 0.0 0.0 0.0 0.0 117.5 117.5 119.36976 121.5668 119.36976 120.9748 122.1316 118.9062 121.5668 119.36976 120.9748 122.1316 118.9062 121.5668
35 121.97444 125.6522 122.83518 125.2754 123.775 121.5 124.4172 126.20439999999999 125.6966 124.3118 124.9042 125.5052 124.8562 125.527 121.5 122.7515 123.9524 124.50919999999999 121.5 127.9384 125.2608 113.3802 109.7626 101.01 96.913 88.5 76.3882 76.2488 64.8942 49.9156 48.827799999999996 43.001400000000004 28.8562 22.9936 15.5 12.828599999999994 0.0 0.0 0.0 0.0 121.5 121.5 122.64506 126.1952 122.64506 125.6032 126.76 123.1595 126.1952 122.64506 125.6032 126.76 123.1595 126.1952
36 128.9944 129.9468 128.6402 128.9992 127.39004 128.8686 127.18288 130.499 129.9914 128.0355 128.628 129.8 129.2274 129.8216 128.8686 127.82856 129.7204 127.81694 128.8686 132.233 129.3098 117.6748 115.52359999999999 105.25108 100.63672 95.86859999999999 80.43716 80.5436 68.618 54.210199999999986 53.1224 47.372600000000006 33.22739999999999 27.364599999999996 22.868599999999986 15.5 0.0 0.0 0.0 0.0 126.5 126.5 128.0571 130.4898 128.0571 129.8978 131.0546 128.45056 130.4898 128.0571 129.8978 131.0546 128.45056 130.4898
37 149.4618 152.6696 149.8996 152.1578 149.4154 149.1418 150.3416 153.2216 152.714 151.1942 151.7866 152.5226 151.8866 152.5442 149.1418 149.088 148.5338 149.5196 149.1418 154.9556 150.2712 140.3976 134.33702 128.0744 123.7954 116.14179999999999 101.39859999999999 103.2662 91.7766 76.93299999999999 75.8452 70.0318 55.88659999999999 50.024 43.14179999999999 39.107 15.5 17.25460000000001 13.14179999999999 3.7920000000000016 146.5 146.5 149.3164 153.2124 149.3164 152.6204 153.7772 150.224 153.2124 149.3164 152.6204 153.7772 150.224 153.2124
38 149.3672 152.215 149.01306 151.5114 150.6848 149.78644 151.327 152.767 152.2594 151.2216 151.0702 152.068 150.5262 152.0898 149.78644 149.66138 151.3452 151.419 149.78644 154.5012 152.17079999999999 139.943 137.4664 127.91999999999999 123.8228 116.78644 103.298 102.8116 91.06 76.4784 75.3906 68.6714 54.52619999999999 48.663399999999996 43.78644 39.73840000000001 21.13579999999999 15.5 13.786439999999999 2.431440000000009 148.5 148.5 149.55496 152.758 149.55496 152.166 153.3228 150.06938 152.758 149.55496 152.166 153.3228 150.06938 152.758
39 151.97444 155.6522 152.83518 155.2754 153.775 151.5 154.4172 156.2044 155.6966 154.3118 154.9042 155.5052 154.8562 155.527 151.5 152.7515 153.9524 154.5092 151.5 157.9384 155.2608 143.3802 139.7626 131.01 126.91300000000001 118.5 106.38820000000001 106.24879999999999 94.89420000000001 79.91560000000001 78.8278 73.00139999999999 58.8562 52.99359999999999 45.5 42.828599999999994 23.431999999999988 20.190200000000004 15.5 6.761599999999987 151.5 151.5 152.64506 156.1952 152.64506 155.6032 156.76 153.1595 156.1952 152.64506 155.6032 156.76 153.1595 156.1952
40 164.08582 165.6496 163.73168 164.772 164.6374 164.505 165.0676 166.2016 165.694 164.9622 164.33078 165.5026 163.78678 165.5244 164.505 164.38 166.0638 165.3716 164.505 167.9358 166.1234 153.3776 152.1852 141.5706 137.5634 131.505 117.25059999999999 116.24619999999999 104.32060000000001 89.91300000000001 88.8252 81.93198000000001 67.78678 61.92403999999999 58.504999999999995 53.47900000000001 35.8544 31.818600000000004 28.504999999999995 15.5 162.5 162.5 164.27356 166.1926 164.27356 165.6006 166.7574 163.81 166.1926 164.27356 165.6006 166.7574 163.81 166.1926
41 166.0 166.0 166.0 166.0 166.0 166.0 166.0 166.0 166.0 166.0 166.0 166.0 166.0 166.0 166.0 166.0 166.0 166.0 166.0 166.0 166.0 153.0 152.0 143.0 139.0 133.0 118.0 116.0 105.0 91.0 89.0 84.0 70.0 64.0 60.0 55.0 35.0 33.0 30.0 19.0 166.0 166.0 166.0 166.0 166.0 166.0 166.0 166.0 166.0 166.0 166.0 166.0 166.0 166.0
42 166.0 166.0 166.0 166.0 166.0 166.0 166.0 166.0 166.0 166.0 166.0 166.0 166.0 166.0 166.0 166.0 166.0 166.0 166.0 166.0 166.0 153.0 152.0 143.0 139.0 133.0 118.0 116.0 105.0 91.0 89.0 84.0 70.0 64.0 60.0 55.0 35.0 33.0 30.0 19.0 166.0 166.0 166.0 166.0 166.0 166.0 166.0 166.0 166.0 166.0 166.0 166.0 166.0 166.0
43 167.27094 170.2268 166.91682 169.357 167.46358 167.14506 168.1458 170.7788 170.2712 168.3934 168.986 170.0798 168.938 170.1014 167.14506 166.4401 168.442 168.1978 167.14506 172.5128 168.9494 157.9548 154.2452 145.0916 140.99458 134.14506 120.07660000000001 120.82339999999999 108.97579999999999 94.49019999999999 93.4024 87.083 72.93799999999999 67.0752 61.14506 56.55709999999999 37.9144 34.27181999999999 31.14506 20.84317999999999 166.0 166.0 166.0 170.7696 166.0 170.1776 171.3346 167.24112 170.7696 166.0 170.1776 171.3346 167.24112 170.7696
44 169.309 166.93092 168.955 168.8672 170.4528 169.7284 169.887 167.53298 168.4634 169.2296 168.352 168.272 168.512 168.2936 169.7284 169.6032 170.8572 170.915 169.7284 169.443 171.9386 154.7089 156.9844 146.29579999999999 142.7708 136.7284 123.0658 119.0156 108.416 91.194312 90.10651999999999 86.65719999999999 72.512 66.64940000000001 63.72839999999999 58.88499999999999 40.65360000000001 37.042 33.72839999999999 22.157399999999996 166.0 166.0 169.4968 166.0 169.4968 166.88182 168.5306 169.6252 166.0 169.4968 166.88182 168.5306 169.6252 166.0
45 167.27094 170.2268 166.91682 169.357 167.46358 167.14506 168.1458 170.7788 170.2712 168.3934 168.986 170.0798 168.938 170.1014 167.14506 166.4401 168.442 168.1978 167.14506 172.5128 168.9494 157.9548 154.2452 145.0916 140.99458 134.14506 120.07660000000001 120.82339999999999 108.97579999999999 94.49019999999999 93.4024 87.083 72.93799999999999 67.0752 61.14506 56.55709999999999 37.9144 34.27181999999999 31.14506 20.84317999999999 166.0 166.0 166.0 170.7696 166.0 170.1776 171.3346 167.24112 170.7696 166.0 170.1776 171.3346 167.24112 170.7696
46 169.8522 168.186 169.498 170.2264 171.0778 170.2714 171.246 168.788 169.8224 170.58859999999999 169.7112 169.631 169.9812 169.6528 170.2714 170.1464 171.4002 171.8122 170.2714 170.69819999999999 172.5638 155.964 157.5276 147.765 144.0038 137.2714 123.691 120.37459999999999 109.775 93.8854 89.22468 88.12639999999999 73.9812 68.11840000000001 64.2714 59.919399999999996 41.196799999999996 37.585199999999986 34.2714 22.700400000000002 166.0 166.0 170.04 168.779 170.04 166.0 169.7858 170.2504 168.779 170.04 166.0 169.7858 170.2504 168.779
47 170.0096 167.1874 169.6554 168.2356 170.1852 170.4288 169.2554 166.79744 167.83182 168.598 167.72052 167.64042 168.7346 167.66208 170.4288 170.3038 171.5576 170.5134 170.4288 168.9194 172.131 153.97338 157.6848 146.1582 142.6332 137.4288 123.2584 116.84201999999999 107.7844 91.89478 90.80698000000001 86.87979999999999 72.7346 66.87180000000001 64.4288 58.48339999999999 41.35419999999999 37.7424 34.428799999999995 22.857799999999997 166.0 166.0 170.1974 166.78828 170.1974 167.5823 166.0 169.8258 166.78828 170.1974 167.5823 166.0 169.8258 166.78828
48 168.2594 170.2834 167.90536 169.3356 167.08914 168.1336 167.5193 170.8354 170.3278 168.372 168.9644 170.1364 169.1244 170.158 168.1336 167.09366 168.9856 167.82336 168.1336 172.5694 168.575 158.0112 154.7888 145.1482 140.97312 135.1336 119.70226 120.88 108.95439999999999 94.54679999999999 93.459 87.2696 73.12440000000001 67.2618 62.1336 55.930679999999995 38.458 34.74636000000001 32.1336 21.41380000000001 166.0 166.0 167.3222 170.8262 167.3222 170.2342 171.391 166.0 170.8262 167.3222 170.2342 171.391 166.0 170.8262
49 169.309 166.93092 168.955 168.8672 170.4528 169.7284 169.887 167.53298 168.4634 169.2296 168.352 168.272 168.512 168.2936 169.7284 169.6032 170.8572 170.915 169.7284 169.443 171.9386 154.7089 156.9844 146.29579999999999 142.7708 136.7284 123.0658 119.0156 108.416 91.194312 90.10651999999999 86.65719999999999 72.512 66.64940000000001 63.72839999999999 58.88499999999999 40.65360000000001 37.042 33.72839999999999 22.157399999999996 166.0 166.0 169.4968 166.0 169.4968 166.88182 168.5306 169.6252 166.0 169.4968 166.88182 168.5306 169.6252 166.0
50 167.27094 170.2268 166.91682 169.357 167.46358 167.14506 168.1458 170.7788 170.2712 168.3934 168.986 170.0798 168.938 170.1014 167.14506 166.4401 168.442 168.1978 167.14506 172.5128 168.9494 157.9548 154.2452 145.0916 140.99458 134.14506 120.07660000000001 120.82339999999999 108.97579999999999 94.49019999999999 93.4024 87.083 72.93799999999999 67.0752 61.14506 56.55709999999999 37.9144 34.27181999999999 31.14506 20.84317999999999 166.0 166.0 166.0 170.7696 166.0 170.1776 171.3346 167.24112 170.7696 166.0 170.1776 171.3346 167.24112 170.7696
51 169.8522 168.186 169.498 170.2264 171.0778 170.2714 171.246 168.788 169.8224 170.58859999999999 169.7112 169.631 169.9812 169.6528 170.2714 170.1464 171.4002 171.8122 170.2714 170.69819999999999 172.5638 155.964 157.5276 147.765 144.0038 137.2714 123.691 120.37459999999999 109.775 93.8854 89.22468 88.12639999999999 73.9812 68.11840000000001 64.2714 59.919399999999996 41.196799999999996 37.585199999999986 34.2714 22.700400000000002 166.0 166.0 170.04 168.779 170.04 166.0 169.7858 170.2504 168.779 170.04 166.0 169.7858 170.2504 168.779
52 170.0096 167.1874 169.6554 168.2356 170.1852 170.4288 169.2554 166.79744 167.83182 168.598 167.72052 167.64042 168.7346 167.66208 170.4288 170.3038 171.5576 170.5134 170.4288 168.9194 172.131 153.97338 157.6848 146.1582 142.6332 137.4288 123.2584 116.84201999999999 107.7844 91.89478 90.80698000000001 86.87979999999999 72.7346 66.87180000000001 64.4288 58.48339999999999 41.35419999999999 37.7424 34.428799999999995 22.857799999999997 166.0 166.0 170.1974 166.78828 170.1974 167.5823 166.0 169.8258 166.78828 170.1974 167.5823 166.0 169.8258 166.78828
53 168.2594 170.2834 167.90536 169.3356 167.08914 168.1336 167.5193 170.8354 170.3278 168.372 168.9644 170.1364 169.1244 170.158 168.1336 167.09366 168.9856 167.82336 168.1336 172.5694 168.575 158.0112 154.7888 145.1482 140.97312 135.1336 119.70226 120.88 108.95439999999999 94.54679999999999 93.459 87.2696 73.12440000000001 67.2618 62.1336 55.930679999999995 38.458 34.74636000000001 32.1336 21.41380000000001 166.0 166.0 167.3222 170.8262 167.3222 170.2342 171.391 166.0 170.8262 167.3222 170.2342 171.391 166.0 170.8262
54 169.309 166.93092 168.955 168.8672 170.4528 169.7284 169.887 167.53298 168.4634 169.2296 168.352 168.272 168.512 168.2936 169.7284 169.6032 170.8572 170.915 169.7284 169.443 171.9386 154.7089 156.9844 146.29579999999999 142.7708 136.7284 123.0658 119.0156 108.416 91.194312 90.10651999999999 86.65719999999999 72.512 66.64940000000001 63.72839999999999 58.88499999999999 40.65360000000001 37.042 33.72839999999999 22.157399999999996 166.0 166.0 169.4968 166.0 169.4968 166.88182 168.5306 169.6252 166.0 169.4968 166.88182 168.5306 169.6252 166.0
;
param G:
 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54:=
1 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0
2 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0
;
