param n := 24.0;
param numVehicles := 2.0;
set Origin := 49 51 52;
set O := 51 52;
param Ok := 1 51 2 52;
set S := 58 59 60 61 62;
set F := 50 53 54 55 56 57;
param t:
 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62:=
44 0.26397799999999993 0.4957581199999999 0.49679915999999996 0.32764874999999993 0.4283135999999999 0.21623888 0.22514349 0.31627166999999995 0.26377351 0.35670492 0.32556667 0.30086056 0.5260784099999999 0.15693492099999998 0.4502498 0.25414389 0.38594698999999993 0.29496753 0.15230972899999998 0.0 0.33049301999999997 0.43727397999999995 0.27734421 0.30467151 0.18186782899999998 0.12763893999999998 0.131754766 0.168319437 0.34716824999999996 0.31181007 0.22514349 0.19196033999999998 0.40349595 0.34997533999999997 0.44917157999999996 0.25260091999999995 0.5260784099999999 0.32805772999999994 0.51263784 0.28444558999999997 0.45361459 0.12073275499999998 0.41015117 0.0 0.148749744 0.44140095999999995 0.25756444999999994 0.038025844999999996 0.0 0.0 0.4364188399999999 0.15425052499999997 0.10643332699999998 0.38139244 0.48891699999999993 0.15425052499999997 0.4364188399999999 0.10643332699999998 0.38139244 0.48891699999999993 0.15425052499999997 0.4364188399999999
45 0.13713099399999998 0.59597681 0.59701785 0.42786744 0.52853229 0.30392790999999997 0.19738862 0.41649036 0.19790913999999998 0.4569236099999999 0.42578535999999995 0.40109783999999993 0.6262970999999999 0.26154270999999996 0.55046849 0.22638901999999997 0.48616568 0.26721266 0.25691379999999997 0.15827526 0.35571964999999994 0.53749267 0.21147983999999997 0.4048901999999999 0.28647189999999995 0.23224487 0.24100075999999998 0.27291978999999994 0.44740552999999994 0.39949909999999994 0.19738862 0.29217903 0.47649887999999996 0.37520196999999994 0.54939027 0.12638783299999998 0.6262970999999999 0.41574676 0.61285653 0.15760044299999998 0.55383328 0.16547330799999999 0.51036986 0.15827526 0.0 0.5416382399999999 0.35778314 0.18894875999999997 0.0 0.0 0.5366375299999999 0.25884715999999997 0.17450432999999999 0.48161112999999994 0.5891356899999999 0.25884715999999997 0.5366375299999999 0.17450432999999999 0.48161112999999994 0.5891356899999999 0.25884715999999997 0.5366375299999999
46 0.6032455 0.12943101599999998 0.130466479 0.136067646 0.093401737 0.35789467999999997 0.4075857499999999 0.20036302 0.47700080999999994 0.15061803899999998 0.11947793 0.22603580999999998 0.11402548299999998 0.38652327999999997 0.03818200099999999 0.41885128999999993 0.04639506299999999 0.34255792999999995 0.38189437 0.43989516999999995 0.35800621999999993 0.10235653999999998 0.5258925099999999 0.22945636999999997 0.4114524699999999 0.35722543999999995 0.40557803 0.36462426 0.14521764399999998 0.33932326999999995 0.4075857499999999 0.25248938 0.32411664999999995 0.37748854 0.114267153 0.5694488799999999 0.11402548299999998 0.19978672999999997 0.10058305399999999 0.6307772899999999 0.11871016299999998 0.46705515999999997 0.151835684 0.43989516999999995 0.5255764799999999 0.0 0.18978530999999996 0.40186003 0.0 0.0 0.10150511799999998 0.38384631999999996 0.41836795 0.11507767699999999 0.12258989599999999 0.38384631999999996 0.10150511799999998 0.41836795 0.11507767699999999 0.12258989599999999 0.38384631999999996 0.10150511799999998
47 0.4841393699999999 0.40388633999999995 0.40492737999999995 0.23577696999999997 0.33644182 0.26035294999999997 0.33460141 0.22439989 0.39488878 0.26483313999999997 0.23369489 0.25007268 0.43420663 0.26834664999999996 0.35835943 0.34586694999999995 0.29407521 0.34951059 0.26373632999999996 0.31632743999999996 0.36494029 0.34538361 0.40845948 0.21279973 0.29329443 0.23906739999999999 0.28202889 0.24646621999999999 0.30552664999999996 0.34627592999999995 0.33460141 0.19935915999999998 0.33590270999999994 0.38442260999999994 0.35729979999999995 0.45034274999999996 0.43420663 0.2135991 0.42076605999999994 0.51167116 0.36174280999999997 0.3479676199999999 0.31827938999999994 0.31632743999999996 0.40200874999999997 0.34952918 0.0 0.27831089 0.0 0.0 0.34454705999999996 0.26566968999999996 0.29481881 0.28952065999999993 0.39704522 0.26566968999999996 0.34454705999999996 0.29481881 0.28952065999999993 0.39704522 0.26566968999999996 0.34454705999999996
48 0.24836239999999998 0.45772298 0.45876401999999994 0.28961360999999997 0.39027846 0.24691238 0.25581698999999997 0.27825511999999997 0.29444701 0.31866977999999996 0.28753153 0.26284400999999996 0.48806185999999996 0.18761028 0.41221465999999995 0.28481738999999995 0.34793043999999995 0.32564103 0.182985088 0.038025844999999996 0.36116652 0.39923884 0.30801771 0.26663636999999996 0.21253946999999998 0.158314299 0.16243012499999998 0.19898735999999997 0.3091517 0.34248356999999996 0.25581698999999997 0.153938213 0.43416944999999996 0.38064884 0.41115503 0.21456577999999996 0.48806185999999996 0.33735273 0.47462129 0.27589419 0.41559803999999995 0.11218321399999999 0.3721346199999999 0.038025844999999996 0.17589300299999996 0.40338440999999997 0.21952930999999998 0.0 0.0 0.0 0.3983836999999999 0.18492588399999998 0.13710868599999998 0.3433573 0.4508818599999999 0.18492588399999998 0.3983836999999999 0.13710868599999998 0.3433573 0.4508818599999999 0.18492588399999998 0.3983836999999999
49 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
50 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
51 0.5099051099999999 0.24206039 0.24310142999999998 0.16653293799999996 0.13353568799999999 0.34244639 0.41388775999999994 0.10701519399999998 0.46620001999999994 0.05727578999999999 0.026135680999999997 0.132689843 0.22666787 0.33965788999999996 0.15081695199999998 0.4279418 0.08652901399999999 0.37302694 0.33502898 0.34655478 0.38847523 0.142490491 0.47977071999999993 0.14355569799999998 0.36458707999999995 0.31036004999999994 0.31223764 0.31775886999999997 0.11210699499999999 0.36979228 0.41388775999999994 0.15913969499999997 0.35941905999999996 0.40795755 0.15440110399999998 0.47610849 0.22666787 0.23025573999999996 0.21320871 0.5374369 0.158842255 0.37371477 0.24905022999999996 0.34655478 0.4322175 0.28030002 0.09644863799999998 0.30851964 0.0 0.0 0.0 0.33696233999999997 0.32502755999999994 0.08196516899999999 0.23521926999999998 0.33696233999999997 0.0 0.32502755999999994 0.08196516899999999 0.23521926999999998 0.33696233999999997 0.0
52 0.31288828999999996 0.50793457 0.5089756099999999 0.3398252 0.44049004999999997 0.17535389299999998 0.101239281 0.40357031 0.15354782299999997 0.36888136999999993 0.33774311999999995 0.3980119 0.5382548599999999 0.123301893 0.4624262499999999 0.14392563899999997 0.39814203 0.18474370199999998 0.118676701 0.19831812 0.22715120999999996 0.44945042999999996 0.16711666399999997 0.31684795999999993 0.14823666 0.13285901199999997 0.21467731999999998 0.17353950899999998 0.42370327999999996 0.27093066 0.101239281 0.28909308999999994 0.36261653999999993 0.24663352999999996 0.4613666199999999 0.30214326999999996 0.5382548599999999 0.28717832 0.52481429 0.33335587999999994 0.46579103999999993 0.20383934999999997 0.4223276199999999 0.19831812 0.18872568 0.45359599999999994 0.34484449999999994 0.21095931999999998 0.0 0.0 0.44859529 0.0 0.12289848999999999 0.39356889 0.5010934499999999 0.0 0.44859529 0.12289848999999999 0.39356889 0.5010934499999999 0.0 0.44859529
53 0.26236066999999996 0.5026735999999999 0.50371464 0.33456422999999996 0.43522908 0.17734859999999997 0.14972014199999997 0.32320573999999996 0.18835388 0.36362039999999995 0.33248215 0.30779462999999996 0.5330124799999999 0.11804649999999998 0.45716527999999995 0.17872797799999998 0.39288105999999995 0.2195479 0.11342130799999998 0.10643332699999998 0.28537508999999994 0.44418946 0.20192458 0.31158698999999995 0.142981267 0.08875051899999999 0.12279624499999998 0.12943101599999998 0.35410231999999997 0.27291978999999994 0.14972014199999997 0.19889441 0.36460567 0.30485740999999994 0.45610565 0.25161564999999997 0.5330124799999999 0.28916745 0.51957191 0.28282826 0.46054865999999994 0.14309466599999998 0.4170852399999999 0.10643332699999998 0.138207355 0.44833502999999997 0.26447993 0.11907638599999999 0.0 0.0 0.44333431999999995 0.115362104 0.0 0.38830792 0.49585106999999995 0.115362104 0.44333431999999995 0.0 0.38830792 0.49585106999999995 0.115362104 0.44333431999999995
54 0.56037696 0.35873122999999996 0.35977226999999995 0.29286685999999995 0.25020281 0.45705374 0.4720001 0.24356618 0.52429377 0.21986392999999999 0.27628457999999995 0.18930196999999999 0.34332011999999995 0.39775164 0.26747292 0.51468274 0.20318869999999997 0.49936457999999995 0.3931413199999999 0.39702662999999994 0.5147942799999999 0.25914459999999995 0.5378644699999999 0.28011411999999997 0.42269942 0.36847239 0.36272807999999995 0.37587120999999996 0.10994869599999998 0.49612991999999995 0.4720001 0.20962083999999997 0.48575669999999993 0.5342766 0.27106078999999994 0.5265803399999999 0.34332011999999995 0.35657479 0.32987954999999997 0.58790875 0.27550379999999997 0.42420520999999994 0.37536927999999997 0.39702662999999994 0.48270793999999995 0.40661906999999997 0.23300706 0.35901007999999995 0.0 0.0 0.25830804999999996 0.39507467999999996 0.37551799999999996 0.0 0.35189011 0.39507467999999996 0.25830804999999996 0.37551799999999996 0.0 0.35189011 0.39507467999999996 0.25830804999999996
55 0.57500729 0.006840748199999999 0.19443280999999998 0.10783315399999999 0.06516724499999998 0.32965647 0.37934754 0.17212295099999997 0.44876259999999996 0.12238354699999998 0.09124529699999999 0.1977976 0.17799739099999998 0.35828507 0.102155768 0.39063167 0.11036882999999999 0.31431971999999997 0.35365616 0.41165695999999996 0.32976801 0.074122048 0.49765429999999994 0.20123675 0.3832142599999999 0.32898722999999996 0.37735841 0.33640464 0.17721661099999997 0.31110364999999995 0.37934754 0.22425116999999997 0.30071183999999995 0.34925033 0.08603451999999999 0.54121067 0.17799739099999998 0.17155223799999997 0.16455496199999997 0.60253908 0.090475671 0.4388355399999999 0.047012251 0.41165695999999996 0.49733826999999997 0.07826575899999999 0.161556395 0.37364041 0.0 0.0 0.07327062599999999 0.35560811 0.39014833 0.14707478499999999 0.0 0.35560811 0.07327062599999999 0.39014833 0.14707478499999999 0.0 0.35560811 0.07327062599999999
56 0.31288828999999996 0.50793457 0.5089756099999999 0.3398252 0.44049004999999997 0.17535389299999998 0.101239281 0.40357031 0.15354782299999997 0.36888136999999993 0.33774311999999995 0.3980119 0.5382548599999999 0.123301893 0.4624262499999999 0.14392563899999997 0.39814203 0.18474370199999998 0.118676701 0.19831812 0.22715120999999996 0.44945042999999996 0.16711666399999997 0.31684795999999993 0.14823666 0.13285901199999997 0.21467731999999998 0.17353950899999998 0.42370327999999996 0.27093066 0.101239281 0.28909308999999994 0.36261653999999993 0.24663352999999996 0.4613666199999999 0.30214326999999996 0.5382548599999999 0.28717832 0.52481429 0.33335587999999994 0.46579103999999993 0.20383934999999997 0.4223276199999999 0.19831812 0.18872568 0.45359599999999994 0.34484449999999994 0.21095931999999998 0.0 0.0 0.44859529 0.0 0.12289848999999999 0.39356889 0.5010934499999999 0.0 0.44859529 0.12289848999999999 0.39356889 0.5010934499999999 0.0 0.44859529
57 0.5099051099999999 0.24206039 0.24310142999999998 0.16653293799999996 0.13353568799999999 0.34244639 0.41388775999999994 0.10701519399999998 0.46620001999999994 0.05727578999999999 0.026135680999999997 0.132689843 0.22666787 0.33965788999999996 0.15081695199999998 0.4279418 0.08652901399999999 0.37302694 0.33502898 0.34655478 0.38847523 0.142490491 0.47977071999999993 0.14355569799999998 0.36458707999999995 0.31036004999999994 0.31223764 0.31775886999999997 0.11210699499999999 0.36979228 0.41388775999999994 0.15913969499999997 0.35941905999999996 0.40795755 0.15440110399999998 0.47610849 0.22666787 0.23025573999999996 0.21320871 0.5374369 0.158842255 0.37371477 0.24905022999999996 0.34655478 0.4322175 0.28030002 0.09644863799999998 0.30851964 0.0 0.0 0.0 0.33696233999999997 0.32502755999999994 0.08196516899999999 0.23521926999999998 0.33696233999999997 0.0 0.32502755999999994 0.08196516899999999 0.23521926999999998 0.33696233999999997 0.0
58 0.26236066999999996 0.5026735999999999 0.50371464 0.33456422999999996 0.43522908 0.17734859999999997 0.14972014199999997 0.32320573999999996 0.18835388 0.36362039999999995 0.33248215 0.30779462999999996 0.5330124799999999 0.11804649999999998 0.45716527999999995 0.17872797799999998 0.39288105999999995 0.2195479 0.11342130799999998 0.10643332699999998 0.28537508999999994 0.44418946 0.20192458 0.31158698999999995 0.142981267 0.08875051899999999 0.12279624499999998 0.12943101599999998 0.35410231999999997 0.27291978999999994 0.14972014199999997 0.19889441 0.36460567 0.30485740999999994 0.45610565 0.25161564999999997 0.5330124799999999 0.28916745 0.51957191 0.28282826 0.46054865999999994 0.14309466599999998 0.4170852399999999 0.10643332699999998 0.138207355 0.44833502999999997 0.26447993 0.11907638599999999 0.0 0.0 0.44333431999999995 0.115362104 0.0 0.38830792 0.49585106999999995 0.115362104 0.44333431999999995 0.0 0.38830792 0.49585106999999995 0.115362104 0.44333431999999995
59 0.56037696 0.35873122999999996 0.35977226999999995 0.29286685999999995 0.25020281 0.45705374 0.4720001 0.24356618 0.52429377 0.21986392999999999 0.27628457999999995 0.18930196999999999 0.34332011999999995 0.39775164 0.26747292 0.51468274 0.20318869999999997 0.49936457999999995 0.3931413199999999 0.39702662999999994 0.5147942799999999 0.25914459999999995 0.5378644699999999 0.28011411999999997 0.42269942 0.36847239 0.36272807999999995 0.37587120999999996 0.10994869599999998 0.49612991999999995 0.4720001 0.20962083999999997 0.48575669999999993 0.5342766 0.27106078999999994 0.5265803399999999 0.34332011999999995 0.35657479 0.32987954999999997 0.58790875 0.27550379999999997 0.42420520999999994 0.37536927999999997 0.39702662999999994 0.48270793999999995 0.40661906999999997 0.23300706 0.35901007999999995 0.0 0.0 0.25830804999999996 0.39507467999999996 0.37551799999999996 0.0 0.35189011 0.39507467999999996 0.25830804999999996 0.37551799999999996 0.0 0.35189011 0.39507467999999996 0.25830804999999996
60 0.57500729 0.006840748199999999 0.19443280999999998 0.10783315399999999 0.06516724499999998 0.32965647 0.37934754 0.17212295099999997 0.44876259999999996 0.12238354699999998 0.09124529699999999 0.1977976 0.17799739099999998 0.35828507 0.102155768 0.39063167 0.11036882999999999 0.31431971999999997 0.35365616 0.41165695999999996 0.32976801 0.074122048 0.49765429999999994 0.20123675 0.3832142599999999 0.32898722999999996 0.37735841 0.33640464 0.17721661099999997 0.31110364999999995 0.37934754 0.22425116999999997 0.30071183999999995 0.34925033 0.08603451999999999 0.54121067 0.17799739099999998 0.17155223799999997 0.16455496199999997 0.60253908 0.090475671 0.4388355399999999 0.047012251 0.41165695999999996 0.49733826999999997 0.07826575899999999 0.161556395 0.37364041 0.0 0.0 0.07327062599999999 0.35560811 0.39014833 0.14707478499999999 0.0 0.35560811 0.07327062599999999 0.39014833 0.14707478499999999 0.0 0.35560811 0.07327062599999999
61 0.31288828999999996 0.50793457 0.5089756099999999 0.3398252 0.44049004999999997 0.17535389299999998 0.101239281 0.40357031 0.15354782299999997 0.36888136999999993 0.33774311999999995 0.3980119 0.5382548599999999 0.123301893 0.4624262499999999 0.14392563899999997 0.39814203 0.18474370199999998 0.118676701 0.19831812 0.22715120999999996 0.44945042999999996 0.16711666399999997 0.31684795999999993 0.14823666 0.13285901199999997 0.21467731999999998 0.17353950899999998 0.42370327999999996 0.27093066 0.101239281 0.28909308999999994 0.36261653999999993 0.24663352999999996 0.4613666199999999 0.30214326999999996 0.5382548599999999 0.28717832 0.52481429 0.33335587999999994 0.46579103999999993 0.20383934999999997 0.4223276199999999 0.19831812 0.18872568 0.45359599999999994 0.34484449999999994 0.21095931999999998 0.0 0.0 0.44859529 0.0 0.12289848999999999 0.39356889 0.5010934499999999 0.0 0.44859529 0.12289848999999999 0.39356889 0.5010934499999999 0.0 0.44859529
62 0.5099051099999999 0.24206039 0.24310142999999998 0.16653293799999996 0.13353568799999999 0.34244639 0.41388775999999994 0.10701519399999998 0.46620001999999994 0.05727578999999999 0.026135680999999997 0.132689843 0.22666787 0.33965788999999996 0.15081695199999998 0.4279418 0.08652901399999999 0.37302694 0.33502898 0.34655478 0.38847523 0.142490491 0.47977071999999993 0.14355569799999998 0.36458707999999995 0.31036004999999994 0.31223764 0.31775886999999997 0.11210699499999999 0.36979228 0.41388775999999994 0.15913969499999997 0.35941905999999996 0.40795755 0.15440110399999998 0.47610849 0.22666787 0.23025573999999996 0.21320871 0.5374369 0.158842255 0.37371477 0.24905022999999996 0.34655478 0.4322175 0.28030002 0.09644863799999998 0.30851964 0.0 0.0 0.0 0.33696233999999997 0.32502755999999994 0.08196516899999999 0.23521926999999998 0.33696233999999997 0.0 0.32502755999999994 0.08196516899999999 0.23521926999999998 0.33696233999999997 0.0
;
param alpha := 58 0.055 59 0.055 60 0.055 61 0.055 62 0.055;
param Tp := 183.0198;
param w1 := 0.75;
param w2 := 0.25;
param M:
 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62:=
1 199.5 206.5818 206.593 204.7732 205.8562 203.0038 201.8576 204.7548 201.42312 205.0858 204.7508 204.5892 206.908 202.5478 206.0922 202.1696 205.4004 202.6088 202.498 201.7448 203.561 205.9526 201.5692 204.526 202.816 200.2326 187.5988 186.6702 184.0874 172.032 162.8576 153.4174 152.8604 134.7706 131.0806 124.60820000000001 125.90799999999999 113.20679999999999 102.76339999999999 92.98954 87.1284 79.6482 82.6608 62.7448 58.78966 49.99719999999999 37.1232 23.07480000000001 199.5 199.5 205.9434 202.5188 201.6114 205.3514 206.5082 202.5188 205.9434 201.6114 205.3514 206.5082 202.5188 205.9434
2 205.6126 199.5 201.5182 200.58652 200.12752 202.973 203.5076 201.2782 204.2544 200.74308 200.40806 201.5544 201.34138 203.281 200.52544 203.629 200.6138 202.808 203.2312 203.8552 202.9742 200.22384 204.7804 201.5914 203.5492 200.9658 188.4862 187.0456 180.33298 170.7734 164.5076 151.839 150.6616 134.1838 125.352 128.249 120.34137999999999 110.27204 97.19676000000001 97.90880000000001 81.39977999999999 82.14760000000001 76.93217999999999 64.8552 62.77699999999999 44.26841999999999 34.164500000000004 24.446200000000005 199.5 199.5 200.2147 203.2522 203.6238 201.0087 201.43352 203.2522 200.2147 203.6238 201.0087 201.43352 203.2522 200.2147
3 206.0646 201.26312 199.5 202.1586 201.6996 203.297 203.8316 202.8502 204.5784 202.315 201.98 203.1264 202.9074 203.605 201.5334 203.953 202.1858 203.132 203.5552 204.2592 202.7642 201.79579999999999 205.1044 201.9154 203.8732 201.2898 188.8902 187.3696 181.905 170.3674 164.8316 153.0008 149.7376 133.9738 126.924 128.701 121.9074 110.596 97.99080000000001 98.36080000000001 82.9718 82.59960000000001 78.5042 65.25919999999999 63.18100000000001 45.84039999999999 35.6386 24.8502 199.5 199.5 201.7866 203.5762 204.0278 202.5808 201.18954 203.5762 201.7866 204.0278 202.5808 201.18954 203.5762 201.7866
4 204.822 202.7286 202.7398 199.5 202.003 202.0546 202.5892 201.7676 203.336 201.23254 200.89754 202.0438 203.0548 202.3626 202.239 202.7104 201.5472 201.8896 202.3128 203.0166 202.0558 202.0994 203.8618 200.6728 202.6308 200.0474 187.6476 186.127 180.8224 169.8548 163.5892 151.7582 149.7432 133.2654 127.22739999999999 127.45859999999999 122.0548 109.35352 98.9102 97.11840000000001 83.27520000000001 81.357 78.80760000000001 64.01660000000001 61.9384 46.144000000000005 34.39598000000001 23.60759999999999 199.5 199.5 202.0902 202.3336 202.7852 201.49818 202.655 202.3336 202.0902 202.7852 201.49818 202.655 202.3336 202.0902
5 205.4516 202.1062 202.1172 200.29754 199.5 202.684 203.2186 202.3972 203.9654 201.862 201.527 202.6734 202.5944 202.992 201.7784 203.34 201.8668 202.519 202.9422 203.6462 202.6852 199.596334 204.4914 201.30234 203.2604 200.67680000000001 188.2772 186.7566 181.452 170.4844 164.2186 152.3878 150.3726 133.8948 124.72448 128.088 121.59440000000001 109.98306 98.44980000000001 97.74780000000001 80.77228 81.98660000000001 78.18520000000001 64.6462 62.56800000000001 45.5214 35.0256 24.2372 199.5 199.5 201.46771999999999 202.9632 203.4148 202.1278 202.0326 202.9632 201.46771999999999 203.4148 202.1278 202.0326 202.9632 201.46771999999999
6 204.2202 203.4828 203.4938 202.6902 203.199 199.5 201.37926 203.5378 202.126 203.0026 202.6676 203.814 204.413 201.6166 203.597 201.5004 203.3174 200.67964 201.5668 203.0556 200.84582 203.2954 202.652 202.443 201.8848 200.3474 187.9598 186.427 182.5926 168.6449 162.37926 153.5284 149.6312 132.0554 128.4236 127.1046 123.41300000000001 111.12360000000001 100.21039999999999 96.44040000000001 84.47139999999999 81.11519999999999 80.00380000000001 64.0556 60.884600000000006 47.34 36.166 23.919600000000003 199.5 199.5 203.2862 202.6338 202.2442 203.2682 203.4092 202.6338 203.2862 202.2442 203.2682 203.4092 202.6338 203.2862
7 202.5826 204.7172 204.7284 202.9086 203.9916 201.1391 199.5 203.6032 200.4885 203.2212 202.8862 203.8794 205.0434 200.58796 204.2276 200.30498 203.5358 200.74412 200.5382 202.0122 201.6962 204.088 201.01448 202.6614 200.8562 199.32278 187.1882 185.7604 182.811 170.1674 160.5 153.0036 150.9958 132.9058 129.216 125.46719999999999 124.04339999999999 111.34219999999999 100.8988 94.803 85.2638 80.07159999999999 80.7962 63.01220000000001 59.24704 48.13239999999999 35.97139999999999 23.148200000000003 199.5 199.5 204.0788 201.609 201.20076 203.4868 204.6436 201.609 204.0788 201.20076 203.4868 204.6436 201.609 204.0788
8 204.022 203.1806 203.1918 201.37196 202.191 202.8284 202.9892 199.5 203.55180000000001 201.37052 201.3495 200.65786 203.1928 202.1904 202.3768 203.4484 201.6852 203.5936 202.1408 202.2646 203.7596 202.2872 203.6978 201.12478 202.4588 199.8754 186.8956 185.955 180.15608 171.5588 163.9892 150.24842 151.4472 134.9692 127.4154 126.6584 122.1928 111.0574 99.04820000000001 96.31819999999999 83.4632 80.55699999999999 79.2596 63.2646 61.18639999999999 46.5958 33.61796000000001 22.85560000000001 199.5 199.5 202.2782 202.1616 202.0332 201.6362 203.107 202.1616 202.2782 202.0332 201.6362 203.107 202.1616 202.2782
9 202.9122 206.6148 206.6258 204.8062 205.8892 203.0366 201.8904 205.6538 199.5 205.1186 204.7836 205.838 206.941 202.8306 206.125 202.2026 205.4334 202.6416 202.7808 203.6716 203.5938 205.9854 200.92202 204.559 203.0988 201.1354 188.8478 187.57319999999999 184.7086 172.065 162.8904 154.6664 152.8932 134.8034 131.1136 126.47319999999999 125.941 113.2396 102.7964 94.8544 87.16140000000001 81.7312 82.69380000000001 64.67160000000001 60.9066 50.03 38.214200000000005 24.807799999999986 199.5 199.5 205.9762 203.4218 202.8602 205.3844 206.5412 203.4218 205.9762 202.8602 205.3844 206.5412 203.4218 205.9762
10 205.5348 201.6752 201.6864 200.96668 200.50768 203.3532 203.8878 201.20036 204.6346 199.5 200.78822 201.47658 201.5096 203.6612 200.6936 204.00900000000001 200.00196 203.1882 203.6114 203.7774 203.3544 200.604 205.1606 201.5934 203.9294 201.346 188.4082 187.4256 179.27714 171.1534 164.8878 151.7612 151.0418 134.564 125.73216 128.1712 120.5096 110.6522 97.36492000000001 97.83099999999999 81.77994000000001 82.06979999999999 78.8544 64.7774 62.69919999999999 46.19059999999999 34.086659999999995 24.3682 199.5 199.5 200.59486 203.6324 203.54579999999999 199.95286 201.6016 203.6324 200.59486 203.54579999999999 199.95286 201.6016 203.6324 200.59486
11 205.296 201.8986 201.9098 201.18996 200.73096 203.4944 204.1112 200.96164 204.8258 199.91052 199.5 201.23786 201.7328 203.4644 200.91688 204.2324 200.22524 203.4116 203.4148 203.5386 203.5776 200.8273 204.9718 201.35478 203.7328 201.1494 188.1696 187.229 179.50042 171.3768 165.1112 151.5224 151.2652 134.7872 125.95544000000001 127.9324 120.7328 110.87540000000001 97.5882 97.59219999999999 82.00324 81.83099999999999 79.07759999999999 64.5386 62.46039999999999 46.41380000000001 33.84796 24.12960000000001 199.5 199.5 200.81814 203.4356 203.3072 200.17616 201.825 203.4356 200.81814 203.3072 200.17616 201.825 203.4356 200.81814
12 204.9124 202.3108 202.322 201.21822 201.1432 203.1108 203.8794 200.57788 204.4422 200.32276 201.19576 199.5 202.145 203.0808 201.32914 204.0306 200.6375 203.4398 203.031 203.155 203.606 201.23954 204.5882 200.97102 203.349 200.7656 187.7858 186.8452 179.20668 171.405 164.8794 151.13866 151.2934 134.8156 126.36770000000001 127.5488 121.14500000000001 110.90379999999999 98.00040000000001 97.20859999999999 82.41548 81.44720000000001 79.10579999999999 64.155 62.07660000000001 46.442200000000014 33.464200000000005 23.745800000000003 199.5 199.5 201.23038 203.05180000000001 202.9234 200.5884 202.2372 203.05180000000001 201.23038 202.9234 200.5884 202.2372 203.05180000000001 201.23038
13 205.8632 201.54579999999999 201.5568 200.83712 200.37812 203.2236 203.7582 201.5288 204.505 200.99368 200.65866 201.805 199.5 203.5316 200.56404 203.8796 199.8724 203.0586 203.4818 204.1058 203.2248 200.47446 205.031 201.842 203.7998 201.2164 188.7368 187.2962 179.93558 171.024 164.7582 152.0896 150.9122 134.4344 125.6026 128.4996 118.5 110.52260000000001 97.23536000000001 98.1594 81.65038000000001 82.3982 78.72479999999999 65.10579999999999 63.02760000000001 46.06100000000001 34.41512 24.696799999999996 199.5 199.5 200.4653 203.5028 203.8744 200.6113 201.47214 203.5028 200.4653 203.8744 200.6113 201.47214 203.5028 200.4653
14 203.9016 203.8402 203.8512 202.0316 203.1146 200.26202 201.06066 202.8792 201.8074 202.344 202.009 203.1554 204.1664 199.5 203.3504 201.1819 202.6588 201.32504 201.24828 202.6702 201.49122 203.2108 202.3334 201.7844 201.5662 199.6888 187.3012 185.7686 181.934 169.29032 162.06066 152.8698 150.2766 132.7008 128.339 126.786 123.16640000000001 110.46503999999999 100.02180000000001 96.12180000000001 84.3868 80.79660000000001 79.91919999999999 63.670199999999994 60.566 47.25540000000001 35.5076 23.261200000000002 199.5 199.5 203.2016 201.9752 201.9256 202.6098 203.7666 201.9752 203.2016 201.9256 202.6098 203.7666 201.9752 203.2016
15 206.2654 200.5697 200.58084 201.2392 200.7802 203.6258 204.1604 201.9308 204.9072 201.39576 201.06074 202.2072 201.00208 203.9338 199.5 204.2816 200.27448 203.4608 203.88400000000001 204.508 203.627 200.87654 205.433 202.244 204.202 201.6186 189.1388 187.69819999999999 180.33766 171.2938 165.1604 152.4916 150.6642 134.8366 126.00468000000001 128.9018 120.00208 110.9248 96.25932 98.5616 82.05248 82.80019999999999 77.81074000000001 65.50800000000001 63.42959999999999 45.14698000000001 34.817200000000014 25.09880000000001 199.5 199.5 200.86738 203.9048 204.2764 201.0134 200.4961 203.9048 200.86738 204.2764 201.0134 200.4961 203.9048 200.86738
