param n := 18.0;
param numVehicles := 3.0;
set Origin := 37 39 40 41;
set O := 39 40 41;
param Ok := 1 39 2 40 3 41;
set S := 47 48 49 50 51;
set F := 38 42 43 44 45 46;
param t:
 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51:=
28 92.5296 93.16159999999999 92.89 94.5758 94.0682 91.45384 93.1494 92.06898 93.0698 93.8986 92.6012 92.4762 94.599 94.16 92.8578 92.6012 92.6012 93.0694 91.71366 92.6514 84.1184 71.6204 59.6948 47.27184 46.19216 42.53360000000001 42.200199999999995 15.5 13.601200000000006 7.827879999999993 0.0 0.0 0.0 0.0 0.0 0.0 90.5 90.5 95.1316 93.9748 91.9062 92.36976 93.9748 95.1316 91.9062 94.5668 92.36976 93.9748 95.1316 91.9062 94.5668
29 96.775 97.79 98.0894 99.20439999999999 98.6966 96.6532 97.7778 96.32228 95.86224 98.527 94.5 95.7515 99.2274 96.9524 97.50919999999999 94.5 94.5 97.2348 96.913 97.2798 88.747 76.2488 64.8942 50.06428 48.909099999999995 47.733000000000004 46.3656 22.9936 15.5 12.828599999999994 0.0 0.0 0.0 0.0 0.0 0.0 94.5 94.5 99.76 98.6032 96.1595 95.64506 98.6032 99.76 96.1595 99.1952 95.64506 98.6032 99.76 96.1595 99.1952
30 100.39004 102.0846 101.813 103.499 102.9914 100.89422 102.0724 100.15934 102.8102 102.8216 101.8686 100.82856 103.522 102.7204 100.81694 101.8686 101.8686 100.92986 100.63672 101.5746 93.0416 80.5436 68.618 57.084199999999996 56.004599999999996 50.7847 50.06066 27.364599999999996 22.8686 15.5 0.7774000000000001 0.0 0.0 0.0 0.0 0.0 99.5 99.5 104.0546 102.8978 101.45056 101.0571 102.8978 104.0546 101.45056 103.4898 101.0571 102.8978 104.0546 101.45056 103.4898
31 121.9534 121.2792 120.26566 121.5096 120.9338 121.1414 121.267 121.7566 122.7574 120.7642 122.2888 122.1638 121.3636 123.8476 122.2816 122.2888 122.2888 122.4932 121.4012 119.311 112.2362 98.554 84.95052 76.9594 75.8798 70.42128 71.624 46.9738 43.288799999999995 37.251599999999996 15.5 20.638199999999998 16.602599999999995 13.288799999999995 0.0 0.0 118.5 118.5 120.9032 122.0924 121.5938 122.0574 122.0924 120.9032 121.5938 121.5004 122.0574 122.0924 120.9032 121.5938 121.5004
32 122.4154 124.8074 124.9718 126.2216 125.714 123.7176 124.795 122.6706 121.9656 125.5442 122.1418 122.088 126.2446 121.5338 122.5196 122.1418 122.1418 122.2452 123.7954 124.2972 115.7642 103.2662 91.7766 77.0816 76.4718 73.9434 71.376 50.024 43.1418 39.107 23.574200000000005 15.5 17.254599999999996 13.141800000000003 0.0 0.0 119.5 119.5 126.7772 125.6204 123.224 122.3164 125.6204 126.7772 123.224 126.2124 122.3164 125.6204 126.7772 123.224 126.2124
33 123.6848 124.3528 124.9992 125.767 125.2594 123.563 124.3406 123.23216 123.255 125.0898 122.78644 122.66138 125.7902 124.3452 124.419 122.78644 122.78644 124.1446 123.8228 123.8426 115.3096 102.8116 91.06 77.45704 76.37734 74.6428 73.2754 48.663399999999996 43.78644 39.7384 23.119600000000005 21.135800000000003 15.5 13.786439999999999 0.0 0.0 121.5 121.5 126.3228 125.166 123.06938 122.55496 125.166 126.3228 123.06938 125.758 122.55496 125.166 126.3228 123.06938 125.758
34 126.775 127.79 128.0894 129.2044 128.6966 126.6532 127.7778 126.32228 125.86224 128.527 124.5 125.7515 129.2274 126.9524 127.50919999999999 124.5 124.5 127.2348 126.913 127.2798 118.747 106.24879999999999 94.89420000000001 80.06428 78.9091 77.733 76.3656 52.9936 45.5 42.828599999999994 26.55680000000001 23.432000000000002 20.190200000000004 15.5 0.0 0.0 124.5 124.5 129.76 128.6032 126.1595 125.64506 128.6032 129.76 126.1595 129.1952 125.64506 128.6032 129.76 126.1595 129.1952
35 151.775 152.79 153.0894 154.2044 153.6966 151.6532 152.7778 151.32228 150.86223999999999 153.527 149.5 150.7515 154.2274 151.9524 152.5092 149.5 149.5 152.2348 151.913 152.2798 143.747 131.2488 119.89420000000001 105.06428 103.9091 102.733 101.3656 77.99359999999999 70.5 67.8286 51.55680000000001 48.43199999999999 45.190200000000004 40.5 15.5 16.471100000000007 149.5 149.5 154.76 153.6032 151.1595 150.64506 153.6032 154.76 151.1595 154.1952 150.64506 153.6032 154.76 151.1595 154.1952
36 159.9626 159.9386 161.065 161.3528 160.8452 159.6288 159.9264 159.29792 160.0588 160.6754 159.8302 159.7052 161.3758 161.149 160.6968 159.8302 159.8302 160.4224 159.8886 159.4284 150.8954 138.3974 126.64580000000001 114.26079999999999 113.42112 110.70859999999999 109.5532 84.24918 80.83019999999999 75.80420000000001 58.7054 57.94560000000001 54.1438 50.83019999999999 25.83019999999999 22.5 157.5 157.5 161.9086 160.7518 159.13516 159.5988 160.7518 161.9086 159.13516 161.3436 159.5988 160.7518 161.9086 159.13516 161.3436
37 161.0 161.0 161.0 161.0 161.0 161.0 161.0 161.0 161.0 161.0 161.0 161.0 161.0 161.0 161.0 161.0 161.0 161.0 161.0 159.0 152.0 138.0 127.0 116.0 115.0 111.0 110.0 86.0 82.0 77.0 58.0 57.0 55.0 52.0 27.0 26.0 161.0 161.0 161.0 161.0 161.0 161.0 161.0 161.0 161.0 161.0 161.0 161.0 161.0 161.0 161.0
38 161.0 161.0 161.0 161.0 161.0 161.0 161.0 161.0 161.0 161.0 161.0 161.0 161.0 161.0 161.0 161.0 161.0 161.0 161.0 159.0 152.0 138.0 127.0 116.0 115.0 111.0 110.0 86.0 82.0 77.0 58.0 57.0 55.0 52.0 27.0 26.0 161.0 161.0 161.0 161.0 161.0 161.0 161.0 161.0 161.0 161.0 161.0 161.0 161.0 161.0 161.0
39 165.1852 163.1772 164.5816 161.79744 162.83182 164.3734 163.165 164.9886 165.4674 162.66208 165.4288 165.3038 161.98248 166.5576 165.5134 165.4288 165.4288 165.725 164.6332 160.03502 154.134 138.84202 129.7844 119.6694 119.0198 114.2252 114.85579999999999 88.87180000000001 86.4288 80.48339999999999 60.69200000000001 63.35419999999999 59.7424 56.428799999999995 31.428799999999995 29.77940000000001 161.0 161.0 161.0 162.5823 164.8258 165.1974 162.5823 161.0 164.8258 161.78828 165.1974 162.5823 161.0 164.8258 161.78828
40 166.0778 164.0258 166.5722 163.788 164.8224 165.744 164.0136 165.4132 165.31 164.6528 165.2714 165.1464 163.7612 166.4002 166.8122 165.2714 165.2714 166.5376 166.0038 161.8136 154.9828 142.3746 131.775 119.512 118.86240000000001 116.2158 115.66839999999999 90.11840000000001 86.2714 81.9194 62.68260000000001 63.196799999999996 59.585199999999986 56.2714 31.2714 30.204000000000008 161.0 161.0 164.7858 161.0 165.2504 165.04 161.0 164.7858 165.2504 163.779 165.04 161.0 164.7858 165.2504 163.779
41 162.08914 164.421 164.1494 165.8354 165.3278 162.79132 164.4088 161.42444 164.0752 165.158 163.1336 162.09366 165.8584 163.9856 162.82336 163.1336 163.1336 162.54896 162.97312 163.911 155.378 142.88 130.9544 118.3494 117.2696 113.12119999999999 111.67975999999999 89.2618 84.1336 77.93068 63.1138 60.458 56.74636000000001 54.1336 29.1336 28.027199999999993 161.0 161.0 166.391 165.2342 161.0 162.3222 165.2342 166.391 161.0 165.8262 162.3222 165.2342 166.391 161.0 165.8262
42 162.46358 164.3646 164.171 165.7788 165.2712 162.73478 164.3522 162.05088 163.1588 165.1014 162.14506 161.4401 165.80180000000001 163.442 163.1978 162.14506 162.14506 162.9234 162.99458 163.8544 155.3214 142.8234 130.9758 117.36078 116.28108 113.7476 112.05420000000001 89.0752 83.14506 78.55709999999999 63.13140000000001 59.9144 56.27181999999999 53.14506 28.14506 27.552719999999994 161.0 161.0 166.3346 165.1776 162.24112 161.0 165.1776 166.3346 162.24112 165.7696 161.0 165.1776 166.3346 162.24112 165.7696
43 166.0778 164.0258 166.5722 163.788 164.8224 165.744 164.0136 165.4132 165.31 164.6528 165.2714 165.1464 163.7612 166.4002 166.8122 165.2714 165.2714 166.5376 166.0038 161.8136 154.9828 142.3746 131.775 119.512 118.86240000000001 116.2158 115.66839999999999 90.11840000000001 86.2714 81.9194 62.68260000000001 63.196799999999996 59.585199999999986 56.2714 31.2714 30.204000000000008 161.0 161.0 164.7858 161.0 165.2504 165.04 161.0 164.7858 165.2504 163.779 165.04 161.0 164.7858 165.2504 163.779
44 165.1852 163.1772 164.5816 161.79744 162.83182 164.3734 163.165 164.9886 165.4674 162.66208 165.4288 165.3038 161.98248 166.5576 165.5134 165.4288 165.4288 165.725 164.6332 160.03502 154.134 138.84202 129.7844 119.6694 119.0198 114.2252 114.85579999999999 88.87180000000001 86.4288 80.48339999999999 60.69200000000001 63.35419999999999 59.7424 56.428799999999995 31.428799999999995 29.77940000000001 161.0 161.0 161.0 162.5823 164.8258 165.1974 162.5823 161.0 164.8258 161.78828 165.1974 162.5823 161.0 164.8258 161.78828
45 162.08914 164.421 164.1494 165.8354 165.3278 162.79132 164.4088 161.42444 164.0752 165.158 163.1336 162.09366 165.8584 163.9856 162.82336 163.1336 163.1336 162.54896 162.97312 163.911 155.378 142.88 130.9544 118.3494 117.2696 113.12119999999999 111.67975999999999 89.2618 84.1336 77.93068 63.1138 60.458 56.74636000000001 54.1336 29.1336 28.027199999999993 161.0 161.0 166.391 165.2342 161.0 162.3222 165.2342 166.391 161.0 165.8262 162.3222 165.2342 166.391 161.0 165.8262
46 165.4528 162.55666 165.2132 162.53298 163.4634 164.511 162.54444 164.788 164.7668 163.2936 164.7284 164.6032 162.506 165.8572 165.915 164.7284 164.7284 165.9126 164.7708 160.55854 153.51358 141.0156 130.416 118.969 118.3192 114.85679999999999 115.04339999999999 88.64940000000001 85.7284 80.88499999999999 61.32339999999999 62.65360000000001 59.042 55.72839999999999 30.728399999999993 29.5788 161.0 161.0 163.5306 161.88182 164.6252 164.4968 161.88182 163.5306 164.6252 161.0 164.4968 161.88182 163.5306 164.6252 161.0
47 162.46358 164.3646 164.171 165.7788 165.2712 162.73478 164.3522 162.05088 163.1588 165.1014 162.14506 161.4401 165.80180000000001 163.442 163.1978 162.14506 162.14506 162.9234 162.99458 163.8544 155.3214 142.8234 130.9758 117.36078 116.28108 113.7476 112.05420000000001 89.0752 83.14506 78.55709999999999 63.13140000000001 59.9144 56.27181999999999 53.14506 28.14506 27.552719999999994 161.0 161.0 166.3346 165.1776 162.24112 161.0 165.1776 166.3346 162.24112 165.7696 161.0 165.1776 166.3346 162.24112 165.7696
48 166.0778 164.0258 166.5722 163.788 164.8224 165.744 164.0136 165.4132 165.31 164.6528 165.2714 165.1464 163.7612 166.4002 166.8122 165.2714 165.2714 166.5376 166.0038 161.8136 154.9828 142.3746 131.775 119.512 118.86240000000001 116.2158 115.66839999999999 90.11840000000001 86.2714 81.9194 62.68260000000001 63.196799999999996 59.585199999999986 56.2714 31.2714 30.204000000000008 161.0 161.0 164.7858 161.0 165.2504 165.04 161.0 164.7858 165.2504 163.779 165.04 161.0 164.7858 165.2504 163.779
49 165.1852 163.1772 164.5816 161.79744 162.83182 164.3734 163.165 164.9886 165.4674 162.66208 165.4288 165.3038 161.98248 166.5576 165.5134 165.4288 165.4288 165.725 164.6332 160.03502 154.134 138.84202 129.7844 119.6694 119.0198 114.2252 114.85579999999999 88.87180000000001 86.4288 80.48339999999999 60.69200000000001 63.35419999999999 59.7424 56.428799999999995 31.428799999999995 29.77940000000001 161.0 161.0 161.0 162.5823 164.8258 165.1974 162.5823 161.0 164.8258 161.78828 165.1974 162.5823 161.0 164.8258 161.78828
50 162.08914 164.421 164.1494 165.8354 165.3278 162.79132 164.4088 161.42444 164.0752 165.158 163.1336 162.09366 165.8584 163.9856 162.82336 163.1336 163.1336 162.54896 162.97312 163.911 155.378 142.88 130.9544 118.3494 117.2696 113.12119999999999 111.67975999999999 89.2618 84.1336 77.93068 63.1138 60.458 56.74636000000001 54.1336 29.1336 28.027199999999993 161.0 161.0 166.391 165.2342 161.0 162.3222 165.2342 166.391 161.0 165.8262 162.3222 165.2342 166.391 161.0 165.8262
51 165.4528 162.55666 165.2132 162.53298 163.4634 164.511 162.54444 164.788 164.7668 163.2936 164.7284 164.6032 162.506 165.8572 165.915 164.7284 164.7284 165.9126 164.7708 160.55854 153.51358 141.0156 130.416 118.969 118.3192 114.85679999999999 115.04339999999999 88.64940000000001 85.7284 80.88499999999999 61.32339999999999 62.65360000000001 59.042 55.72839999999999 30.728399999999993 29.5788 161.0 161.0 163.5306 161.88182 164.6252 164.4968 161.88182 163.5306 164.6252 161.0 164.4968 161.88182 163.5306 164.6252 161.0
;
param G:
 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51:=
1 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0
2 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0
3 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0
;
