param n := 24.0;
param numVehicles := 4.0;
set Origin := 49 51 52 53 54;
set O := 51 52 53 54;
param Ok := 1 51 2 52 3 53 4 54;
set S := 60 61 62 63 64;
set F := 50 55 56 57 58 59;
param t:
 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64:=
40 0.25817792 0.11762822499999999 0.35765300999999994 0.24053601 0.6874210199999999 0.24053601 0.09212274499999999 0.4234987899999999 0.70770271 0.12608853399999997 0.35503181999999994 0.43628871 0.28080194999999997 0.155445862 0.36540503999999996 0.09865527099999999 0.30764590999999997 0.34573681999999994 0.11360348999999999 0.5355407199999999 0.5886337599999999 0.58305676 0.3807417899999999 0.50696789 0.28295838999999995 0.22016136999999997 0.5060197999999999 0.24053601 0.28217760999999997 0.24053601 0.24626172999999998 0.4017484899999999 0.2522663 0.28851679999999996 0.38801048 0.22094214999999995 0.23912316999999997 0.19417254999999997 0.4722417699999999 0.0 0.18237905399999998 0.29442841999999997 0.24845535 0.5355407199999999 0.53522469 0.49280230999999997 0.23553529999999995 0.44117787999999997 0.0 0.0 0.5253905799999999 0.165110803 0.4703641799999999 0.21729851 0.165110803 0.4703641799999999 0.5778887399999999 0.21729851 0.5253905799999999 0.165110803 0.4703641799999999 0.5778887399999999 0.21729851 0.5253905799999999
41 0.126880468 0.19489755999999997 0.35239203999999996 0.12688604499999998 0.68216005 0.12688604499999998 0.16939765699999998 0.41823782 0.7024417399999999 0.085502846 0.34977084999999997 0.42507893999999996 0.27552238999999995 0.150181174 0.31775886999999997 0.058069582999999994 0.30236635 0.34047584999999997 0.06595360199999999 0.5302611599999999 0.58337279 0.5777957899999999 0.35633312 0.50170692 0.17080120199999999 0.20465730999999998 0.50075883 0.12688604499999998 0.25776894 0.12688604499999998 0.23077625999999998 0.37732122999999995 0.120970707 0.15720447599999998 0.34036430999999995 0.20545667999999997 0.19145841 0.06286394399999999 0.42457701 0.10547594199999999 0.0 0.16312724999999997 0.24319438 0.5302611599999999 0.5299637199999999 0.48752274999999995 0.18788912999999996 0.42996810999999996 0.0 0.0 0.5201296099999999 0.117460915 0.46510320999999993 0.20181303999999997 0.117460915 0.46510320999999993 0.5726277699999999 0.20181303999999997 0.5201296099999999 0.117460915 0.46510320999999993 0.5726277699999999 0.20181303999999997 0.5201296099999999
42 0.059047417 0.30125094999999996 0.4961113299999999 0.22767172999999996 0.7680644399999998 0.22767172999999996 0.27574547 0.5041422099999999 0.78834613 0.22923329 0.4934901399999999 0.50131653 0.41926027 0.29390789999999994 0.39399646 0.20179444999999996 0.44610423 0.48419513999999997 0.20967660999999996 0.61618414 0.6692771799999999 0.6637001799999999 0.47960340999999995 0.5876113099999999 0.16784911 0.33573539999999996 0.6444781199999999 0.22767172999999996 0.38103922999999995 0.22767172999999996 0.36185434999999994 0.50059152 0.18252591499999998 0.005923703499999999 0.41660189999999997 0.33653477 0.32255509 0.14561175199999998 0.5008331899999999 0.20607014999999998 0.28552381 0.0 0.38691367 0.61618414 0.6374325099999999 0.57344573 0.31115941999999996 0.5062057 0.0 0.0 0.6060339999999999 0.26118949999999996 0.5510075999999999 0.33289113 0.26118949999999996 0.5510075999999999 0.6585321599999999 0.33289113 0.6060339999999999 0.26118949999999996 0.5510075999999999 0.6585321599999999 0.33289113 0.6060339999999999
43 0.49577670999999995 0.30727411 0.32997249999999995 0.4229224999999999 0.4639878099999999 0.4229224999999999 0.32694232999999995 0.39581827999999997 0.48426949999999996 0.36369475999999995 0.32735130999999995 0.4086082 0.045279663 0.25920037 0.4874297999999999 0.33625592 0.18589442299999998 0.31805631 0.35120228 0.3900925599999999 0.36520054999999996 0.35962354999999996 0.37555518 0.3915425799999999 0.5397048799999999 0.38693226 0.27050309 0.4229224999999999 0.41530059999999996 0.4229224999999999 0.37938471999999995 0.43020978 0.48988368 0.52611559 0.42260646999999996 0.38771303999999995 0.39622725999999997 0.43177133999999995 0.48878687 0.38366042 0.41998527999999996 0.53202721 0.0 0.3900925599999999 0.29970798 0.4651217999999999 0.3926393899999999 0.41349737 0.0 0.0 0.40996526999999994 0.34750286999999996 0.44268367 0.38369759999999997 0.34750286999999996 0.44268367 0.35445552999999996 0.38369759999999997 0.40996526999999994 0.34750286999999996 0.44268367 0.35445552999999996 0.38369759999999997 0.40996526999999994
44 0.5667347399999999 0.46967634999999996 0.21540233 0.4618127799999999 0.181068459 0.4618127799999999 0.4893445699999999 0.28122951999999996 0.20134828999999996 0.5041608 0.34941764 0.16315699399999997 0.4298379799999999 0.42160261 0.24198603 0.47672195999999994 0.32116083999999995 0.20348613999999998 0.4846041199999999 0.0 0.08229049399999999 0.10143633499999999 0.26096642 0.105001897 0.6407601199999999 0.49096189999999995 0.35343307999999996 0.4618127799999999 0.40873833 0.4618127799999999 0.40143246 0.32212751999999995 0.5909389199999999 0.5970550299999999 0.29816501 0.49174267999999993 0.4097236 0.5328265799999999 0.18309662799999998 0.52412646 0.56045132 0.6029852399999999 0.39750997 0.0 0.22575695999999995 0.15942598099999997 0.33885851999999994 0.16804988199999998 0.0 0.0 0.12342086899999999 0.4402855599999999 0.13699156899999998 0.40574533999999995 0.4402855599999999 0.13699156899999998 0.096264597 0.40574533999999995 0.12342086899999999 0.4402855599999999 0.13699156899999998 0.096264597 0.40574533999999995 0.12342086899999999
45 0.49927162999999997 0.35369333999999997 0.22341461999999998 0.35438116999999997 0.33512192999999996 0.35438116999999997 0.37336156 0.2892604 0.35540362 0.39674777999999994 0.23343462999999998 0.30205032 0.26423825999999995 0.30563819 0.38087192 0.36930894 0.20519641999999996 0.21149842999999996 0.37719109999999995 0.26122668 0.23633467 0.23075767 0.2689973 0.2626767 0.5727578999999999 0.38353028999999994 0.14163535099999996 0.35438116999999997 0.32138391999999993 0.35438116999999997 0.28546804 0.33013981 0.52291811 0.52959192 0.31604858999999996 0.38432965999999996 0.30229199 0.46482435999999994 0.38222898999999994 0.41671344 0.45303829999999995 0.5355221299999999 0.23189166 0.26122668 0.0 0.35854533 0.29872270999999995 0.30693949 0.0 0.0 0.28109938999999995 0.33287253999999994 0.33612579 0.28978091999999994 0.33287253999999994 0.33612579 0.22558964999999997 0.28978091999999994 0.28109938999999995 0.33287253999999994 0.33612579 0.22558964999999997 0.28978091999999994 0.28109938999999995
46 0.47952904999999996 0.51780586 0.32785324 0.3746070899999999 0.41425955999999997 0.3746070899999999 0.49230038 0.28753153 0.43454124999999993 0.41695510999999996 0.4008933499999999 0.16201928599999998 0.5422888899999999 0.47307831999999994 0.154771045 0.38951626999999994 0.43361174999999996 0.31593705 0.39739842999999997 0.24137255999999999 0.3154723 0.33462 0.30426253 0.21744722999999996 0.5535544299999999 0.40375620999999995 0.5189584399999999 0.3746070899999999 0.32151405 0.3746070899999999 0.36832367 0.36542362999999994 0.50373323 0.5098493399999999 0.21858121999999996 0.40453698999999993 0.32251790999999996 0.44562088999999994 0.07155105099999999 0.4369207699999999 0.47324563 0.5157609599999999 0.50994229 0.24137255999999999 0.4105973299999999 0.0 0.25163423999999995 0.16691217399999997 0.0 0.0 0.23586991999999996 0.35307986999999996 0.17619601999999998 0.37263655 0.35307986999999996 0.17619601999999998 0.32945198 0.37263655 0.23586991999999996 0.35307986999999996 0.17619601999999998 0.32945198 0.37263655 0.23586991999999996
47 0.26784472 0.27470443 0.22752300999999997 0.122957978 0.5039377199999999 0.122957978 0.24919894999999997 0.24001548999999997 0.5242194099999999 0.165311575 0.22490181999999997 0.23718980999999997 0.35534784999999997 0.22999548 0.12986602199999997 0.13787831199999998 0.26674791 0.21560681999999998 0.14576233099999997 0.35205741999999995 0.40515045999999993 0.39957345999999994 0.16844213099999997 0.32348458999999996 0.34133099 0.15211081599999998 0.4117684999999999 0.122957978 0.06988352799999999 0.122957978 0.169483171 0.18943209999999996 0.2914912 0.29816501 0.15247518 0.15290460899999997 0.07087437499999999 0.23339744999999998 0.23670647 0.18528467099999998 0.22161138999999996 0.30409521999999994 0.32300124999999996 0.35205741999999995 0.37330579 0.30931900999999995 0.0 0.24207897999999997 0.0 0.0 0.34190728 0.101441912 0.28688087999999995 0.14925910999999997 0.101441912 0.28688087999999995 0.39440543999999994 0.14925910999999997 0.34190728 0.101441912 0.28688087999999995 0.39440543999999994 0.14925910999999997 0.34190728
48 0.41606279 0.44671769999999994 0.28557958 0.31114083 0.4262687 0.31114083 0.42121221999999997 0.23503336999999996 0.44655038999999996 0.35348884999999997 0.34839518999999997 0.12811484399999998 0.50001523 0.40199015999999993 0.09130850299999999 0.32605000999999995 0.39133808999999997 0.27366338999999995 0.33393217 0.2533817 0.32750003 0.34664773 0.25176436999999996 0.22945636999999997 0.49008816999999993 0.34028994999999995 0.47668478 0.31114083 0.25806638 0.31114083 0.29723551 0.31292547 0.44026697 0.44638307999999993 0.14750235499999997 0.34108932 0.25905164999999997 0.38215462999999994 0.16868937799999997 0.37345450999999996 0.4097793699999999 0.45231329 0.46768721999999996 0.2533817 0.36834226 0.21064328999999998 0.18818656999999997 0.0 0.0 0.0 0.24787905999999996 0.28961360999999997 0.18820515999999998 0.30154839 0.28961360999999997 0.18820515999999998 0.34146111999999995 0.30154839 0.24787905999999996 0.28961360999999997 0.18820515999999998 0.34146111999999995 0.30154839 0.24787905999999996
49 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
50 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
51 0.45147673999999993 0.45684925 0.22395373 0.34655478 0.32002685 0.34655478 0.45662617 0.17340937899999997 0.34030854 0.3889028 0.28676934 0.04789899399999999 0.43838938 0.40877550999999995 0.12672245299999998 0.36146396 0.32971224 0.21203754 0.36934611999999994 0.14713985 0.22125817999999997 0.24038728999999995 0.19013851999999998 0.12322009699999999 0.52550212 0.3757038999999999 0.41505892999999994 0.34655478 0.29348032999999996 0.34655478 0.33264946 0.25129961999999995 0.47568092 0.48179702999999996 0.18291630499999997 0.37648467999999996 0.2944656 0.41756857999999997 0.12807022799999998 0.40886845999999993 0.44519331999999995 0.48772724 0.4060613699999999 0.14713985 0.30671640999999994 0.10439958099999999 0.22360052 0.052791882 0.0 0.0 0.0 0.32502755999999994 0.08196516899999999 0.33696233999999997 0.32502755999999994 0.08196516899999999 0.23521926999999998 0.33696233999999997 0.0 0.32502755999999994 0.08196516899999999 0.23521926999999998 0.33696233999999997 0.0
52 0.2269839 0.20428550999999998 0.28286543999999997 0.10643332699999998 0.60536476 0.10643332699999998 0.17878002999999998 0.34144252999999997 0.62566504 0.09488521899999999 0.28024425 0.33863544 0.28491034 0.15956168799999998 0.23129677999999998 0.06745009699999999 0.23283974999999996 0.27094925 0.07533411599999999 0.45348446 0.5065960899999999 0.50101909 0.26988962 0.42493021999999997 0.27089347999999996 0.11821566899999998 0.4459183299999999 0.10643332699999998 0.17132358099999997 0.10643332699999998 0.144325324 0.29087772999999995 0.22107227999999998 0.25730419 0.25392080999999994 0.11900760299999999 0.10501862799999999 0.16296551699999998 0.33813350999999997 0.11485645599999998 0.15117573899999998 0.2632344 0.25258232999999997 0.45348446 0.4747514199999999 0.4107460499999999 0.101441912 0.34352461 0.0 0.0 0.44333431999999995 0.0 0.38830792 0.115362104 0.0 0.38830792 0.49585106999999995 0.115362104 0.44333431999999995 0.0 0.38830792 0.49585106999999995 0.115362104 0.44333431999999995
53 0.5019485899999999 0.5402439899999999 0.35027278 0.39702662999999994 0.43669768999999997 0.39702662999999994 0.51471992 0.30996966 0.45697938 0.43939323999999996 0.42331288999999994 0.18445369799999997 0.56472702 0.49551645 0.17720545699999998 0.4119544 0.4560498799999999 0.33835658999999996 0.41983655999999997 0.26381068999999996 0.33791043 0.35705813 0.32670066 0.23988535999999996 0.5759925599999999 0.42619434 0.54139657 0.39702662999999994 0.34395218 0.39702662999999994 0.39076179999999994 0.38786175999999994 0.52617136 0.53228747 0.24101934999999997 0.42697512 0.34495603999999996 0.46805901999999994 0.09398546299999998 0.45935889999999996 0.4956837599999999 0.5381990899999999 0.53238042 0.26381068999999996 0.43303546 0.022434411999999997 0.27407236999999995 0.18933914999999998 0.0 0.0 0.25830804999999996 0.37551799999999996 0.0 0.39507467999999996 0.37551799999999996 0.0 0.35189011 0.39507467999999996 0.25830804999999996 0.37551799999999996 0.0 0.35189011 0.39507467999999996 0.25830804999999996
54 0.27751151999999996 0.169481312 0.28087630999999996 0.19831812 0.61062573 0.19831812 0.14397583199999997 0.34670349999999994 0.63090742 0.145409121 0.27825511999999997 0.35951200999999994 0.25010985999999996 0.12475934899999999 0.32151405 0.11797585799999998 0.23085061999999998 0.26896011999999997 0.132924077 0.4587454299999999 0.51185706 0.50626147 0.28721549999999996 0.43017259999999996 0.32142109999999996 0.16232416199999997 0.44391061 0.19831812 0.22436271 0.19831812 0.18842824 0.30822219999999995 0.2715999 0.30783181 0.33426679 0.163116096 0.19690527999999996 0.21348756 0.42835077999999993 0.165382217 0.20170149999999998 0.31376202 0.21778184999999997 0.4587454299999999 0.47313409 0.41600701999999995 0.19331741 0.36440117999999994 0.0 0.0 0.44859529 0.12289848999999999 0.39356889 0.0 0.12289848999999999 0.39356889 0.5010934499999999 0.0 0.44859529 0.12289848999999999 0.39356889 0.5010934499999999 0.0 0.44859529
55 0.2269839 0.20428550999999998 0.28286543999999997 0.10643332699999998 0.60536476 0.10643332699999998 0.17878002999999998 0.34144252999999997 0.62566504 0.09488521899999999 0.28024425 0.33863544 0.28491034 0.15956168799999998 0.23129677999999998 0.06745009699999999 0.23283974999999996 0.27094925 0.07533411599999999 0.45348446 0.5065960899999999 0.50101909 0.26988962 0.42493021999999997 0.27089347999999996 0.11821566899999998 0.4459183299999999 0.10643332699999998 0.17132358099999997 0.10643332699999998 0.144325324 0.29087772999999995 0.22107227999999998 0.25730419 0.25392080999999994 0.11900760299999999 0.10501862799999999 0.16296551699999998 0.33813350999999997 0.11485645599999998 0.15117573899999998 0.2632344 0.25258232999999997 0.45348446 0.4747514199999999 0.4107460499999999 0.101441912 0.34352461 0.0 0.0 0.44333431999999995 0.0 0.38830792 0.115362104 0.0 0.38830792 0.49585106999999995 0.115362104 0.44333431999999995 0.0 0.38830792 0.49585106999999995 0.115362104 0.44333431999999995
56 0.5019485899999999 0.5402439899999999 0.35027278 0.39702662999999994 0.43669768999999997 0.39702662999999994 0.51471992 0.30996966 0.45697938 0.43939323999999996 0.42331288999999994 0.18445369799999997 0.56472702 0.49551645 0.17720545699999998 0.4119544 0.4560498799999999 0.33835658999999996 0.41983655999999997 0.26381068999999996 0.33791043 0.35705813 0.32670066 0.23988535999999996 0.5759925599999999 0.42619434 0.54139657 0.39702662999999994 0.34395218 0.39702662999999994 0.39076179999999994 0.38786175999999994 0.52617136 0.53228747 0.24101934999999997 0.42697512 0.34495603999999996 0.46805901999999994 0.09398546299999998 0.45935889999999996 0.4956837599999999 0.5381990899999999 0.53238042 0.26381068999999996 0.43303546 0.022434411999999997 0.27407236999999995 0.18933914999999998 0.0 0.0 0.25830804999999996 0.37551799999999996 0.0 0.39507467999999996 0.37551799999999996 0.0 0.35189011 0.39507467999999996 0.25830804999999996 0.37551799999999996 0.0 0.35189011 0.39507467999999996 0.25830804999999996
57 0.5165789199999999 0.41952052999999995 0.16524650999999999 0.41165695999999996 0.27135823 0.41165695999999996 0.4391887499999999 0.2310737 0.29165851 0.45400498 0.29926181999999996 0.11300860999999998 0.37968216 0.37146537999999996 0.19183021 0.42658472999999997 0.27100502 0.15333403799999998 0.43446688999999994 0.098476807 0.17258770099999998 0.005172295699999999 0.21082919 0.05485165399999999 0.5906228899999999 0.44080607999999993 0.3563703 0.41165695999999996 0.35858250999999997 0.41165695999999996 0.35129522999999996 0.2719717 0.5407831 0.54689921 0.24802777999999998 0.44160545 0.35956777999999995 0.4826893499999999 0.19318727999999996 0.47398923 0.5102955 0.55282942 0.34735415 0.098476807 0.24800919 0.169509197 0.2887027 0.117901498 0.0 0.0 0.07327062599999999 0.39014833 0.14707478499999999 0.35560811 0.39014833 0.14707478499999999 0.0 0.35560811 0.07327062599999999 0.39014833 0.14707478499999999 0.0 0.35560811 0.07327062599999999
58 0.27751151999999996 0.169481312 0.28087630999999996 0.19831812 0.61062573 0.19831812 0.14397583199999997 0.34670349999999994 0.63090742 0.145409121 0.27825511999999997 0.35951200999999994 0.25010985999999996 0.12475934899999999 0.32151405 0.11797585799999998 0.23085061999999998 0.26896011999999997 0.132924077 0.4587454299999999 0.51185706 0.50626147 0.28721549999999996 0.43017259999999996 0.32142109999999996 0.16232416199999997 0.44391061 0.19831812 0.22436271 0.19831812 0.18842824 0.30822219999999995 0.2715999 0.30783181 0.33426679 0.163116096 0.19690527999999996 0.21348756 0.42835077999999993 0.165382217 0.20170149999999998 0.31376202 0.21778184999999997 0.4587454299999999 0.47313409 0.41600701999999995 0.19331741 0.36440117999999994 0.0 0.0 0.44859529 0.12289848999999999 0.39356889 0.0 0.12289848999999999 0.39356889 0.5010934499999999 0.0 0.44859529 0.12289848999999999 0.39356889 0.5010934499999999 0.0 0.44859529
59 0.45147673999999993 0.45684925 0.22395373 0.34655478 0.32002685 0.34655478 0.45662617 0.17340937899999997 0.34030854 0.3889028 0.28676934 0.04789899399999999 0.43838938 0.40877550999999995 0.12672245299999998 0.36146396 0.32971224 0.21203754 0.36934611999999994 0.14713985 0.22125817999999997 0.24038728999999995 0.19013851999999998 0.12322009699999999 0.52550212 0.3757038999999999 0.41505892999999994 0.34655478 0.29348032999999996 0.34655478 0.33264946 0.25129961999999995 0.47568092 0.48179702999999996 0.18291630499999997 0.37648467999999996 0.2944656 0.41756857999999997 0.12807022799999998 0.40886845999999993 0.44519331999999995 0.48772724 0.4060613699999999 0.14713985 0.30671640999999994 0.10439958099999999 0.22360052 0.052791882 0.0 0.0 0.0 0.32502755999999994 0.08196516899999999 0.33696233999999997 0.32502755999999994 0.08196516899999999 0.23521926999999998 0.33696233999999997 0.0 0.32502755999999994 0.08196516899999999 0.23521926999999998 0.33696233999999997 0.0
60 0.2269839 0.20428550999999998 0.28286543999999997 0.10643332699999998 0.60536476 0.10643332699999998 0.17878002999999998 0.34144252999999997 0.62566504 0.09488521899999999 0.28024425 0.33863544 0.28491034 0.15956168799999998 0.23129677999999998 0.06745009699999999 0.23283974999999996 0.27094925 0.07533411599999999 0.45348446 0.5065960899999999 0.50101909 0.26988962 0.42493021999999997 0.27089347999999996 0.11821566899999998 0.4459183299999999 0.10643332699999998 0.17132358099999997 0.10643332699999998 0.144325324 0.29087772999999995 0.22107227999999998 0.25730419 0.25392080999999994 0.11900760299999999 0.10501862799999999 0.16296551699999998 0.33813350999999997 0.11485645599999998 0.15117573899999998 0.2632344 0.25258232999999997 0.45348446 0.4747514199999999 0.4107460499999999 0.101441912 0.34352461 0.0 0.0 0.44333431999999995 0.0 0.38830792 0.115362104 0.0 0.38830792 0.49585106999999995 0.115362104 0.44333431999999995 0.0 0.38830792 0.49585106999999995 0.115362104 0.44333431999999995
61 0.5019485899999999 0.5402439899999999 0.35027278 0.39702662999999994 0.43669768999999997 0.39702662999999994 0.51471992 0.30996966 0.45697938 0.43939323999999996 0.42331288999999994 0.18445369799999997 0.56472702 0.49551645 0.17720545699999998 0.4119544 0.4560498799999999 0.33835658999999996 0.41983655999999997 0.26381068999999996 0.33791043 0.35705813 0.32670066 0.23988535999999996 0.5759925599999999 0.42619434 0.54139657 0.39702662999999994 0.34395218 0.39702662999999994 0.39076179999999994 0.38786175999999994 0.52617136 0.53228747 0.24101934999999997 0.42697512 0.34495603999999996 0.46805901999999994 0.09398546299999998 0.45935889999999996 0.4956837599999999 0.5381990899999999 0.53238042 0.26381068999999996 0.43303546 0.022434411999999997 0.27407236999999995 0.18933914999999998 0.0 0.0 0.25830804999999996 0.37551799999999996 0.0 0.39507467999999996 0.37551799999999996 0.0 0.35189011 0.39507467999999996 0.25830804999999996 0.37551799999999996 0.0 0.35189011 0.39507467999999996 0.25830804999999996
62 0.5165789199999999 0.41952052999999995 0.16524650999999999 0.41165695999999996 0.27135823 0.41165695999999996 0.4391887499999999 0.2310737 0.29165851 0.45400498 0.29926181999999996 0.11300860999999998 0.37968216 0.37146537999999996 0.19183021 0.42658472999999997 0.27100502 0.15333403799999998 0.43446688999999994 0.098476807 0.17258770099999998 0.005172295699999999 0.21082919 0.05485165399999999 0.5906228899999999 0.44080607999999993 0.3563703 0.41165695999999996 0.35858250999999997 0.41165695999999996 0.35129522999999996 0.2719717 0.5407831 0.54689921 0.24802777999999998 0.44160545 0.35956777999999995 0.4826893499999999 0.19318727999999996 0.47398923 0.5102955 0.55282942 0.34735415 0.098476807 0.24800919 0.169509197 0.2887027 0.117901498 0.0 0.0 0.07327062599999999 0.39014833 0.14707478499999999 0.35560811 0.39014833 0.14707478499999999 0.0 0.35560811 0.07327062599999999 0.39014833 0.14707478499999999 0.0 0.35560811 0.07327062599999999
63 0.27751151999999996 0.169481312 0.28087630999999996 0.19831812 0.61062573 0.19831812 0.14397583199999997 0.34670349999999994 0.63090742 0.145409121 0.27825511999999997 0.35951200999999994 0.25010985999999996 0.12475934899999999 0.32151405 0.11797585799999998 0.23085061999999998 0.26896011999999997 0.132924077 0.4587454299999999 0.51185706 0.50626147 0.28721549999999996 0.43017259999999996 0.32142109999999996 0.16232416199999997 0.44391061 0.19831812 0.22436271 0.19831812 0.18842824 0.30822219999999995 0.2715999 0.30783181 0.33426679 0.163116096 0.19690527999999996 0.21348756 0.42835077999999993 0.165382217 0.20170149999999998 0.31376202 0.21778184999999997 0.4587454299999999 0.47313409 0.41600701999999995 0.19331741 0.36440117999999994 0.0 0.0 0.44859529 0.12289848999999999 0.39356889 0.0 0.12289848999999999 0.39356889 0.5010934499999999 0.0 0.44859529 0.12289848999999999 0.39356889 0.5010934499999999 0.0 0.44859529
64 0.45147673999999993 0.45684925 0.22395373 0.34655478 0.32002685 0.34655478 0.45662617 0.17340937899999997 0.34030854 0.3889028 0.28676934 0.04789899399999999 0.43838938 0.40877550999999995 0.12672245299999998 0.36146396 0.32971224 0.21203754 0.36934611999999994 0.14713985 0.22125817999999997 0.24038728999999995 0.19013851999999998 0.12322009699999999 0.52550212 0.3757038999999999 0.41505892999999994 0.34655478 0.29348032999999996 0.34655478 0.33264946 0.25129961999999995 0.47568092 0.48179702999999996 0.18291630499999997 0.37648467999999996 0.2944656 0.41756857999999997 0.12807022799999998 0.40886845999999993 0.44519331999999995 0.48772724 0.4060613699999999 0.14713985 0.30671640999999994 0.10439958099999999 0.22360052 0.052791882 0.0 0.0 0.0 0.32502755999999994 0.08196516899999999 0.33696233999999997 0.32502755999999994 0.08196516899999999 0.23521926999999998 0.33696233999999997 0.0 0.32502755999999994 0.08196516899999999 0.23521926999999998 0.33696233999999997 0.0
;
param alpha := 60 0.055 61 0.055 62 0.055 63 0.055 64 0.055;
param Tp := 423.9204;
param w1 := 0.75;
param w2 := 0.25;
param M:
 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64:=
1 439.6 442.38120000000004 444.54740000000004 441.6594 447.4732 441.6594 442.1068 444.6338 447.69140000000004 441.6762 444.5194 444.6034 443.72060000000005 442.372 443.4488 441.38100000000003 444.0094 444.4194 441.46582 445.8392 446.41040000000004 446.35040000000004 444.3698 445.53180000000003 440.94582 440.8222 442.14360000000005 436.6594 427.30940000000004 411.6594 412.103 409.5958 399.17372 386.31354000000005 388.692 383.8306 381.6802 354.70660000000004 345.5982 317.35702000000003 288.28180000000003 184.37726000000004 156.37260000000003 124.8392 80.06780000000003 37.37940000000003 30.557600000000036 24.656200000000013 439.6 439.6 445.73 442.02000000000004 445.13800000000003 442.7914 442.02000000000004 445.13800000000003 446.2948 442.7914 445.73 442.02000000000004 445.13800000000003 446.2948 442.7914 445.73
2 443.4674 439.6 444.1324 443.6322 447.68 443.6322 441.0916 444.8406 447.89840000000004 442.401 444.10420000000005 444.9784 443.3054 441.95680000000004 444.97560000000004 442.10580000000004 443.5942 444.0042 442.26660000000004 446.04600000000005 446.61740000000003 446.55740000000003 444.55460000000005 445.7386 442.6866 441.413 441.7284 438.6322 428.0804 413.6322 412.6938 409.78060000000005 401.7586 389.37260000000003 390.06100000000004 384.4216 382.617 357.1334 346.8408 317.8118 289.00660000000005 187.30880000000002 155.9576 125.04600000000005 80.0428 37.58620000000002 31.57860000000005 25.031000000000006 439.6 439.6 445.9368 442.8208 445.3448 443.3822 442.8208 445.3448 446.5016 443.3822 445.9368 442.8208 445.3448 446.5016 443.3822 445.9368
3 443.63140000000004 443.08320000000003 439.6 442.4546 444.50120000000004 442.4546 443.1968 441.6618 444.7194 442.91020000000003 441.25332000000003 441.79940000000005 443.51460000000003 442.56600000000003 441.5448 442.615 442.34540000000004 441.15332 442.69980000000004 442.8672 443.4384 443.3784 440.21384 442.5598 444.42780000000005 440.76820000000004 439.2636 437.4546 425.8834 412.4546 410.863 405.87174000000005 401.89180000000005 389.9576 385.72006000000005 383.77660000000003 380.8942 357.26660000000004 343.51000000000005 319.125 289.5158 188.02120000000002 156.16660000000002 121.86720000000003 77.0958 34.407399999999996 29.131680000000017 21.85220000000004 439.6 439.6 442.75800000000004 442.223 442.166 441.9094 442.223 442.166 443.32280000000003 441.9094 442.75800000000004 442.223 442.166 443.32280000000003 441.9094 442.75800000000004
4 442.05240000000003 442.60920000000004 443.0616 439.6 446.0384 439.6 442.33480000000003 443.199 446.25660000000005 441.43222000000003 443.03340000000003 443.1686 443.4766 442.12800000000004 442.014 441.13708 442.52340000000004 442.9334 441.2219 444.4044 444.97560000000004 444.91560000000004 442.9218 444.09700000000004 442.53200000000004 439.2902 440.8158 434.6 425.8616 409.6 410.5711 408.1478 399.99580000000003 388.3788 387.2572 382.29872 380.14822000000004 355.37066000000004 344.1634 317.64700000000005 288.0378 186.44240000000002 156.1288 123.40440000000001 78.63300000000004 35.94460000000004 29.109740000000045 23.221400000000017 439.6 439.6 444.2952 440.74506 443.70320000000004 441.2595 440.74506 443.70320000000004 444.86 441.2595 444.2952 440.74506 443.70320000000004 444.86 441.2595 444.2952
