param n := 36.0;
param numVehicles := 3.0;
set Origin := 73 75 76 77;
set O := 75 76 77;
param Ok := 1 75 2 76 3 77;
set S := 83 84 85 86 87;
set F := 74 78 79 80 81 82;
param t:
 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87:=
11 283.2374 281.41 282.9462 283.1904 281.62508 283.3732 281.75514 282.13872 283.411 282.7244 280.5 284.8142 285.2194 282.37252 285.508 282.1041 283.0018 284.001 283.5338 283.8062 283.5662 283.1382 284.1032 284.5526 283.3994 281.88614 282.5688 283.2274 283.1194 282.7116 283.8752 283.612 284.5756 283.351 283.425 281.79228 282.5824 280.867 276.0228 259.7928 258.5476 248.22658 239.56198 228.13871999999998 224.88279999999997 220.76659999999998 209.28143999999998 201.40179999999998 195.9468 183.83319999999998 180.50799999999998 174.38080000000002 166.0018 156.515 150.78296 139.26 136.04546 131.6282 117.57119999999998 110.59719999999999 97.61919999999998 97.56 85.46287999999998 84.2638 68.255 62.711599999999976 56.84879999999998 50.96386000000001 30.904999999999973 29.141599999999983 25.105920000000026 21.792280000000005 280.5 280.5 285.1082 282.07522 282.07522 281.5608 283.9514 285.1082 282.07522 284.5434 281.5608 283.9514 285.1082 282.07522 284.5434
12 286.5396 284.4206 285.5764 286.1666 285.0312 282.29574 283.0296 285.5448 284.1232 283.4508 284.2406 280.5 283.042 285.7786 281.2266 284.9902 286.356 286.9772 283.2084 281.9248 282.48866 283.3128 284.8154 281.93306 286.4896 283.1606 284.509 283.7336 282.72 283.8702 282.7976 281.9137 281.9061 286.3272 285.649 285.1984 284.5226 278.24744 279.0048 260.7208 259.2598 250.7548 241.9266 231.5448 227.51299999999998 221.4932 212.68759999999997 201.57639999999998 196.20139999999998 187.2394 176.22660000000002 173.9812 169.356 156.18959999999998 152.3308 139.76600000000002 138.118 128.95864 118.29759999999999 109.51960000000003 97.87380000000002 100.54219999999998 88.43900000000002 83.03039999999999 67.85539999999997 63.87020000000001 58.00740000000002 53.22640000000001 29.827600000000018 32.12380000000002 28.512 25.198399999999992 280.5 280.5 282.9308 284.9614 284.9614 284.967 282.06992 282.9308 284.9614 281.92392 284.967 282.06992 282.9308 284.9614 281.92392
13 286.1588 284.0396 284.8294 285.7858 284.6504 281.5489 282.6488 285.164 283.3764 282.704 283.8598 281.60998 280.5 285.3978 282.30376 284.2434 285.975 286.5962 282.46154 281.82596 281.74182 282.566 284.0686 281.18622 285.7428 282.7798 283.7622 282.9868 281.97312 283.1234 282.05086 281.81486 281.37126 285.9464 284.9022 284.8176 283.7758 277.5006 278.624 259.974 258.513 250.00779999999997 241.1796 231.164 226.76620000000003 220.7464 212.3068 200.82960000000003 195.4545 186.85860000000002 177.30376 173.23442 168.97500000000002 155.44268 151.94979999999998 139.0192 137.3712 128.42380000000003 117.55079999999998 107.23079999999999 97.12688000000003 100.16140000000001 88.0582 82.28356000000002 67.10863999999998 63.123400000000004 57.26060000000001 52.84559999999999 29.08080000000001 31.742999999999995 28.13119999999998 24.817600000000027 280.5 280.5 282.3959 284.2146 284.2146 284.586 281.97108 282.3959 284.2146 281.17708 284.586 281.97108 282.3959 284.2146 281.17708
14 282.21508 282.948 281.99982 282.562 282.10272 284.8072 283.2932 281.88836 283.7066 284.2624 282.37252 286.2484 286.6534 280.5 286.942 282.5818 281.9794 282.8024 284.3238 285.2402 285.0002 284.5722 284.399 285.9866 281.83894 283.4242 283.0466 283.5232 283.9794 284.2496 285.3092 285.15 286.0096 282.6468 281.86438 282.4568 282.878 282.301 275.00036 258.8464 258.8434 248.70420000000001 241.10000000000002 227.88835999999998 223.93648000000002 222.3048 209.03107999999997 202.8358 197.4848 182.21069999999997 181.942 175.24079999999998 164.9794 157.375 152.32100000000003 139.55560000000003 137.58339999999998 133.06220000000002 119.10919999999999 112.03120000000001 99.15719999999999 96.5376 86.67259999999999 85.69779999999997 69.11500000000001 64.24959999999999 58.386799999999994 52.173400000000015 32.10700000000003 27.595000000000027 25.58359999999999 22.456799999999987 280.5 280.5 286.5422 282.5528 282.5528 281.6454 285.3854 286.5422 282.5528 285.9774 281.6454 285.3854 286.5422 282.5528 285.9774
15 286.447 284.328 285.1178 286.074 284.9386 281.83712 282.937 285.4522 283.6646 282.9922 284.148 281.6862 282.5834 285.686 280.5 284.5316 286.2632 286.8846 282.7498 281.46618 282.03004 282.8542 284.3568 281.47446 286.031 283.068 284.0504 283.275 282.26136 283.4116 282.33908 281.45508 281.44748 286.2346 285.1904 285.1058 284.064 277.78882 278.9122 260.2622 258.8012 250.2962 241.4678 231.4522 227.0544 221.0346 212.59500000000003 201.1178 195.7428 187.14679999999998 175.5 173.5226 169.26319999999998 155.7308 152.2382 139.30739999999997 137.6594 128.50002 117.839 109.06099999999998 97.41512 100.44959999999998 88.34640000000002 82.5718 67.39686 63.41160000000002 57.54880000000003 53.13380000000001 29.369000000000028 32.03120000000001 28.419399999999996 25.105799999999988 280.5 280.5 282.47214 284.5028 284.5028 284.8744 281.6113 282.47214 284.5028 281.4653 284.8744 281.6113 282.47214 284.5028 281.4653
16 284.0894 283.1084 282.4201 284.4364 283.383 283.0316 283.7114 283.1686 281.93094 282.9346 283.0408 284.4726 284.8778 283.2244 285.1664 280.5 283.85360000000003 284.923 282.5482 283.4646 283.2244 282.7966 282.6232 284.2108 283.3334 283.8424 281.0888 281.7474 282.20374 283.284 283.5334 283.4534 284.2338 284.521 282.49284 283.6702 281.10232 280.5252 276.8746 258.5286 257.0676 248.7686 241.2602 229.16860000000003 224.35676 220.97699999999998 210.3114 201.0602 196.8352 184.6852 180.1664 173.46504 166.85360000000003 155.5992 152.9832 137.77983999999998 137.60180000000003 131.28640000000001 117.78140000000002 110.25540000000001 98.50760000000002 98.41199999999998 87.3408 83.92219999999998 67.33924000000002 63.28399999999999 57.4212 52.84179999999998 30.48939999999999 29.993600000000015 26.349800000000016 23.670200000000023 280.5 280.5 284.7666 282.9752 282.9752 282.9256 283.6098 284.7666 282.9752 284.2016 282.9256 283.6098 284.7666 282.9752 284.2016
17 282.25588 282.9128 281.9646 282.6028 282.0675 284.772 283.258 281.85314 283.6714 284.2272 282.33732 286.213 286.6182 281.39094 286.9068 282.5466 280.5 283.0894 284.2886 285.205 284.965 284.537 284.3638 285.9514 282.4179 283.389 283.0112 283.4878 283.9442 284.2144 285.274 285.1148 285.9744 282.6876 282.44334 282.42158 282.8428 282.2658 275.04116 258.8112 258.8082 248.66899999999998 241.0648 227.85314 223.90125999999998 222.26940000000002 208.99586 202.80059999999997 197.44959999999998 182.85168 181.90679999999998 175.2056 163.5 157.33980000000003 152.2858 139.5204 137.5482 133.027 119.07400000000001 111.99599999999998 99.12200000000001 96.57839999999999 86.63740000000001 85.6626 69.07979999999998 64.21440000000001 58.35160000000002 52.13819999999998 32.071799999999996 28.160000000000025 25.548400000000015 22.421580000000006 280.5 280.5 286.507 282.5176 282.5176 281.61018 285.3502 286.507 282.5176 285.9422 281.61018 285.3502 286.507 282.5176 285.9422
18 281.2569 283.8938 282.9456 282.64 283.0486 285.753 284.239 282.41656 284.6524 285.2082 283.3184 287.1942 287.5992 281.6958 287.888 283.5276 282.05722 280.5 285.2696 286.1862 285.946 285.518 285.3448 286.9324 282.549 284.37 283.9924 284.469 284.9252 285.1954 286.255 286.0958 286.9554 282.6218 282.5744 282.7246 283.8238 283.2468 275.07818 259.7922 259.7892 249.64999999999998 242.04579999999999 228.41656 224.8822 223.25060000000002 209.27384 203.78160000000003 198.43060000000003 182.9207 182.88799999999998 176.1866 165.05721999999997 158.32080000000002 153.2668 140.5014 138.5292 134.00799999999998 120.055 112.97699999999998 100.10300000000001 95.25943999999998 87.13440000000003 86.6438 70.06079999999997 65.1954 59.33280000000002 52.635400000000004 33.05279999999999 26.841079999999977 26.52940000000001 22.72460000000001 280.5 280.5 287.488 283.4986 283.4986 282.5912 286.3312 287.488 283.4986 286.9232 282.5912 286.3312 287.488 283.4986 286.9232
19 284.5402 282.533 283.2788 284.4932 282.9278 282.45628 283.1362 283.4414 282.7896 282.3594 282.46558 283.8974 284.3026 283.6752 284.5912 282.4288 284.3044 285.3036 280.5 282.8894 282.6492 282.2213 283.482 283.6356 283.9362 283.2672 281.94756 281.17216 281.6285 282.7086 282.9582 282.8782 283.6586 284.6538 283.3516 283.095 281.96108 279.95 277.3254 259.3874 257.9264 248.19326 240.685 229.4414 225.2156 220.40174000000002 210.5842 200.48492 196.25979999999998 185.13600000000002 179.59120000000001 172.88977999999997 167.3044 155.02406000000002 152.40800000000002 137.20460000000003 137.02659999999997 130.71120000000002 117.20620000000002 109.68020000000001 97.93220000000002 98.86259999999999 86.7656 83.34694000000002 66.76400000000001 62.70859999999999 56.846000000000004 52.26659999999998 29.988200000000006 30.444399999999973 26.40859999999998 23.095000000000027 280.5 280.5 284.1912 282.3999 282.3999 282.8634 283.0344 284.1912 282.3999 283.6264 282.8634 283.0344 284.1912 282.3999 283.6264
20 286.2578 284.1386 285.9784 285.8848 284.7494 283.7958 282.7478 285.263 285.6234 284.207 283.9588 283.645 284.5422 285.4968 284.3388 284.9244 286.074 286.6952 284.7086 280.5 283.9888 283.671 286.3156 283.4332 286.4318 282.8788 285.3892 285.2338 284.2202 284.6264 284.2978 282.2726 283.4062 286.0454 286.4572 284.9166 285.4028 279.7476 278.723 262.221 260.76 250.68880000000001 241.7226 231.26299999999998 227.91520000000003 222.24939999999998 212.4058 201.9346 196.4794 186.9576 179.3388 175.4814 169.074 157.68959999999998 152.04880000000003 141.26620000000003 137.9142 130.4588 119.05380000000002 111.01979999999998 98.15179999999998 100.2602 88.15719999999999 84.53059999999999 69.35559999999998 64.62639999999999 58.7636 52.94459999999998 31.327800000000025 31.841999999999985 28.230200000000025 24.916600000000017 280.5 280.5 284.431 284.8956 284.8956 284.685 280.64512 284.431 284.8956 283.424 284.685 280.64512 284.431 284.8956 283.424
21 285.213 283.0458 283.7556 284.84 283.6566 281.72708 282.40702 284.1702 282.3025 281.63022 282.866 283.1682 283.5734 284.404 283.862 283.1696 285.0292 285.6504 281.38772 282.16016 280.5 281.49212 282.9948 282.9064 284.669 282.538 282.6884 281.91298 280.89932 282.0495 280.97704 282.14906 282.9294 285.0006 283.8284 283.8238 282.702 279.2208 277.6782 258.9002 257.43918 248.93400000000003 240.10586 230.17020000000002 225.69240000000002 219.67255999999998 211.313 199.75572 195.5306 185.8648 178.86200000000002 172.1606 168.0292 154.36885999999998 151.67880000000002 137.9454 136.29734000000002 129.98200000000003 116.47699999999998 108.95100000000002 97.20308 99.21539999999999 87.11239999999998 82.61775999999998 66.03482000000002 62.04950000000002 56.18675999999999 51.89980000000003 29.259000000000015 30.797199999999975 27.137400000000014 23.823800000000006 280.5 280.5 283.462 283.1408 283.1408 283.5922 282.30528 283.462 283.1408 282.8972 283.5922 282.30528 283.462 283.1408 282.8972
22 285.839 283.7198 285.4776 285.466 284.3306 282.561 282.329 284.8442 284.3884 282.8622 283.54 282.5142 283.4114 285.078 283.208 284.4236 285.6552 286.2764 283.4738 281.50614 282.754 280.5 285.0808 282.3024 285.931 282.46002 284.2804 283.999 282.9854 283.2814 283.063 281.49504 282.27544 285.6266 285.6844 284.4978 284.2938 278.6168 278.3042 260.9862 259.5252 250.188 241.22179999999997 230.8442 227.4144 220.90460000000002 211.98700000000002 198.76362 195.13468 186.53879999999998 178.20800000000003 174.2466 168.65519999999998 156.45479999999998 151.63 140.03140000000002 137.41340000000002 129.32798000000003 117.709 109.78500000000003 96.80705999999998 99.84140000000002 87.73840000000001 81.96373999999997 68.12079999999997 63.28140000000002 57.418799999999976 52.525800000000004 30.093000000000018 31.42320000000001 27.811399999999992 24.497799999999984 280.5 280.5 283.3 284.3948 284.3948 284.2662 281.65126 283.3 284.3948 282.29326 284.2662 281.65126 283.3 284.3948 282.29326
23 286.2432 284.0762 284.77 285.8702 284.6828 282.7574 283.4372 285.1964 283.3168 282.6604 283.8962 283.3944 283.5756 285.4302 284.0882 284.1838 286.0596 286.6808 282.40196 283.1904 282.9502 282.5224 280.5 282.9706 285.6832 283.5682 283.7026 282.9272 281.92956 283.0798 282.0073 283.1792 283.1556 286.0308 284.8426 284.85 283.7162 279.285 278.7084 259.9144 258.4534 249.9484 241.13619999999997 231.19639999999998 226.70659999999998 220.70280000000002 212.3392 200.786 196.56099999999998 186.89100000000002 179.08819999999997 173.19083999999998 169.0596 153.78112 152.709 138.95960000000002 137.32760000000002 130.20819999999998 117.50720000000001 109.0152 98.23340000000002 100.24579999999997 88.14260000000002 83.64800000000002 67.06506000000002 63.07979999999998 57.216999999999985 52.93000000000001 28.899200000000008 31.82740000000001 28.163599999999974 24.850000000000023 280.5 280.5 283.4644 284.155 284.155 284.6186 283.3356 283.4644 284.155 282.9616 284.6186 283.3356 283.4644 284.155 282.9616
24 285.939 283.772 284.4818 285.566 284.3826 281.2012 283.1332 284.89639999999997 283.0286 282.35634 283.5922 282.8042 283.0474 285.1302 283.498 283.8958 285.7554 286.3766 282.11384 282.8862 281.39412 282.21824 283.721 280.5 285.395 283.2642 283.4144 282.639 281.62544 282.7756 281.70316 282.8752 282.5656 285.7268 284.5546 284.5498 283.428 276.81438 278.4044 259.6264 258.1652 249.66019999999997 240.832 230.89639999999997 226.41840000000002 220.39868 212.039 200.48183999999998 196.2568 186.5908 178.498 172.88672000000003 168.7554 155.09498000000002 152.40499999999997 138.6716 137.02339999999998 129.6182 117.20312000000001 108.42509999999999 97.92919999999998 99.9416 87.83839999999998 83.34388000000001 66.76094 62.7756 56.912800000000004 52.62580000000003 28.733000000000004 31.523199999999974 27.86360000000002 24.549800000000005 280.5 280.5 282.9362 283.8668 283.8668 284.3184 283.0314 282.9362 283.8668 282.37138 284.3184 283.0314 282.9362 283.8668 282.37138
25 282.5392 283.73 282.5758 283.5942 283.1348 285.3832 284.3252 282.9204 284.2828 285.0444 283.4046 286.8244 287.2296 281.81404 287.5182 283.2678 283.0114 282.7506 284.9 285.8164 285.5762 285.1484 284.975 286.5626 280.5 284.4562 283.7326 284.0992 284.5556 285.0318 285.8852 285.8052 286.5856 283.324 282.16662 283.4888 283.4542 282.877 276.0324 259.4224 259.4194 249.3902 241.882 228.92039999999997 224.51260000000002 223.08679999999998 210.0632 203.41199999999998 198.5168 182.15895999999998 182.51819999999998 175.8168 166.01139999999998 157.95100000000002 153.353 140.1316 138.36559999999997 133.63819999999998 119.89120000000003 112.60719999999998 100.18920000000003 97.39159999999998 87.70460000000003 86.274 69.69099999999997 65.03179999999998 59.16899999999998 53.205600000000004 32.6832 27.54340000000002 26.269600000000025 23.488800000000026 280.5 280.5 287.1184 283.239 283.239 282.6774 285.9614 287.1184 283.239 286.5534 282.6774 285.9614 287.1184 283.239 286.5534
26 284.185 282.06602 283.9978 283.8122 282.6768 282.29324 280.675164 283.1904 284.1206 282.5944 281.88614 283.7344 284.1394 283.4242 284.428 283.1118 284.0014 284.6226 283.2058 282.7262 282.48614 282.05826 284.813 283.4726 284.4512 280.5 283.5766 283.7312 282.7174 283.0136 282.7952 282.532 283.4956 283.9728 284.4766 282.844 283.59 279.787 276.6504 260.7184 259.2574 248.87619999999998 239.91000000000003 229.1904 225.93439999999998 220.6368 210.33300000000003 200.32188000000002 194.86684000000002 184.88479999999998 179.428 173.97879999999998 167.0014 156.187 149.97622 139.7636 136.10147999999998 130.5482 117.44116000000002 109.5172 96.53922 98.18759999999997 86.08452 83.1839 67.85300000000001 63.0136 57.15100000000001 50.87186000000003 29.82499999999999 29.769200000000012 26.157600000000002 22.843999999999994 280.5 280.5 284.0282 283.0828 283.0828 282.6124 282.8714 284.0282 283.0828 283.4634 282.6124 282.8714 284.0282 283.0828 283.4634
27 283.6534 283.3744 281.98422 284.0006 282.9472 283.5596 284.1196 282.7328 282.45904 283.4628 283.217 285.0008 285.4058 282.7886 285.6944 281.86214 283.4178 284.487 283.0762 283.9926 283.7526 283.3246 283.1514 284.739 282.8976 284.2506 280.5 282.27552 282.7318 283.66 284.0616 283.9816 284.762 284.0852 282.05696 283.3012 281.63044 281.0534 276.4388 258.38478 257.5958 249.0346 241.52640000000002 228.7328 223.92088 221.5052 209.8754 201.58819999999997 197.3632 184.24919999999997 180.69439999999997 173.9932 166.4178 156.12740000000002 153.16539999999998 138.30795999999998 138.00979999999998 131.81459999999998 118.30959999999999 110.78359999999998 99.03559999999999 97.976 87.517 84.4504 67.86739999999998 63.660000000000025 57.79739999999998 53.01780000000002 31.01740000000001 29.55759999999998 25.913999999999987 23.301199999999994 280.5 280.5 285.2946 282.8832 282.8832 282.4898 284.1378 285.2946 282.8832 284.7298 282.4898 284.1378 285.2946 282.8832 284.7298
28 285.4032 283.242 283.8778 285.0362 283.7908 281.92326 282.6032 284.3044 282.42468 281.8264 283.0622 283.3644 283.7694 284.5382 284.0582 283.2918 285.1674 285.8466 281.5099 282.35634 282.11618 281.6883 283.117 283.1026 284.7912 282.7342 282.8106 280.5 281.0955 282.24568 282.42522 282.34524 283.1256 285.1968 283.9506 283.958 282.824 279.417 277.8744 259.0224 257.5614 249.0562 240.30203999999998 230.3044 225.81459999999998 219.86874 211.4472 199.95190000000002 195.72680000000003 185.99900000000002 179.0582 172.35678000000001 168.1674 154.49104 151.875 138.06758000000002 136.49352 130.1782 116.67318 109.1472 97.39926000000003 99.41160000000002 87.30860000000001 82.81394 66.231 62.24567999999999 56.38294000000002 52.096000000000004 29.45519999999999 30.99340000000001 27.271599999999978 23.958000000000027 280.5 280.5 283.6582 283.263 283.263 283.7264 282.5014 283.6582 283.263 283.0934 283.7264 282.5014 283.6582 283.263 283.0934
29 286.2336 284.0664 284.7762 285.8606 284.6772 281.49568 282.7516 285.1908 283.323 282.6508 283.8866 282.9368 283.3418 285.4246 283.6306 284.1902 286.0498 286.671 282.4083 281.92874 281.68858 281.2607 284.0154 282.675 285.6896 282.8826 283.709 282.9336 280.5 283.07 281.99762 281.91764 282.698 286.0212 284.849 284.8444 283.7224 278.9894 278.6988 259.9208 258.4598 249.95460000000003 241.1264 231.19080000000002 226.71300000000002 220.6932 212.3336 199.52429999999998 195.55720000000002 186.8854 178.63060000000002 171.92917999999997 169.0498 155.38943999999998 152.05259999999998 138.966 137.31799999999998 129.75060000000002 117.49758000000003 108.71960000000001 97.22966000000002 100.23599999999999 88.13299999999998 82.38634000000002 65.63550400000003 63.06999999999999 57.20740000000001 52.92039999999997 29.027600000000007 31.817799999999977 28.158000000000015 24.844400000000007 280.5 280.5 283.2306 284.1614 284.1614 284.6128 282.07386 283.2306 284.1614 282.6658 284.6128 282.07386 283.2306 284.1614 282.6658
30 285.3262 283.1652 283.801 284.9592 283.7138 281.84632 282.5262 284.2274 282.34774 281.74946 282.9852 283.2874 283.6926 284.4612 283.9812 283.2148 285.0904 285.7698 281.43296 282.27938 282.03924 281.61134 283.04 283.0256 284.7142 282.6572 282.7336 281.9582 281.01854 280.5 282.34828 282.26828 283.0486 285.1198 283.8736 283.881 282.7472 279.34 277.7974 258.9454 257.4844 248.9794 240.2251 230.2274 225.7376 219.79180000000002 211.3702 199.87496 195.64999999999998 185.92200000000003 178.9812 172.27983999999998 168.0904 154.41410000000002 151.798 137.99063999999998 136.41656 130.1012 116.59624000000002 109.0702 97.32231999999999 99.33479999999997 87.23160000000001 82.73698000000002 66.15406000000002 60.5 56.30599999999998 52.019000000000005 29.378199999999993 30.91640000000001 27.19459999999998 23.880999999999972 280.5 280.5 283.5814 283.186 283.186 283.6496 282.4245 283.5814 283.186 283.0164 283.6496 282.4245 283.5814 283.186 283.0164
31 284.9756 282.8084 284.1242 284.6026 283.4192 281.48968 282.16962 283.9328 283.317 281.39282 282.6286 282.9308 283.336 284.1666 283.6246 283.0702 284.7918 285.413 282.40232 281.92274 281.6826 281.25472 284.0094 282.669 284.5776 282.30062 282.811 282.9276 280.661912 281.8121 280.5 281.91164 282.692 284.7632 284.215 283.5864 282.8244 278.9834 277.4408 259.9148 258.4538 248.83460000000002 239.86846000000003 229.9328 226.06099999999998 219.43516 211.0756 199.51832000000002 195.29327999999998 185.62740000000002 178.6246 171.9232 167.79180000000002 155.38346 151.44144 138.95999999999998 136.05993999999998 129.7446 116.2396 108.71359999999999 96.96568000000002 98.97800000000001 86.875 82.38036 65.79741999999999 61.81209999999999 55.94936000000001 51.66239999999999 29.021599999999978 30.559799999999996 26.899999999999977 23.586400000000026 280.5 280.5 283.2246 283.0414 283.0414 283.3548 282.06786 283.2246 283.0414 282.6598 283.3548 282.06786 283.2246 283.0414 282.6598
32 285.9288 283.8098 285.4108 285.5558 284.4204 282.13026 282.41892 284.9342 283.9576 282.9522 283.63 281.97934 282.8764 285.168 282.6732 284.5136 285.7452 286.3664 283.0428 280.97132 282.32316 282.41602 284.65 281.76758 286.0208 282.55 284.3436 283.5682 282.5544 283.3714 282.6322 280.5 281.74062 285.7164 285.4836 284.5876 284.357 278.08196 278.3942 260.5554 259.0944 250.27800000000002 241.3118 230.93419999999998 227.3476 220.99439999999998 212.0768 200.6796 195.2246 186.6286 177.6732 173.81580000000002 168.7452 156.024 151.72000000000003 139.6006 137.5032 128.79316 117.79899999999998 109.35419999999999 96.89697999999999 99.9314 87.82819999999998 82.86491999999998 67.69 63.371399999999994 57.5086 52.61559999999997 29.661999999999978 31.512999999999977 27.901400000000024 24.58760000000001 280.5 280.5 282.7652 284.4846 284.4846 284.3562 281.11644 282.7652 284.4846 281.75844 284.3562 281.11644 282.7652 284.4846 281.75844
33 286.7326 284.6134 285.4032 286.3596 285.2242 282.12264 283.2226 285.7378 283.95 283.2778 284.4336 281.19172 281.72388 285.9716 281.88552 284.8172 286.5488 287.17 283.0352 281.75172 282.31556 283.1396 284.2954 281.75998 286.3166 283.35360000000003 284.336 283.5606 282.5468 283.697 282.6246 281.74062 280.5 286.5202 285.476 285.3914 284.3494 278.07434 279.1978 260.5478 259.0868 250.58159999999998 241.7534 231.7378 227.33980000000003 221.3202 212.8804 201.40320000000003 196.02820000000003 187.43239999999997 176.88551999999999 173.8082 169.54880000000003 156.01639999999998 152.5236 139.59300000000002 137.9448 127.552546 118.12459999999999 108.26353999999998 97.70060000000001 100.73500000000001 88.632 82.85732000000002 67.68239999999997 63.697 57.83440000000002 53.41919999999999 29.02940000000001 32.316599999999994 28.704999999999984 25.391399999999976 280.5 280.5 281.61266 284.7882 284.7882 285.1598 281.89684 281.61266 284.7882 281.75082 285.1598 281.89684 281.61266 284.7882 281.75082
34 281.96366 284.0026 283.2744 281.46666 283.2412 285.4598 283.8418 282.7134 284.9812 285.317 283.511 286.9008 287.306 282.40254 287.5946 283.7204 282.35396 281.32518 285.5984 285.8928 285.6528 285.2248 285.6734 286.6392 283.2556 283.9728 284.185 284.7976 285.254 285.3042 285.9618 285.6984 286.6622 280.5 283.2812 282.5594 284.1526 282.9534 275.00294 260.121 260.1178 249.8428 242.15460000000002 228.71339999999998 225.211 223.3592 209.5706 203.4884 198.03340000000003 183.62740000000002 182.5946 176.5154 165.35395999999997 158.64960000000002 152.8696 140.8302 138.63799999999998 133.71460000000002 120.16379999999998 112.68360000000001 99.70580000000001 95.96620000000001 86.49907999999999 86.35039999999998 70.38959999999997 65.30419999999998 59.44139999999999 52.0 32.991600000000005 26.845820000000003 26.722199999999987 22.559399999999982 280.5 280.5 287.1948 283.6914 283.6914 282.92 286.038 287.1948 283.6914 286.63 282.92 286.038 287.1948 283.6914 286.63
35 283.5826 284.7734 282.7512 284.6376 284.1782 285.6666 285.3686 283.9638 284.566 285.5018 284.448 287.1078 287.5128 282.8574 287.8016 283.6912 284.0548 283.794 285.1832 286.0998 285.8596 285.4316 285.2584 286.846 281.78256 285.4996 284.156 284.3826 284.8388 285.489 286.1686 286.0886 286.869 284.3674 280.5 284.5322 283.7374 283.1604 277.0758 259.7058 259.7028 250.4336 242.92540000000002 229.9638 224.688 223.5442 211.10660000000001 203.6954 199.4022 183.20232 182.8016 176.10019999999997 167.0548 158.2344 154.39639999999997 140.41500000000002 139.409 133.9216 120.34859999999998 112.8906 101.07459999999998 98.435 88.74799999999999 86.55739999999997 69.9744 65.48899999999998 59.62639999999999 54.249000000000024 32.96659999999997 28.586599999999976 27.312999999999988 24.53219999999999 280.5 280.5 287.4016 284.2822 284.2822 283.7208 286.2448 287.4016 284.2822 286.8368 283.7208 286.2448 287.4016 284.2822 286.8368
36 282.6238 282.5546 283.0304 282.7918 281.70936 284.025 282.40692 281.58738 283.4952 283.869 281.97916 285.466 285.8712 282.4568 286.1598 282.18838 282.28004 283.3612 284.1126 284.458 284.2178 283.79 284.1876 285.2044 283.4838 282.538 282.6532 283.3118 283.768 283.8562 284.527 284.2636 285.2274 282.9524 283.5092 280.5 282.6666 281.5186 275.313 259.877 258.632 248.31086 240.70659999999998 227.58738 224.9672 221.91140000000001 208.44466 202.05360000000002 196.59859999999998 183.9176 181.15980000000002 175.0294 165.28003999999999 157.16359999999997 151.43473999999998 139.3442 137.1902 132.27980000000002 118.7158 111.24880000000002 98.27100000000002 96.85019999999997 85.06428 84.91559999999998 68.90359999999998 63.8562 57.993600000000015 50.56524000000002 31.55680000000001 28.432000000000016 25.190200000000004 20.5 280.5 280.5 285.76 282.1595 282.1595 281.64506 284.6032 285.76 282.1595 285.1952 281.64506 284.6032 285.76 282.1595 285.1952
37 19.5756 18.9346 17.9064 19.9226 18.8692 18.8578 19.5378 18.655 16.4532 18.761 18.867 19.8868 19.688 18.7108 20.5806 17.7842 19.34 20.4092 17.07042 19.2908 19.0506 18.622799999999998 17.14548 19.4632 18.8196 19.6688 18.249 17.5736 18.03 19.1102 18.4998 19.2798 19.6482 20.0072 17.9792 19.223399999999998 15.5 15.7774 12.361 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 15.5 15.5 19.5768 18.8014 18.8014 18.412 19.436 19.5768 18.8014 19.454 18.412 19.436 19.5768 18.8014 19.454
38 24.6246 22.4576 23.1674 24.2518 23.0684 19.88684 21.8188 23.582 21.714199999999998 21.04196 22.2778 21.48992 21.733 23.8158 22.1838 22.5814 24.441 25.0622 20.79946 21.5718 20.07974 20.90386 22.4066 21.06616 24.0808 21.9498 22.1002 21.32472 20.31106 21.46126 20.3888 21.5608 21.2512 24.412399999999998 23.2402 23.235599999999998 22.113599999999998 15.5 17.09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 19.5 19.5 21.6218 22.5524 22.5524 23.004 21.717 21.6218 22.5524 21.057 23.004 21.717 21.6218 22.5524 21.057
