param n := 40.0;
param numVehicles := 5.0;
set Origin := 81 83 84 85 86 87;
set O := 83 84 85 86 87;
param Ok := 1 83 2 84 3 85 4 86 5 87;
set S := 93 94 95 96 97;
set F := 82 88 89 90 91 92;
param t:
 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97:=
21 216.2596 216.4034 213.96699999999998 215.7326 213.27254 215.0142 213.54124 215.7864 214.28879999999998 213.3669 215.5422 216.9066 215.08679999999998 213.9846 212.46016 213.8708 212.32524 215.3084 214.2998 213.95759999999999 211.6 215.32479999999998 214.6962 214.7638 217.2078 215.82739999999998 215.07319999999999 216.583 213.331 213.827 213.7498 212.91016 215.5888 217.2484 213.7414 213.8912 216.5522 215.6524 212.49584 213.7156 214.8106 207.787476 201.398 201.4016 192.37279999999998 192.646 186.2942 179.16479999999999 171.87858 169.0593 164.4058 155.6456 155.3798 156.11499999999998 144.31467999999998 141.21304 134.3442 127.20396 123.3144 118.68199999999999 114.86939999999998 111.95159999999998 107.805 107.9442 98.65 91.82679999999999 90.79560000000001 87.4838 76.01293999999999 75.827 67.09307999999999 59.26059999999998 58.36179999999999 52.6524 44.60115999999999 43.13881999999998 38.412000000000006 31.885400000000004 23.565480000000008 23.074399999999997 211.6 211.6 215.4022 212.91234 212.27034 215.5308 215.4022 215.4022 212.27034 213.9192 215.5308 212.91234 215.4022 212.27034 213.9192 215.5308 212.91234
22 214.1552 214.403 214.9466 213.02035999999998 216.9762 213.01386 217.245 215.0172 215.7096 217.07059999999998 213.69899999999998 216.1652 215.0156 215.9894 215.6346 216.3484 216.149 213.30802 215.6506 215.9074 215.99179999999998 211.6 217.1738 216.224 216.4666 213.827 215.00199999999998 214.58259999999999 215.5626 217.5308 215.75459999999998 216.7338 215.13559999999998 215.6592 215.4052 217.595 214.5518 213.03602 216.31959999999998 215.6652 215.3314 211.80419999999998 203.4248 200.9804 196.6576 191.05679999999998 188.299 179.6856 175.5822 172.88299999999998 163.6754 157.59539999999998 155.9006 154.1148 147.1452 144.9168 134.1678 129.0228 126.80599999999998 121.15959999999998 115.981 111.1062 110.2826 107.84699999999998 97.8048 95.1336 90.1284 87.0624 79.31979999999999 79.5308 70.9168 59.189400000000006 56.65359999999998 51.95599999999999 47.627999999999986 47.42359999999999 38.932799999999986 28.48102 26.043199999999985 22.6652 211.6 211.6 215.07 216.404 216.094 215.4594 215.07 215.07 216.094 216.1308 215.4594 216.404 215.07 216.094 216.1308 215.4594 216.404
23 216.4154 216.5592 214.12279999999998 215.8884 211.81644 215.17 212.08514 216.4954 214.8858 211.9108 215.7792 217.6156 215.6618 214.7756 213.40279999999998 214.0266 212.48113999999998 215.4642 214.89679999999998 214.1136 213.11194 215.48059999999998 211.6 215.4728 217.9168 215.9834 215.6482 216.7388 213.4869 212.37094 214.5408 213.06606 216.2978 217.81539999999998 213.8974 212.43519999999998 216.708 215.8082 212.65176 213.8714 215.5196 208.92445999999998 202.107 202.1106 193.01489999999998 193.213 187.0852 179.8738 172.03448 169.7619 164.5616 155.8016 156.0888 156.271 144.47057999999998 141.36893999999998 134.5 128.19899999999998 123.47029999999998 118.83779999999999 115.02539999999999 112.66059999999999 107.96099999999998 108.6532 99.35899999999998 92.90179999999998 91.50459999999998 88.1926 76.68860000000001 74.37093999999999 68.037 59.8356 58.517799999999994 52.8082 45.39614 44.24889999999999 39.12099999999998 32.0412 23.72139999999999 23.311399999999992 211.6 211.6 216.1112 213.06824 213.21426 216.1058 216.1112 216.1112 213.21426 214.075 216.1058 213.06824 216.1112 213.21426 214.075 216.1058 213.06824
24 216.64839999999998 214.7856 215.0718 216.1214 216.1414 215.37699999999998 216.4102 213.9458 214.7088 216.23579999999998 214.7842 214.1418 213.9848 213.8044 214.644 216.5136 215.194 215.3512 214.2878 215.2344 214.7458 215.71359999999999 217.339 211.6 214.4432 214.61419999999998 213.97119999999998 214.96519999999998 214.6078 216.6958 213.56966 215.779 213.83679999999998 215.5818 215.01839999999999 216.7602 214.93439999999998 216.0412 215.3648 214.9924 213.05856 210.8494 199.51596 198.637 194.5318 190.9794 186.11419999999998 177.41268 174.7474 171.9282 165.4366 156.9226 153.6278 154.9034 147.18359999999998 144.0818 135.375 128.0678 126.13319999999999 121.32479999999998 116.1462 110.11079999999998 110.4478 105.1796 96.80939999999998 93.2088 89.0436 84.719 76.8534 78.69579999999999 69.96199999999999 57.8946 58.75059999999999 53.0412 46.673 45.765799999999984 36.66 31.969599999999986 26.208399999999983 23.062399999999997 211.6 211.6 213.65019999999998 215.7312 215.1392 214.1646 213.65019999999998 213.65019999999998 215.1392 216.296 214.1646 215.7312 213.65019999999998 215.1392 216.296 214.1646 215.7312
25 216.87439999999998 213.998 216.4158 215.7394 218.56539999999998 214.803 218.834 213.17624 216.7308 218.6598 215.16819999999998 211.90126 214.6448 216.3324 217.1038 218.9376 217.618 214.7772 216.3098 217.6584 217.2738 215.4256 219.763 214.76239999999999 211.6 214.39419999999998 215.791 214.1958 217.0318 219.1198 216.0976 218.203 214.40279999999998 213.9624 217.44219999999999 219.1842 214.165 215.7532 217.7886 217.41639999999998 214.3566 213.27339999999998 202.2792 198.27158 197.0598 189.3598 188.6422 178.7106 177.1714 174.35219999999998 166.3946 159.3464 154.92579999999998 153.28379999999999 149.6076 146.5058 136.649 130.49179999999998 128.5572 123.74879999999999 118.5702 109.26542 112.87180000000001 104.46868 95.12791999999999 95.73679999999999 88.41512 84.3536 79.38139999999999 81.1198 72.386 58.4606 59.134600000000006 53.42519999999999 49.09699999999998 48.293800000000005 37.958 31.200199999999995 28.63239999999999 24.134199999999993 211.6 211.6 213.82319999999999 218.1552 217.5632 214.73059999999998 213.82319999999999 213.82319999999999 217.5632 218.72 214.73059999999998 218.1552 213.82319999999999 217.5632 218.72 214.73059999999998 218.1552
26 214.68699999999998 212.36468 214.0704 213.4879 216.22 212.45754 216.4886 212.95278 214.4112 216.3142 212.82265999999998 214.101 213.24528 214.691 214.7582 216.5922 215.27259999999998 212.4317 213.9902 215.313 215.1154 213.08014 217.4176 214.3638 214.4022 211.6 213.34162 212.5443 214.6864 216.77439999999999 214.4562 215.8576 213.00324 213.59485999999998 215.0968 216.83859999999999 212.51352 213.4077 215.4432 215.071 213.47108 210.928 201.5704 198.9162 195.78119999999998 188.9924 187.0006 177.8252 174.826 172.0066 164.207 157.001 154.0402 152.51842 147.262 144.16039999999998 134.3036 128.1464 126.21179999999998 121.4034 116.22479999999999 109.04195999999999 110.5264 105.7826 95.7404 94.0952 87.99606 84.9982 78.28139999999999 78.77439999999999 70.0404 57.061139999999995 56.789199999999994 51.0797 46.751599999999996 46.547200000000004 37.072599999999994 29.548699999999997 26.2868 21.78879999999998 211.6 211.6 212.9377 215.8098 215.21779999999998 213.33115999999998 212.9377 212.9377 215.21779999999998 216.3746 213.33115999999998 215.8098 212.9377 215.21779999999998 216.3746 213.33115999999998 215.8098
27 215.7596 213.9854 214.399 215.2326 216.3746 214.4882 216.6432 213.14544 214.036 216.469 213.8954 214.3696 211.85394 214.0376 214.8772 216.7468 215.4272 214.4624 213.61499999999998 215.4676 214.97899999999998 214.82479999999998 217.57219999999998 213.06235999999998 214.67079999999999 213.7254 211.6 214.165 214.841 216.929 213.8028 216.0122 212.9479 214.7816 215.2514 216.9934 214.1342 215.1524 215.5978 215.2256 212.16971999999998 211.08259999999999 200.26914 199.1848 194.765 190.179 186.3474 176.52385999999998 174.98059999999998 172.1614 164.7638 157.1556 152.73893999999999 154.103 147.4168 144.315 134.7022 128.301 126.3664 121.55799999999999 116.3794 109.31062 110.68099999999998 105.73339999999999 96.00919999999999 93.44200000000001 88.15469999999999 85.26679999999999 77.0866 78.929 70.1952 57.005799999999994 57.86179999999999 52.1524 46.906199999999984 45.998999999999995 35.77117999999999 31.169399999999996 26.441599999999994 22.389399999999995 211.6 211.6 212.76138 215.96439999999998 215.3724 213.27581999999998 212.76138 212.76138 215.3724 216.5292 213.27581999999998 215.96439999999998 212.76138 215.3724 216.5292 213.27581999999998 215.96439999999998
28 215.41639999999998 212.55818 214.9578 214.2816 217.10739999999998 213.34503999999998 217.37619999999998 212.17427999999998 215.4788 217.2018 213.7102 213.32246 213.29677999999998 215.3304 215.6458 217.4796 216.16 213.3192 215.0578 216.2006 216.003 213.9676 218.305 214.2472 213.6238 212.93627999999998 214.4432 211.6 215.5738 217.6618 215.0956 216.745 213.05473999999998 212.81634 215.9844 217.7262 212.70702 214.2952 216.33079999999998 215.95839999999998 213.35458 211.81539999999998 201.454 198.13762 196.0578 188.21388 187.6402 177.7086 175.7134 172.89419999999998 164.9366 157.8886 153.9238 152.13792 148.1496 145.048 135.191 129.03379999999999 127.0992 122.29079999999999 117.1122 108.26345999999998 111.41379999999998 105.0042 94.96196 94.7348 87.41316 84.21964 78.3794 79.6618 70.928 57.11264 57.676799999999986 51.96719999999999 47.63899999999998 47.291799999999995 36.95599999999999 29.742199999999997 27.17439999999999 22.6764 211.6 211.6 212.8212 216.69719999999998 216.1052 213.38266 212.8212 212.8212 216.1052 217.262 213.38266 216.69719999999998 212.8212 216.1052 217.262 213.38266 216.69719999999998
29 214.6952 214.839 212.4026 214.16819999999998 214.5522 213.44982 214.8208 215.221 213.16556 214.6466 214.059 216.3892 213.9416 213.44528 213.09054 214.9244 213.60479999999998 213.744 213.17656 213.6452 213.44768 213.7604 215.7498 214.2466 216.6906 214.263 213.928 215.0186 211.6 215.1066 213.21045999999998 214.1898 215.0236 216.0952 212.1771 215.171 214.9878 214.088 213.7754 213.40318 214.2454 209.2602 200.8808 200.8844 194.1136 191.49259999999998 185.755 178.5994 173.1582 170.33894 162.8414 155.33332 154.81459999999998 154.55079999999998 145.5944 142.49259999999998 132.77984 126.47868 124.54399999999998 119.7356 114.55699999999999 111.3862 108.8586 107.42699999999999 98.0848 92.58952 90.2304 86.9664 76.7756 77.10659999999999 68.37274 58.115399999999994 56.79739999999998 51.08797999999999 45.08387999999999 44.87959999999998 37.8468 30.320999999999998 24.619200000000006 21.591099999999983 211.6 211.6 214.837 214.142 213.54999999999998 214.3854 214.837 214.837 213.54999999999998 214.7068 214.3854 214.142 214.837 213.54999999999998 214.7068 214.3854 214.142
30 215.9126 216.0562 213.62 215.3854 212.9255 214.6672 213.1942 216.3584 214.3828 213.01986 215.2762 217.4786 215.15879999999999 214.5566 212.89983999999998 213.5237 211.97817999999998 214.9612 214.3938 213.6106 212.60899999999998 214.9778 214.3492 215.3358 217.7798 215.4804 215.1452 216.23579999999998 212.98396 211.6 214.3218 212.56312 216.1608 217.3124 213.39442 211.664264 216.2052 215.30519999999999 212.1488 213.36849999999998 215.3826 208.42152 201.97 201.97379999999998 193.27483999999998 192.71 186.8662 179.7368 171.53154 169.25896 164.05859999999998 155.29862 155.9518 155.768 143.96764 140.86599999999999 133.9972 127.696 122.96734000000001 118.3349 114.5224 112.52359999999999 107.458 108.5162 99.22199999999998 92.39884 91.36759999999998 88.0558 76.58498 73.6 67.53404 59.33279999999999 58.01480000000001 52.305199999999985 44.89318 44.04085999999998 38.98419999999999 31.53819999999999 23.218439999999987 22.808400000000006 211.6 211.6 215.9744 212.5653 212.7113 215.6028 215.9744 215.9744 212.7113 213.57214 215.6028 212.5653 215.9744 212.7113 213.57214 215.6028 212.5653
31 217.2822 216.018 214.9896 216.7552 214.8792 216.0368 215.148 215.352 214.8986 214.9736 215.716 216.4722 214.6526 211.83482 213.2699 215.4774 213.93179999999998 216.283 214.90959999999998 214.9804 213.37162 216.3474 216.3028 214.3296 216.7736 215.546 214.63899999999998 216.1976 214.3536 215.43359999999998 211.6 214.5168 215.1546 216.8142 214.7642 215.498 216.1668 216.67499999999998 214.1026 214.7382 214.3764 209.5591 200.9638 200.9674 193.6616 192.2116 184.14448 178.7304 173.4852 170.666 165.42839999999998 156.6684 154.94559999999998 156.1358 145.9214 142.8198 135.36679999999998 127.81360000000001 124.92099999999999 120.2886 115.892 111.5172 109.41159999999999 107.50999999999999 98.2158 91.39254 90.3614 87.04939999999999 75.57867999999999 77.43359999999998 68.69979999999998 58.82640000000001 59.384600000000006 53.67499999999998 45.4109 44.50056000000001 37.9778 32.90799999999999 25.172200000000004 23.684200000000004 211.6 211.6 214.968 214.519 213.87699999999998 215.0964 214.968 214.968 213.87699999999998 215.5258 215.0964 214.519 214.968 213.87699999999998 215.5258 215.0964 214.519
32 215.2862 215.4298 212.99352 214.759 213.7352 214.0408 214.00379999999998 215.732 213.75639999999999 213.8294 214.6498 216.85219999999998 214.5324 213.93019999999999 212.27346 214.2634 212.7878 214.3348 213.76739999999998 212.9842 212.6306 214.35139999999998 215.0888 214.7094 217.1534 214.85399999999998 214.5188 215.6096 212.35757999999998 214.2896 213.6954 211.6 215.5344 216.686 212.76802 214.3538 215.5788 214.679 212.95842 212.74212 214.7562 208.44314 201.34359999999998 201.3474 193.29646 192.0836 186.2398 179.1104 172.34116 169.52186 163.4322 154.67224 155.3254 155.14159999999998 144.7772 141.6756 133.37076 127.06960000000001 122.34096 119.0746 113.89599999999999 111.8972 108.1976 107.88999999999999 98.59559999999999 91.77243999999999 90.74119999999999 87.42939999999999 75.95857999999998 76.28960000000001 67.55565999999999 58.7064 57.38839999999999 51.678799999999995 44.26679999999999 44.06245999999999 38.3578 30.9118 23.958 22.181999999999988 211.6 211.6 215.34799999999998 211.93892 212.73292 214.97639999999998 215.34799999999998 215.34799999999998 212.73292 214.04579999999999 214.97639999999998 211.93892 215.34799999999998 212.73292 214.04579999999999 214.97639999999998 211.93892
33 214.65179999999998 213.08952 214.0352 214.1248 216.1848 213.38038 216.4534 213.24362 214.2982 216.2792 212.7875 214.3918 213.24212 214.5778 214.7232 216.557 215.2374 213.35454 213.8772 215.27779999999998 215.0802 213.71699999999998 217.3824 214.4506 214.69299999999998 212.61762 213.22845999999998 213.26914 214.6512 216.73919999999998 214.343 215.8224 211.6 213.88559999999998 215.0616 216.8036 213.23836 214.0446 215.408 215.0358 213.55792 210.8928 201.6574 199.207 195.74599999999998 189.2832 186.8876 177.912 174.7908 171.9716 164.172 156.9658 154.1272 153.2072 147.2268 144.1252 134.26839999999999 128.1112 126.17660000000001 121.3682 116.18959999999998 109.33282 110.49119999999999 106.0736 96.03139999999999 93.982 88.2869 85.28899999999999 78.16819999999998 78.73919999999998 70.00540000000001 55.89797999999999 56.75399999999999 51.044539999999984 46.71639999999999 46.51220000000001 37.159400000000005 30.273599999999988 26.251599999999996 21.753600000000006 211.6 211.6 213.22853999999998 215.7746 215.1826 212.168 213.22853999999998 213.22853999999998 215.1826 216.33939999999998 212.168 215.7746 213.22853999999998 215.1826 216.33939999999998 212.168 215.7746
34 216.19119999999998 213.27684 215.7326 215.0564 217.88219999999998 214.1198 218.15099999999998 212.94912 216.2536 217.9766 214.48499999999999 213.02509999999998 214.0716 216.1054 216.4206 218.2544 216.935 214.094 215.83259999999999 216.9754 216.77779999999998 214.7424 219.0798 215.022 212.72384 213.7112 215.218 213.51264 216.34879999999998 218.4368 215.8706 217.5198 213.8296 211.6 216.7592 218.501 213.48185999999998 215.07 217.10559999999998 216.73319999999998 214.1294 212.59019999999998 202.2288 198.9124 196.8328 187.23669999999998 188.415 178.4836 176.4882 173.66899999999998 165.7114 158.6634 154.6986 152.56276 148.9244 145.8228 135.9658 129.8088 127.874 123.06559999999999 117.8872 109.03829999999999 112.18879999999999 105.29220000000001 94.3101 95.5096 88.18799999999999 84.99439999999998 79.15439999999998 80.4368 71.7028 57.887399999999985 58.451599999999985 52.74199999999999 48.41399999999999 48.066599999999994 37.73079999999999 30.516999999999996 27.94919999999999 23.4512 211.6 211.6 213.59604 217.47199999999998 216.88 214.1574 213.59604 213.59604 216.88 218.0368 214.1574 217.47199999999998 213.59604 216.88 218.0368 214.1574 217.47199999999998
35 215.6098 215.10739999999998 212.06513999999999 215.0828 214.2148 214.3644 214.4834 214.8836 212.8281 214.309 214.0814 216.0518 213.742 213.10782 212.75307999999998 214.587 213.26742 214.6546 212.83908 213.30782 213.11022 214.67499999999998 215.4124 213.909 216.353 214.5496 213.7284 215.28719999999998 212.68117999999998 214.76919999999998 212.873 213.8524 214.686 215.90359999999998 211.6 214.83339999999998 215.25639999999999 215.0026 213.43804 213.06572 213.90779999999998 208.92274 200.5433 200.547 193.77599999999998 191.3012 185.41747999999998 178.262 172.8208 170.00148 163.756 154.99584 154.47719999999998 154.8372 145.2568 142.1552 133.6944 126.14122 124.20659999999998 119.3982 114.21959999999999 111.0488 108.5212 107.08959999999999 97.74719999999999 92.25206 89.8928 86.62899999999999 76.4382 76.76919999999998 68.03528 57.916 57.71199999999999 52.0026 44.74642 44.54208 37.5094 31.235600000000005 24.281599999999997 21.61359999999999 211.6 211.6 214.4996 213.8046 213.21254 214.186 214.4996 214.4996 213.21254 214.36939999999998 214.186 213.8046 214.4996 213.21254 214.36939999999998 214.186 213.8046
36 215.8482 215.992 213.55563999999998 215.3212 212.86123999999998 214.6028 213.12994 216.2942 214.3186 212.9556 215.212 217.4142 215.09459999999999 214.4924 212.83558 213.45944 211.91392 214.897 214.3296 213.54634 212.54474 214.9134 214.2848 215.2716 217.7156 215.4162 215.081 216.17159999999998 212.9197 213.41572 214.2576 212.49886 216.0966 217.2482 213.33014 211.6 216.14079999999998 215.24099999999999 212.08454 213.30424 215.3184 208.35726 201.9058 201.9094 193.21058 192.6458 186.802 179.6726 171.46728 169.19469999999998 163.99439999999998 155.23435999999998 155.8876 155.7038 143.90338 140.80174 133.9328 127.6318 122.90307999999999 118.27063999999999 114.458 112.45919999999998 107.39359999999999 108.452 99.15780000000001 92.33457999999999 91.30339999999998 87.9914 76.52071999999998 75.41572 67.46977999999999 59.268399999999986 57.95060000000001 52.240999999999985 44.82891999999998 43.976579999999984 38.91979999999998 31.47399999999999 23.154179999999997 22.744200000000006 211.6 211.6 215.91 212.50104 212.64704 215.5384 215.91 215.91 212.64704 213.50786 215.5384 212.50104 215.91 212.64704 213.50786 215.5384 212.50104
37 215.44719999999998 212.58894 214.9886 214.3124 217.13819999999998 213.3758 217.4068 212.20506 215.5096 217.2326 213.74099999999999 213.35324 213.32756 215.3612 215.6766 217.5104 216.1908 213.34998 215.08859999999999 216.2312 216.0336 213.9984 218.3358 214.278 213.6546 212.96704 214.47379999999998 211.630776 215.6046 217.6926 215.1264 216.7758 213.08552 212.84712 216.015 217.757 211.6 214.326 216.3614 215.98919999999998 213.38533999999999 211.84619999999998 201.4848 198.1684 196.08859999999999 188.24464 187.671 177.7394 175.7442 172.92499999999998 164.9674 157.9194 153.9546 152.1687 148.1804 145.0786 135.2218 129.06459999999998 127.13 122.32159999999999 117.143 108.29424 111.44459999999998 105.035 94.99274 94.7656 87.44394 84.25041999999999 78.4102 79.6926 70.9588 57.14341999999999 57.70740000000001 51.99799999999999 47.66979999999998 47.322599999999994 36.98679999999999 29.772999999999996 27.20519999999999 22.706999999999994 211.6 211.6 212.85198 216.728 216.136 213.41343999999998 212.85198 212.85198 216.136 217.2928 213.41343999999998 216.728 212.85198 216.136 217.2928 213.41343999999998 216.728
38 214.0074 215.2412 215.7848 212.87254 217.1464 213.852 217.4152 215.8552 216.5478 217.2408 214.53719999999998 217.0034 215.8538 216.82739999999998 216.4728 216.2006 216.98499999999999 214.1462 216.4888 216.0836 216.82999999999998 214.1626 217.02599999999998 217.0622 217.3048 214.6652 215.84019999999998 215.42079999999999 216.4008 217.7008 216.5926 217.57 215.97379999999998 216.4974 215.7994 217.7652 215.39 211.6 216.8292 216.05939999999998 216.1696 212.64239999999998 204.263 201.8186 197.4958 191.8948 189.1372 180.5236 175.4594 173.72119999999998 163.5276 157.9896 156.7388 154.953 146.9974 145.093 134.792 129.86079999999998 126.9822 121.0118 115.8332 111.9444 110.13479999999998 108.68520000000001 98.643 95.9718 90.9666 87.9006 80.15780000000001 79.70079999999999 71.755 60.02760000000001 57.491799999999984 52.79419999999999 48.46600000000001 48.261799999999994 39.77099999999999 28.333200000000005 25.895399999999995 23.5034 211.6 211.6 215.9082 216.5802 216.9322 216.2976 215.9082 215.9082 216.9322 215.983 216.2976 216.5802 215.9082 216.9322 215.983 216.2976 216.5802
39 215.7994 215.9432 213.50675999999999 215.2724 212.48594 214.554 212.75464 216.24519999999998 214.2698 212.58028 215.1632 217.3654 215.04579999999999 214.4434 212.7867 213.08414 211.77061799999998 214.8482 214.2808 213.23304 212.49584 214.8646 213.90959999999998 215.2228 217.6666 215.3672 215.03199999999998 216.12279999999998 212.8708 213.04041999999998 214.2086 212.44996 216.0476 217.1992 213.28126 213.10468 216.09199999999998 215.19219999999999 211.6 213.25536 215.2696 208.30838 201.857 201.8606 193.1617 192.5968 186.7532 179.62359999999998 171.09198 169.14582 163.94559999999998 155.18547999999998 155.8388 155.6548 143.52808 140.42643999999999 133.884 127.58284 122.85419999999999 117.89534 114.4092 112.41039999999998 107.01839999999999 108.4032 99.10899999999998 92.28567999999999 91.2544 87.9426 76.47182000000001 75.04041999999998 67.42089999999999 59.219599999999986 57.9016 52.192199999999985 44.780039999999985 43.92769999999999 38.87099999999998 31.42519999999999 22.778879999999987 22.6952 211.6 211.6 215.8612 212.45213999999999 212.59816 215.4896 215.8612 215.8612 212.59816 213.13255999999998 215.4896 212.45213999999999 215.8612 212.59816 213.13255999999998 215.4896 212.45213999999999
40 215.8378 215.9814 213.54512 215.3106 213.0627 214.5924 213.33141999999998 216.2836 214.308 213.15706 215.2014 217.4038 215.084 214.4818 212.82506 213.661 212.8954 214.88639999999998 214.319 211.9938 213.1822 214.903 214.4864 215.261 217.70499999999998 215.4056 215.0704 216.161 212.90915999999999 213.6172 214.24699999999999 213.48032 216.08599999999998 217.2376 213.31962 213.6814 216.1304 215.2304 212.7396 211.6 215.3078 208.99472 201.8952 201.899 193.84799999999998 192.6352 186.79139999999998 179.662 171.66873999999999 170.07345999999998 163.9838 155.22382 155.87699999999998 155.6932 144.10484 141.0032 133.92239999999998 127.62119999999999 122.89256 118.47211999999999 114.4476 112.4488 107.5952 108.44139999999999 99.1472 92.32404 91.2928 87.981 76.51017999999999 75.6172 68.10726 59.25799999999998 57.94 52.2304 44.8184 44.614000000000004 38.909400000000005 31.463400000000007 23.355639999999994 22.733599999999996 211.6 211.6 215.8996 212.4905 213.28452 215.528 215.8996 215.8996 213.28452 213.7094 215.528 212.4905 215.8996 213.28452 213.7094 215.528 212.4905
41 20.1518 18.3774 19.535 19.6246 20.8746 18.8802 21.1434 17.53754 19.442 20.969 18.287399999999998 18.3658 17.58204 18.5378 19.3774 21.2468 19.9274 18.8544 19.021 19.9678 19.479 19.2168 22.072400000000002 16.73246 18.667 18.1176 18.7044 18.557 19.3412 21.4292 18.303 20.5122 17.34 19.1736 19.7516 21.4934 18.5262 19.5444 20.098 19.7256 15.6 15.5826 4.24924 2.860800000000001 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 15.6 15.6 17.1535 20.464399999999998 19.8724 17.668 17.1535 17.1535 19.8724 21.0294 17.668 20.464399999999998 17.1535 19.8724 21.0294 17.668 20.464399999999998
42 24.072200000000002 24.2158 21.779400000000003 23.545 21.085060000000002 22.826600000000003 21.35378 23.9738 22.4764 21.17942 23.4358 25.094 23.2744 22.172 20.647640000000003 21.683200000000003 20.13776 23.120800000000003 22.4874 21.770200000000003 19.787476 23.1372 22.5088 22.9512 25.395200000000003 23.64 23.2606 24.395400000000002 21.143520000000002 21.6396 21.9372 20.72268 23.776200000000003 25.4358 21.553980000000003 21.7038 24.364600000000003 23.4648 20.30838 21.52806 22.9982 15.600000000000001 9.5856 9.589200000000002 0.5602800000000023 0.833400000000001 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 19.6 19.6 23.5898 20.72486 20.082880000000003 23.718200000000003 23.5898 23.5898 20.082880000000003 21.7316 23.718200000000003 20.72486 23.5898 20.082880000000003 21.7316 23.718200000000003 20.72486
43 32.913000000000004 31.1386 31.3364 32.3858 32.6678 31.6416 32.9366 30.29876 30.973200000000002 32.7622 31.0486 31.523000000000003 30.24926 30.33098 31.1706 33.04 31.7206 31.6156 30.55226 31.761000000000003 31.2724 31.9782 33.8656 29.820240000000002 31.8242 30.878800000000002 30.23562 31.3182 31.134400000000003 33.2224 30.09616 32.3056 30.10124 31.934800000000003 31.544800000000002 33.2866 31.2876 32.3056 31.8912 31.518800000000002 29.32306 27.376 15.600000000000001 16.3382 11.058400000000002 7.3324 2.6406000000000027 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 28.6 28.6 29.914720000000003 32.257600000000004 31.6658 30.429160000000003 29.914720000000003 29.914720000000003 31.6658 32.8226 30.429160000000003 32.257600000000004 29.914720000000003 31.6658 32.8226 30.429160000000003 32.257600000000004
44 35.878 33.0016 35.4194 34.743 37.569 33.8066 37.8376 32.17978 35.7342 37.6632 34.1716 31.42398 33.6482 35.336 36.1072 37.9412 36.6216 33.7808 35.3132 36.662 36.2774 34.4292 38.766600000000004 33.7688 31.725240000000003 33.397800000000004 34.7946 33.199400000000004 36.0354 38.123400000000004 35.1012 37.2066 33.4062 32.9658 36.4458 38.1876 33.1686 34.7568 36.7922 36.42 33.36 32.277 21.285400000000003 15.600000000000001 16.0634 8.363399999999999 7.645600000000002 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 30.6 30.6 32.8268 37.1588 36.5668 33.7342 32.8268 32.8268 36.5668 37.723600000000005 33.7342 37.1588 32.8268 36.5668 37.723600000000005 33.7342 37.1588
45 40.9254 40.815200000000004 38.6328 40.3984 37.9384 39.68 38.207 40.1492 38.6518 38.0328 39.9052 41.269400000000005 39.4498 38.3474 36.823080000000004 38.5366 36.991080000000004 39.9742 38.662800000000004 38.623400000000004 36.3728 39.9906 39.362 39.1268 41.5708 40.3432 39.4362 40.9948 37.9968 38.4928 38.1126 37.576 39.9518 41.6114 38.4072 38.5572 40.964 40.318200000000004 37.1617 38.3814 39.1736 32.56028 25.761000000000003 25.7646 15.600000000000001 17.0088 10.657200000000003 3.5275999999999996 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 35.6 35.6 39.7652 37.57818 36.9362 39.8936 39.7652 39.7652 36.9362 38.585 39.8936 37.57818 39.7652 36.9362 38.585 39.8936 37.57818
