param n := 40.0;
param numVehicles := 4.0;
set Origin := 81 83 84 85 86;
set O := 83 84 85 86;
param Ok := 1 83 2 84 3 85 4 86;
set S := 92 93 94 95 96;
set F := 82 87 88 89 90 91;
param t:
 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96:=
34 475.5634 475.7354 475.5712 472.94064 474.9762 475.6274 476.583 474.6406 476.992 475.9986 473.6056 474.0232 476.3184 475.742 475.9606 474.2228 475.265 475.8938 474.5322 476.8208 475.6246 475.3704 475.8958 476.674 475.5532 476.1966 475.1466 475.2486 475.3924 475.4704 475.4884 476.5276 475.1388 471.5 475.6434 474.2922 476.0118 476.6474 475.1874 475.3578 475.7472 467.9716 456.5352 455.7338 432.5684 402.9638 389.3448 367.329 361.631 346.7252 325.1184 324.2418 315.972 289.335 272.70456 265.537072 264.9432 257.8474 219.2804 209.71980000000002 211.2484 189.272 187.53719999999998 161.7552 149.3406 144.829 131.91320000000002 131.9878 101.02640000000002 95.09863999999999 91.94479999999999 68.86399999999998 66.80599999999998 56.206140000000005 46.20659999999998 35.609399999999994 35.53219999999999 23.61840000000001 23.126599999999996 23.47320000000002 471.5 471.5 475.651 475.3364 475.9336 476.2856 475.2616 476.2856 475.3364 475.651 475.9336 475.2616 476.2856 475.3364 475.651 475.9336
35 473.8974 472.66144 475.2654 475.9528 473.8262 476.0254 473.289 474.8046 476.844 473.36672 475.2836 475.7014 476.9184 477.086 472.67476 475.9008 475.4732 474.1118 474.4562 472.7548 473.8748 475.0644 474.914 473.38004 472.92132 474.0366 473.9968 473.49872 475.0864 474.9646 475.3144 475.3316 473.9148 475.7864 471.5 474.5382 471.94382 474.9114 476.1674 473.8878 474.2572 464.41974 457.9992 455.9098 434.3244 404.5618 391.101 365.547 359.5672 344.9432 326.0984 324.8418 315.206 289.511 276.8506 269.8236 266.4154 257.0816 220.62439999999998 210.6574 207.69644 185.20414 187.38920000000002 162.35520000000002 145.78856000000002 145.42919999999998 131.1472 127.91978 99.80259999999998 96.8546 91.57499999999999 69.4642 67.20400000000001 57.962199999999996 42.920619999999985 32.05741999999998 31.980320000000006 21.110439999999983 24.106600000000014 21.94119999999998 471.5 471.5 475.477 473.8664 472.8596 472.21762 475.3486 472.21762 473.8664 475.477 472.8596 475.3486 472.21762 473.8664 475.477 472.8596
36 473.37326 475.5612 473.47912 474.3826 473.858 474.2474 474.3928 472.08846 475.4878 474.8806 473.7134 474.1312 475.1322 474.7078 475.6246 474.3306 473.687 473.7036 474.488 475.7046 475.2326 473.27824 473.34376 474.4838 474.4352 473.6446 474.0286 474.8566 473.3002 472.91836 472.93626 473.9754 474.0206 474.2162 474.5254 471.5 474.8936 477.6352 474.1532 476.3456 473.1951 466.85360000000003 456.42906 454.5476 432.7542 401.84562 388.5668 364.9188 360.513 344.535 324.0842 323.0556 313.41985999999997 288.149 275.2804 268.2534 266.2192 255.2953 218.2462 208.6178 210.1302 188.154 186.03300000000002 160.56900000000002 147.41039999999998 143.64299999999997 129.36106 130.8696 99.90839999999997 95.28449999999998 92.93279999999999 67.678 65.42579999999998 56.372000000000014 45.87040000000002 33.67919999999998 33.60219999999998 24.06020000000001 22.092399999999998 23.298999999999978 471.5 471.5 473.09886 476.3242 475.7594 475.1674 473.5624 475.1674 476.3242 473.09886 475.7594 473.5624 475.1674 476.3242 473.09886 475.7594
37 474.0048 472.32688 475.5086 475.6182 473.49168 476.2688 473.5322 474.552 477.0874 473.03214 474.9492 475.3668 477.1616 477.1634 472.34018 475.5662 475.7164 474.3354 474.1216 472.42024 473.5402 475.3076 475.1572 473.6232 472.58676 474.28 473.6622 473.16416 475.3296 475.188 475.4 475.5748 473.5802 475.4518 472.67694 474.2036 471.5 474.5768 476.4108 473.5532 474.5006 464.663 457.6646 456.1532 433.99 404.3092 390.7664 365.7704 359.8104 345.1666 326.34159999999997 325.0852 315.4494 289.7544 276.516 269.489 266.0808 257.3248 220.7018 210.9006 207.93970000000002 184.98540000000003 187.63260000000002 162.59840000000003 146.03181999999998 145.67239999999998 131.3906 127.52404999999999 99.46796 96.52019999999999 91.24040000000002 69.7074 67.44720000000001 57.62759999999997 42.586059999999975 32.18099999999998 32.22358000000003 20.775860000000023 24.349800000000016 21.606600000000014 471.5 471.5 475.5626 473.5318 472.52504 471.99888 475.5918 471.99888 473.5318 475.5626 472.52504 475.5918 471.99888 473.5318 475.5626 472.52504
38 474.6066 472.92862 476.4524 476.0698 474.0934 477.2126 474.4762 475.1538 478.0312 473.6338 474.7568 475.1746 478.1056 477.7652 472.16194 475.374 476.6604 474.937 474.7234 473.02198 473.0699 476.2516 476.1012 474.5672 473.1885 475.2238 474.264 473.766 476.2736 475.7898 476.0016 476.5188 474.182 476.0536 473.27868 474.8054 472.88318 471.5 477.2106 472.56298 475.4444 465.607 458.2664 457.097 434.59159999999997 404.911 391.368 366.3722 360.6742 345.7684 327.1416 326.029 316.3932 290.6982 277.1178 270.0906 265.8186 258.2686 221.30360000000002 211.6832 208.8836 186.25932 188.57639999999998 163.5424 146.9758 146.6164 132.33440000000002 128.90724 100.06979999999999 97.12180000000001 90.77019999999999 70.65120000000002 68.39120000000003 58.2294 42.40780000000001 33.24459999999999 33.16739999999999 19.785619999999994 25.149800000000027 20.678440000000023 471.5 471.5 476.1642 472.54162 473.12678 473.2728 476.5358 473.2728 472.54162 476.1642 473.12678 476.5358 473.2728 472.54162 476.1642 473.12678
39 474.8028 475.9868 473.15658 474.136 474.2836 473.21278 475.7582 473.948 473.9834 475.306 474.139 474.5566 473.30968 472.73332 476.05 474.756 473.0184 475.1332 474.9134 476.13 475.658 472.95572 474.0112 475.8494 474.8606 474.054 474.454 475.282 472.97768 474.3478 473.24574 473.9928 474.446 473.18372 474.9508 473.5996 475.3192 478.0608 471.5 476.771 473.6046 467.279 456.8546 452.7252 431.72176 402.27108 387.2022 365.5864 360.9384 345.9644 322.10968 321.23318 313.8294 286.3264 274.2479 267.22078 266.4866 255.70479999999998 216.27168 207.47323999999998 210.55579999999998 188.57940000000002 184.52859999999998 158.7464 148.64780000000002 141.82044000000002 129.7706 131.29500000000002 100.3338 95.03798 93.35820000000001 65.85538000000003 64.39128 55.83348000000001 46.29599999999999 34.307000000000016 34.38420000000002 24.485799999999983 20.11790000000002 23.72460000000001 471.5 471.5 473.40834 476.7498 476.1848 475.5928 472.84688 475.5928 476.7498 473.40834 476.1848 472.84688 475.5928 476.7498 473.40834 476.1848
40 473.7468 472.06878 475.5926 475.36 473.23358 476.3528 473.6164 474.294 477.1714 472.77404 474.691 475.1086 477.2458 476.9054 472.29408 475.3082 475.8004 474.0772 473.8636 473.15414 473.28206 475.3918 475.2412 473.7074 472.32866 474.364 473.40408 472.90606 475.4138 474.9298 475.1418 475.659 473.32212 475.1938 472.41884 473.9456 472.78716 474.5308 476.3508 471.5 474.5846 464.74708 457.4066 456.2372 433.7318 404.0512 390.5082 365.5124 359.8144 344.9086 326.2818 325.1692 315.53340000000003 289.8384 276.258 269.2308 265.8226 257.4088 220.4438 210.82319999999999 208.02378 186.04748 187.71659999999997 162.68239999999997 146.1159 145.75639999999999 131.4746 128.76312000000001 99.20985999999999 96.262 90.98219999999998 69.79140000000001 67.53140000000002 57.36959999999999 42.53996000000001 32.38476000000003 32.30766 20.72976 24.29000000000002 19.806600000000003 471.5 471.5 475.3044 473.48578 472.26694 473.06094 475.676 473.06094 473.48578 475.3044 472.26694 475.676 473.06094 473.48578 475.3044 472.26694
41 17.31218 18.9802 16.50804 19.3354 17.851 17.27622 17.6538 17.787399999999998 18.5168 18.2994 18.6664 19.084 18.1612 18.5028 19.0434 19.2836 16.71586 17.4326 18.481 19.1236 18.6514 16.30716 16.15668 17.7448 17.854 15.9495 18.0214 18.2754 16.32912 16.85728 16.9432 17.0043 18.0136 18.9532 17.9442 18.127 18.3126 21.0542 17.41022 19.7646 15.5 10.104399999999998 1.3820000000000014 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 15.5 15.5 17.1058 19.7432 19.1784 18.5864 16.59136 18.5864 19.7432 17.1058 19.1784 16.59136 18.5864 19.7432 17.1058 19.1784
42 26.2086 25.9686 26.5326 28.676000000000002 26.5494 27.2928 25.6002 27.1158 28.1112 26.246 28.006999999999998 28.424599999999998 28.1856 28.3532 25.982 28.624 26.7404 25.379080000000002 27.1794 26.062 26.598 26.3316 26.1812 25.6912 25.8006 25.30392 26.72 26.222 26.3536 26.2318 26.5816 26.5988 26.637999999999998 28.5096 25.8908 27.261400000000002 25.25104 28.218600000000002 27.4348 27.195 25.5246 15.5 10.7224 7.177199999999999 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 23.5 23.5 26.7442 27.1736 26.1668 25.5248 26.6158 25.5248 27.1736 26.7442 26.1668 26.6158 25.5248 27.1736 26.7442 26.1668
43 36.105 36.177 36.375 33.74434 35.5178 36.4312 37.1246 35.1822 37.7956 36.5404 34.0473 34.46496 37.122 36.5456 36.4024 34.6644 36.0688 36.4354 34.9738 37.2624 36.0664 36.174 36.4376 37.2156 36.095 36.7384 35.6884 35.6904 36.196 36.0122 36.03 37.0692 35.6804 33.93206 36.1852 34.8338 36.553399999999996 37.089 35.9912 35.7994 36.289 28.513399999999997 15.5 16.537599999999998 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 32.5 32.5 36.1926 35.778 36.3752 36.8272 36.0652 36.8272 35.778 36.1926 36.3752 36.0652 36.8272 35.778 36.1926 36.3752
44 41.71 42.872 39.4838 41.4572 41.6048 38.674 41.5454 41.2692 38.15056 42.1912 41.4602 41.8778 39.021 39.4246 42.9352 42.0774 39.6916 41.3244 42.2348 43.0154 42.5432 39.283 40.5544 41.6366 41.7458 40.0952 41.7752 42.1672 39.3048 41.255 39.919 38.536 41.7672 40.505 41.836 40.9208 42.2044 44.946 38.962 43.6562 39.897800000000004 33.9962 24.175800000000002 15.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 36.5 36.5 40.0816 43.635 43.0702 42.4782 39.1742 42.4782 43.635 40.0816 43.0702 39.1742 42.4782 43.635 40.0816 43.0702
45 60.0366 60.870599999999996 60.0446 58.05394 59.4494 60.1008 61.0562 59.1138 61.4652 60.472 58.2929 58.7106 60.7916 60.2152 61.096000000000004 58.91 59.7384 60.367 59.2194 61.296 60.542 59.8436 60.3692 61.1472 60.0266 60.67 59.62 60.166 59.8656 59.9438 59.9616 61.0008 59.612 57.09966 60.1168 58.7654 60.485 62.1066 59.6608 60.817 60.2206 52.445 41.00848 40.2072 15.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.5 56.5 60.1242 60.7956 61.0688 60.7588 59.7348 60.7588 60.7956 60.1242 61.0688 59.7348 60.7588 60.7956 60.1242 61.0688
46 89.5202 90.0622 89.5282 88.15352 88.93299999999999 89.5844 90.5398 88.5974 90.9488 89.9556 87.48448 87.90214 90.2752 89.6988 90.2876 88.1016 89.222 89.8506 88.41102 90.7796 89.7336 89.3272 89.8528 90.6308 89.5102 90.1536 89.1036 89.3576 89.3492 89.4274 89.4452 90.4844 89.0956 87.98724 89.6004 88.24906 89.9686 91.6942 89.1442 90.4046 89.704 81.9286 70.20006 69.6906 46.525279999999995 15.5 3.3018 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 86.5 86.5 89.6078 90.3832 90.2604 90.2424 89.2184 90.2424 90.3832 89.6078 90.2604 89.2184 90.2424 90.3832 89.6078 90.2604
47 105.9386 107.1226 104.5144 105.2718 105.4194 104.5706 106.958 105.0838 105.0072 106.4418 105.2748 105.6924 103.33748 103.7412 107.1858 105.8918 104.3762 106.269 106.0492 107.2658 106.7938 104.3136 105.369 107.0492 105.9964 105.4118 105.5898 106.4178 104.33539999999999 105.4836 104.6036 105.3506 105.5818 104.3196 106.0866 104.7354 106.455 109.1966 103.53659999999999 107.9068 104.9624 98.4148 87.9904 82.47496 62.857600000000005 33.406800000000004 15.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 101.5 101.5 104.7662 107.8856 107.3206 106.7286 104.2046 106.7286 107.8856 104.7662 107.3206 104.2046 106.7286 107.8856 104.7662 107.3206
48 126.5588 127.2768 126.5406 129.026 126.8996 127.3008 125.95026 127.466 128.1194 126.596 128.357 128.7746 128.1936 128.5354 127.34 128.974 126.7484 125.72914 127.5294 127.42 126.948 126.3397 126.18922 126.0413 126.15058 125.31196 127.07 126.572 126.36166 126.5818 126.9318 126.60679999999999 126.988 128.8598 126.24078 127.6116 126.609 129.3508 127.4428 128.061 125.53256 118.40102 111.0726 107.18520000000001 87.39779999999999 56.787000000000006 43.0042 15.5 12.228380000000001 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 124.5 124.5 127.0944 128.0398 127.4748 126.8828 126.6238 126.8828 128.0398 127.0944 127.4748 126.6238 126.8828 128.0398 127.0944 127.4748
49 131.6564 130.93644 133.0244 134.1238 131.9972 133.7844 131.04798 132.5636 134.603 130.2057 133.4546 133.8724 134.6774 134.845 130.94974 134.0718 133.2322 131.8708 132.6272 131.0298 132.04579999999999 132.8234 132.673 131.13902 129.76032 131.7956 132.1678 131.6698 132.8454 132.7236 133.0734 133.0906 132.0858 133.9574 129.8505 132.7092 130.21882 133.1864 133.9264 132.1628 132.0162 122.17874 116.1702 113.6688 92.49539999999999 62.32079999999999 49.042 23.30600000000001 15.5 2.702200000000005 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129.5 129.5 133.236 132.1414 131.1346 130.4926 133.1076 130.4926 132.1414 133.236 131.1346 133.1076 130.4926 132.1414 133.236 131.1346
50 147.2766 147.9946 146.5066 149.334 147.6174 147.2748 146.6682 147.7858 148.1332 147.314 148.6648 149.0826 148.1596 148.5012 148.058 149.282 146.7144 144.66864 148.2474 148.138 147.666 146.30566 146.15518 146.7592 146.8686 145.2779 147.788 147.29 146.3276 146.8558 146.9416 146.6208 147.706 148.9516 146.9588 148.1254 147.327 150.0686 147.4088 148.779 145.4985 139.119 131.3804 127.19900000000001 107.4896 76.797 62.970200000000006 36.34626 32.94640000000001 15.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 144.5 144.5 147.1042 148.7576 148.1928 147.6008 146.5898 147.6008 148.7576 147.1042 148.1928 146.5898 147.6008 148.7576 147.1042 148.1928
51 168.8718 170.0558 167.22568 168.205 168.3526 167.28188 169.8274 168.017 168.0524 169.375 168.208 168.6258 167.37878 166.8024 170.1192 168.8252 167.0875 169.2022 168.9826 170.1992 169.727 167.02482 168.0804 169.9184 168.9296 168.1232 168.5232 169.351 167.04676 168.417 167.31484 168.062 168.5152 167.25282 169.0198 167.6686 169.3882 172.1298 165.569098 170.8402 167.6736 161.3482 150.9236 146.7942 125.79086000000001 96.34018 81.2713 59.655399999999986 55.00739999999999 40.03360000000001 15.5 15.30225999999999 7.898400000000009 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 165.5 165.5 167.47744 170.8188 170.254 169.662 166.91598 169.662 170.8188 167.47744 170.254 166.91598 169.662 170.8188 167.47744 170.254
52 169.8968 171.4608 167.63664 169.61 169.7576 167.69282 170.2384 169.422 168.4634 170.78 169.613 170.0306 167.78974 168.19336 171.524 170.2302 167.84446 170.0172 170.3876 171.6042 171.132 167.43576 168.7412 170.3294 170.3346 168.534 169.928 170.756 167.45772 169.4418 168.0718 168.4729 169.9202 168.6578 170.4248 169.0736 170.7932 173.5348 167.11482 172.2452 168.08462 162.689 152.3286 147.20522 127.19582 97.74520000000001 82.66220000000001 60.31639999999999 56.41239999999999 40.848600000000005 17.04571999999999 15.5 8.30940000000001 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 166.5 166.5 168.2344 172.2238 171.659 171.067 167.32692 171.067 172.2238 168.2344 171.659 167.32692 171.067 172.2238 168.2344 171.659
53 178.3732 179.5352 177.07512 179.9026 178.912 176.8073 178.2088 178.8484 177.6258 178.8546 179.2334 179.6512 178.6242 178.9658 179.5986 179.8506 177.28294 177.9876 179.542 179.6786 179.2066 176.87426 177.21778 178.2998 178.4092 176.7585 179.0826 178.8306 176.8962 177.9184 177.5102 176.11338 179.0746 179.4162 178.4994 178.694 178.8676 181.6092 177.8734 180.3196 176.5611 170.6596 161.949 156.6916 137.95420000000001 107.3656 93.4348 68.7928 64.487 48.81899999999999 27.80420000000001 26.547799999999995 15.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 175.5 175.5 177.6728 180.2982 179.7334 179.1414 177.15844 179.1414 180.2982 177.6728 179.7334 177.15844 179.1414 180.2982 177.6728 179.7334
54 209.0162 210.178 206.84 208.9494 209.0968 206.1662 208.8516 208.7614 204.55672 209.4974 208.9524 209.37 206.671 207.0746 210.2414 209.5694 207.0478 208.6306 209.7268 210.3214 209.8494 206.639 207.8606 208.9426 209.052 207.4014 209.2674 209.4734 206.661 208.5612 207.2752 205.8422 209.2594 207.997 209.1422 208.413 209.5104 212.2522 206.45420000000001 210.9624 207.204 201.3024 191.668 184.6986 166.5352 137.0844 121.5436 99.4358 95.12979999999999 79.46180000000001 56.38499999999999 55.128600000000006 46.670799999999986 15.5 9.061200000000014 2.0341999999999985 1.3000000000000114 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 203.5 203.5 207.4378 210.941 210.3762 209.7842 206.6662 209.7842 210.941 207.4378 210.3762 206.6662 209.7842 210.941 207.4378 210.3762
55 218.498 218.67 218.506 215.87532 217.9108 218.5622 219.5176 217.5752 219.9266 218.9334 216.5402 216.958 219.253 218.6766 218.8954 217.1574 218.1998 218.8284 217.4668 219.7554 218.5594 218.305 218.8306 219.6086 218.488 219.1314 218.0814 218.1834 218.327 218.4052 218.423 219.4622 218.0734 216.06306 218.5782 217.2268 218.9464 219.582 218.1222 218.2924 218.682 210.9064 199.46988 198.6686 175.5032 145.8984 132.2796 110.2636 104.5658 89.65979999999999 68.053 67.17660000000001 58.9066 32.269800000000004 15.5 10.100120000000004 7.877999999999986 0.7821999999999889 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 214.5 214.5 218.5856 218.271 218.8682 219.2202 218.1962 219.2202 218.271 218.5856 218.8682 218.1962 219.2202 218.271 218.5856 218.8682
56 225.5264 225.6984 225.5342 222.90358 224.9392 225.5904 226.54579999999999 224.6036 226.955 225.9616 223.5686 223.9862 226.2812 225.705 225.9236 224.1856 225.228 225.8568 224.495 226.7836 225.5876 225.3334 225.8588 226.6368 225.5162 226.1596 225.1096 225.2116 225.3552 225.4334 225.4514 226.4904 225.1016 223.0913 225.6064 224.2552 225.9746 226.6104 225.1504 225.3206 225.7102 217.9346 206.49812 205.6968 182.5314 152.9266 139.3078 117.292 111.594 96.68799999999999 75.0812 74.2048 65.935 39.298 22.667496 15.5 14.906200000000013 7.810399999999987 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 221.5 221.5 225.614 225.2994 225.8964 226.2484 225.2244 226.2484 225.2994 225.614 225.8964 225.2244 226.2484 225.2994 225.614 225.8964
57 226.6218 226.5536 228.5476 227.701 226.1085 229.3158 227.6412 227.169 230.1744 227.057 226.38794 226.8056 230.2006 229.7802 226.779 227.005 228.7554 226.9522 226.7384 227.639 226.44298 228.3466 228.1962 227.7322 226.6116 227.319 226.279 226.06698 228.3686 227.8048 228.0168 228.6618 226.19704 227.8888 226.7018 226.8206 227.07 227.4658 229.2258 226.17604 227.5396 219.03 210.2816 209.2402 186.6068 156.926 143.3832 118.38740000000001 112.6894 97.7834 79.1566 78.1242 68.48840000000001 42.84139999999999 28.952799999999996 21.92580000000001 15.5 10.363799999999998 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 224.5 224.5 228.1794 226.1547 226.7518 227.3438 228.6308 227.3438 226.1547 228.1794 226.7518 228.6308 227.3438 226.1547 228.1794 226.7518
58 236.6798 237.8418 234.64564 237.473 236.9486 234.87784 236.5154 236.613 235.9324 237.161 236.804 237.2216 236.2988 236.6404 237.905 237.4212 234.85346 236.2942 237.5786 237.9852 237.513 234.44478 235.5242 236.6064 236.7156 235.06504 237.119 237.137 234.46672 236.2248 235.0808 234.4199 237.1112 237.0908 236.8058 236.2646 237.1742 239.9158 235.5478 238.6262 234.86762 228.966 219.5196 214.9982 195.6288 164.9362 151.1092 127.0994 122.79339999999999 107.12559999999999 85.47872000000001 84.22222 73.86439999999999 48.5994 38.155 31.127800000000008 29.30959999999999 15.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 233.5 233.5 235.2434 238.6048 238.04 237.448 234.72896 237.448 238.6048 235.2434 238.04 234.72896 237.448 238.6048 235.2434 238.04
59 275.3524 276.5364 274.0582 274.6856 274.8332 274.1144 276.372 274.4976 274.879 275.8556 274.6886 275.1062 273.20936 272.21098 276.5996 275.3058 273.92 275.6828 275.4632 276.6798 276.2076 273.8574 274.913 276.463 275.4102 274.9558 275.0036 275.8316 273.8794 274.8976 274.1474 274.8946 274.9958 273.7334 275.5004 274.1492 275.8688 278.6104 273.08044 277.3208 274.5062 267.8286 257.4042 252.34684 232.27143999999998 202.82080000000002 186.67986000000002 166.488 161.488 146.51420000000002 123.01134000000002 122.13484 114.731 85.94799999999998 74.79759999999999 67.7704 67.03620000000001 56.60640000000001 15.5 8.374900000000025 11.105399999999975 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 271.5 271.5 274.31 277.2994 276.7346 276.1426 273.7486 276.1426 277.2994 274.31 276.7346 273.7486 276.1426 277.2994 274.31 276.7346
60 283.4308 285.0808 281.45204 283.3622 283.3776 281.50824 284.0538 283.042 283.0508 284.4002 283.233 283.6508 282.37714 282.45542 285.1442 283.8502 281.28252 283.7612 284.0076 285.2242 284.7522 281.25118 282.27536 284.1448 283.9548 282.3495 283.5482 284.3762 281.27314 282.976 281.50986 282.6084 283.5402 282.9058 284.0448 282.6936 284.4132 287.1548 281.62622 285.8652 281.90004 276.3732 265.9486 261.7926 241.44387999999998 211.36520000000002 196.9244 173.85039999999998 170.0326 154.5926 131.55714 130.30064 122.1248 95.3938 83.97000000000003 76.94299999999998 75.73880000000003 64.00024000000002 25.99380000000002 15.5 19.649800000000027 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 280.5 280.5 281.67246 285.8438 285.279 284.687 281.14234 284.687 285.8438 281.67246 285.279 281.14234 284.687 285.8438 281.67246 285.279
61 282.932 282.692 283.2558 285.3992 283.2728 284.016 282.32352 283.8392 284.8346 282.9692 284.7302 285.1478 284.909 285.0766 282.7052 285.3474 283.4636 282.10238 283.9028 282.7854 283.3212 283.055 282.9044 282.41456 282.5238 282.02722 283.4432 282.9452 283.077 282.955 283.305 283.322 283.3614 285.233 282.614 283.9848 281.97434 284.942 284.158 283.9184 282.24782 273.65427999999997 267.4458 263.9004 243.77100000000002 213.16039999999998 199.54539999999997 173.5376 168.60160000000002 152.93374 134.089 132.8324 123.19659999999999 97.5016 86.29719999999998 79.26999999999998 75.86180000000002 65.072 28.61500000000001 18.647800000000018 15.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 280.5 280.5 283.4676 283.897 282.8902 282.24814 283.3392 282.24814 283.897 283.4676 282.8902 283.3392 282.24814 283.897 283.4676 282.8902
