param n := 30.0;
param numVehicles := 3.0;
set Origin := 61 63 64 65;
set O := 63 64 65;
param Ok := 1 63 2 64 3 65;
set S := 71 72 73 74 75;
set F := 62 66 67 68 69 70;
param t:
 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75:=
13 241.2954 242.7504 241.1596 243.359 243.8632 240.5816 238.74284 238.60824 239.937 241.2236 237.5 238.83042 237.5 241.0832 238.65866 237.5 237.5 243.2632 238.56404 237.8724 241.3324 240.2784 239.8542 241.2248 241.3568 238.47446 241.0504 239.842 239.39754 239.31744 240.9072 237.7286 231.6304 222.8776 212.7998 195.5816 195.5012 185.85606 187.4678 180.024 163.5 155.5604 147.5 147.5286 134.6026 127.5 121.5 115.26320000000001 106.23536000000001 90.65038000000001 94.36179999999999 84.75219999999999 74.50002 72.0276 63.839 55.06100000000001 34.34639999999999 33.696799999999996 26.836000000000013 23.55680000000001 237.5 237.5 238.4653 238.6113 241.8744 241.8744 238.6113 239.47214 241.5028 238.4653 241.8744 238.6113 239.47214 241.5028 238.4653
14 240.037 240.2442 237.9933 241.17680000000001 241.433 238.67138 241.9746 241.84 241.0868 238.7574 242.6618 241.3242 242.6618 237.5 240.5044 242.6618 242.6618 240.385 241.8458 241.1542 240.0402 239.24624 240.292 239.31458 240.1186 241.7062 239.29416 240.2796 239.8352 241.0072 238.99688 234.7982 229.7202 220.3714 210.09764 193.67138 193.46054 188.3498 187.4936 178.7856 168.6618 155.7762 152.6618 145.433 137.8344 132.6618 126.6618 112.38499999999999 109.5172 93.88220000000001 91.85560000000001 82.84191999999999 77.7818 69.0974 64.27680000000001 56.7508 33.48419999999999 32.40440000000001 29.329800000000006 23.772400000000005 237.5 237.5 241.697 241.105 239.45704 239.45704 241.105 242.2618 239.8506 241.697 239.45704 241.105 242.2618 239.8506 241.697
15 240.7282 242.1834 241.5124 242.7918 243.296 240.9344 239.0957 238.96108 239.3699 241.4944 239.7328 238.39526 239.7328 241.354 237.5 239.7328 239.7328 242.6962 238.91688 238.22524 240.7652 240.5494 239.367 241.5776 241.7096 238.8273 241.3212 239.35478 239.7504 239.6702 241.26 237.16140000000001 231.9832 222.3106 212.7328 195.9344 195.854 185.4209 187.2628 180.3768 165.7328 155.4712 149.7328 147.8816 134.95544 129.7328 123.7328 114.6962 106.5882 91.00324 93.79480000000001 85.10499999999999 74.85285999999999 71.46039999999999 63.74979999999999 55.41380000000001 33.7792 33.12960000000001 26.400839999999988 23.467600000000004 237.5 237.5 238.81814 238.17616 241.3072 241.3072 238.17616 239.825 241.4356 238.81814 241.3072 238.17616 239.825 241.4356 238.81814
16 241.2954 242.7504 241.1596 243.359 243.8632 240.5816 238.74284 238.60824 239.937 241.2236 237.5 238.83042 237.5 241.0832 238.65866 237.5 237.5 243.2632 238.56404 237.8724 241.3324 240.2784 239.8542 241.2248 241.3568 238.47446 241.0504 239.842 239.39754 239.31744 240.9072 237.7286 231.6304 222.8776 212.7998 195.5816 195.5012 185.85606 187.4678 180.024 163.5 155.5604 147.5 147.5286 134.6026 127.5 121.5 115.26320000000001 106.23536000000001 90.65038000000001 94.36179999999999 84.75219999999999 74.50002 72.0276 63.839 55.06100000000001 34.34639999999999 33.696799999999996 26.836000000000013 23.55680000000001 237.5 237.5 238.4653 238.6113 241.8744 241.8744 238.6113 239.47214 241.5028 238.4653 241.8744 238.6113 239.47214 241.5028 238.4653
17 241.2954 242.7504 241.1596 243.359 243.8632 240.5816 238.74284 238.60824 239.937 241.2236 237.5 238.83042 237.5 241.0832 238.65866 237.5 237.5 243.2632 238.56404 237.8724 241.3324 240.2784 239.8542 241.2248 241.3568 238.47446 241.0504 239.842 239.39754 239.31744 240.9072 237.7286 231.6304 222.8776 212.7998 195.5816 195.5012 185.85606 187.4678 180.024 163.5 155.5604 147.5 147.5286 134.6026 127.5 121.5 115.26320000000001 106.23536000000001 90.65038000000001 94.36179999999999 84.75219999999999 74.50002 72.0276 63.839 55.06100000000001 34.34639999999999 33.696799999999996 26.836000000000013 23.55680000000001 237.5 237.5 238.4653 238.6113 241.8744 241.8744 238.6113 239.47214 241.5028 238.4653 241.8744 238.6113 239.47214 241.5028 238.4653
18 239.19004 238.87938 239.40156 239.8118 240.0682 239.9166 243.2198 243.0852 240.258 240.0026 243.9068 242.5694 243.9068 240.044 241.7496 243.9068 243.9068 237.5 243.091 242.3992 239.19334 240.4914 241.537 240.5598 241.3638 242.9514 240.0112 241.5248 241.0804 242.2524 239.456 233.4334 230.1794 219.0066 210.8148 194.9166 194.7056 189.595 187.0648 180.0308 169.9068 156.3632 153.9068 146.6782 139.0794 133.9068 127.9068 109.5 110.7622 95.12719999999999 90.49076 84.08699999999999 79.02699999999999 67.73246 65.07400000000001 57.99600000000001 32.637400000000014 31.557600000000008 30.57480000000001 24.3596 237.5 237.5 242.9422 242.3502 238.61018 238.61018 242.3502 243.507 239.5176 242.9422 238.61018 242.3502 243.507 239.5176 242.9422
19 241.6974 243.1526 241.5616 243.761 244.2654 240.9838 239.14494 239.01032 240.3392 241.6258 239.00208 239.2325 239.00208 241.4852 239.06074 239.00208 239.00208 243.6654 237.5 238.27448 241.7346 240.6806 240.2562 241.627 241.1788 238.87654 241.4524 240.244 239.7996 239.7196 241.3092 238.1306 232.0326 223.2798 213.202 195.9838 195.9032 186.25814 187.87 180.2938 165.00208 155.9624 149.00208 147.9308 135.00468 129.00208 123.00208 115.6654 105.25932 91.05248 94.76400000000001 85.1542 73.56401600000001 72.4296 64.24119999999999 54.14698000000001 34.748400000000004 34.09880000000001 27.238079999999997 23.958799999999997 237.5 237.5 238.86738 239.0134 242.2764 242.2764 239.0134 238.4961 241.9048 238.86738 242.2764 239.0134 238.4961 241.9048 238.86738
20 241.2596 242.7148 241.1238 243.3234 243.8276 240.546 238.70718 238.57256 239.9014 241.188 240.7804 239.44274 240.7804 241.0474 238.62298 240.7804 240.7804 243.2276 239.9644 237.5 241.2968 240.2428 239.8184 241.1892 241.3212 238.43878 241.0148 239.8062 239.36186 239.28176 240.8714 237.6928 231.5948 222.842 212.7642 195.546 195.4654 186.4684 187.4322 179.9882 166.7804 155.5246 150.7804 147.493 134.56692 130.7804 124.78039999999999 115.2276 107.63560000000001 90.61472 94.3262 84.7164 75.90039999999999 71.99180000000001 63.80340000000001 55.02539999999999 34.3108 33.661 27.448319999999995 23.520999999999987 237.5 237.5 238.42962 239.22364 241.83859999999999 241.83859999999999 239.22364 240.5364 241.467 238.42962 241.83859999999999 239.22364 240.5364 241.467 238.42962
21 239.19054 239.5878 240.188 240.1964 240.7006 240.771 242.5922 242.4576 239.5264 240.185 243.2794 241.9418 243.2794 240.0446 241.122 243.2794 243.2794 240.1006 242.4634 241.7718 237.5 240.6738 240.9096 241.4142 241.5462 242.3238 240.0118 240.8974 241.263 241.6248 240.8806 234.5892 231.6038 219.715 210.8152 195.771 195.6906 188.9674 186.8392 180.2134 169.2794 156.1378 153.2794 147.718 138.452 133.2794 127.27940000000001 112.10059999999999 110.13480000000001 94.4998 91.19919999999999 84.9416 78.39940000000001 68.92099999999999 64.8484 57.36840000000001 31.18379999999999 30.104119999999995 29.947399999999988 24.134199999999993 237.5 237.5 242.3146 241.7228 239.00372 239.00372 241.7228 242.8796 239.5182 242.3146 239.00372 241.7228 242.8796 239.5182 242.3146
22 240.2298 241.0492 238.79828 241.9818 242.238 239.18438 241.8156 241.681 241.0478 238.59838 242.5028 241.1652 242.5028 238.4579 240.3454 242.5028 242.5028 241.19 241.6868 240.9952 240.2332 237.5 240.1328 239.8276 239.9596 241.5472 238.42516 240.1206 239.6762 240.8482 239.5098 235.6032 230.2332 221.1764 210.9026 194.18438 194.10388 188.1908 187.5966 178.6266 168.5028 155.7692 152.5028 146.1314 137.6754 132.5028 126.50280000000001 113.19 109.35820000000001 93.72319999999999 92.66059999999999 83.35489999999999 77.62280000000001 69.9024 64.11779999999999 56.591800000000006 33.6772 32.59739999999999 29.170799999999986 23.7654 237.5 237.5 241.538 240.946 240.262 240.262 240.946 242.1028 240.3116 241.538 240.262 240.946 242.1028 240.3116 241.538
23 240.6872 242.1424 241.6534 242.751 243.2552 241.3056 239.5708 239.43618 239.329 241.4536 240.208 238.87038 240.208 241.3132 238.05062 240.208 240.208 242.6552 239.392 238.70036 240.7244 240.5084 237.5 241.9488 242.0808 239.3024 241.2804 239.31388 240.1214 240.0414 241.631 237.1204 232.3544 222.2696 212.6918 196.3056 196.225 185.89602 187.2218 180.7478 166.208 155.4304 150.208 148.2526 135.43056 130.208 124.208 114.65520000000001 107.0634 91.47834 93.75380000000001 85.4762 75.32798 71.4196 63.709 55.785 33.73840000000001 33.088600000000014 26.875959999999992 23.426600000000008 237.5 237.5 239.29326 238.65126 241.2662 241.2662 238.65126 240.3 241.3948 239.29326 241.2662 238.65126 240.3 241.3948 239.29326
24 240.878 241.3574 239.10642 242.2898 242.546 238.23868 241.8352 241.7006 241.696 239.2465 242.6784 241.8132 242.6784 240.44 240.9936 242.6784 242.6784 241.4982 241.3042 241.6432 240.8814 239.7354 240.781 237.5 239.5956 241.5668 240.4072 240.7688 240.3244 240.7998 238.854 235.9114 229.5774 221.4846 211.2108 193.23868 193.448 188.839 188.2448 178.2628 168.6784 156.4172 152.6784 145.47554 137.695 132.6784 126.67840000000001 113.4982 108.76159999999999 93.74279999999999 92.96879999999999 82.06992 77.3682 70.21039999999999 64.76599999999999 56.6114 34.325199999999995 33.245599999999996 29.81880000000001 24.413600000000002 237.5 237.5 241.5576 241.5942 240.5702 240.5702 241.5942 240.9604 240.9596 241.5576 240.5702 241.5942 240.9604 240.9596 241.5576
25 241.0436 242.5468 240.8118 243.1552 243.6594 240.2338 240.239 240.1044 240.4372 240.8758 241.0882 240.5546 241.0882 240.7354 239.7348 241.0882 241.0882 243.0596 240.2722 240.3606 241.0766 239.9306 239.5224 239.989 237.5 239.9706 240.7026 239.5102 239.06574 238.98564 240.5594 237.4728 231.2826 222.6738 212.452 195.2338 195.1534 187.5802 187.1362 178.5922 167.0882 155.2286 151.0882 147.1808 136.0988 131.0882 125.0882 115.05959999999999 107.9436 92.1466 94.15799999999999 84.14320000000001 76.2082 71.77180000000001 63.50720000000001 55.01519999999999 34.14259999999999 33.441 28.56020000000001 23.224999999999994 237.5 237.5 239.9616 240.3356 241.6186 241.6186 240.3356 240.4644 241.155 239.9616 241.6186 240.3356 240.4644 241.155 239.9616
26 240.7394 242.2426 240.5236 242.851 243.3554 239.9458 237.7684 237.633782 240.1332 240.5878 240.498 240.2506 240.498 240.4472 239.43074 240.498 240.498 242.7554 239.6822 239.7704 240.7766 239.6426 239.21824 240.589 240.721 237.5 240.4144 239.206 238.76162 238.68152 240.2712 237.1726 230.9946 222.3698 212.164 194.9458 194.8652 187.2762 186.832 179.388 166.498 154.9244 150.498 146.8928 133.628148 130.498 124.49799999999999 114.75540000000001 107.3534 89.675938 93.85400000000001 84.11619999999999 75.6182 71.4716 63.20312000000001 54.425099999999986 33.83840000000001 33.14080000000001 28.256 22.920799999999986 237.5 237.5 239.37138 240.0314 241.3184 241.3184 240.0314 239.9362 240.8668 239.37138 241.3184 240.0314 239.9362 240.8668 239.37138
27 240.0696 240.277 238.02604 241.2096 241.4658 238.70414 242.0074 241.8728 241.1196 238.79014 242.6944 241.357 242.6944 237.532752 240.5372 242.6944 242.6944 240.4178 241.8786 241.187 240.073 239.27898 240.3246 239.34734 240.1514 241.739 237.5 240.3124 239.868 241.04 239.02962 234.831 229.753 220.4042 210.1304 193.70414 193.49328 188.3826 187.5264 178.8184 168.6944 155.8088 152.6944 145.46576 137.8672 132.6944 126.6944 112.4178 109.5498 93.91480000000001 91.88839999999999 82.87466 77.81460000000001 69.13 64.30959999999999 56.78360000000001 33.516999999999996 32.43719999999999 29.362599999999986 23.805200000000013 237.5 237.5 241.7298 241.1378 239.4898 239.4898 241.1378 242.2946 239.8832 241.7298 239.4898 241.1378 242.2946 239.8832 241.7298
28 240.6994 242.1546 241.6658 242.7632 243.2674 241.3178 239.583 239.44842 239.34124 241.4658 240.2202 238.8826 240.2202 241.3254 238.06284 240.2202 240.2202 242.6674 239.40422 238.71258 240.7366 240.5206 237.5122244 241.961 242.093 239.31464 241.2926 237.5 240.1338 240.0536 241.6432 237.1326 232.3666 222.2818 212.704 196.3178 196.2374 185.90824 187.234 180.76 166.2202 155.4426 150.2202 148.2648 135.44278 130.2202 124.2202 114.66739999999999 107.07560000000001 91.49058 93.76599999999999 85.48840000000001 75.34020000000001 71.43180000000001 63.72120000000001 55.797200000000004 33.75059999999999 33.10079999999999 26.888180000000006 23.438999999999993 237.5 237.5 239.30548 238.66348 241.2786 241.2786 238.66348 240.3124 241.407 239.30548 241.2786 238.66348 240.3124 241.407 239.30548
29 240.8986 242.4018 240.683 243.0104 243.5146 240.105 239.8082 239.6736 239.6164 240.747 240.4954 239.15778 240.4954 240.6066 238.33802 240.4954 240.4954 242.9146 239.6794 238.98776 240.9358 239.80180000000001 238.12552 240.7482 240.8802 239.5398 240.5738 238.1133 237.5 238.8408 240.4304 237.3318 231.1538 222.529 212.32319999999999 195.105 195.0244 186.18342 186.9912 179.5472 166.4954 155.0838 150.4954 147.052 135.668 130.4954 124.49539999999999 114.91460000000001 107.35079999999999 91.7158 94.01320000000001 84.2756 75.6154 71.631 63.36240000000001 54.58439999999999 33.99780000000001 33.30000000000001 27.16336000000001 23.080000000000013 237.5 237.5 239.5306 238.93868 241.4776 241.4776 238.93868 240.0954 241.0262 239.5306 241.4776 238.93868 240.0954 241.0262 239.5306
30 239.7976 241.3006 240.2058 241.9092 242.4134 240.2558 239.959 239.8244 239.19126 240.0058 240.6462 239.30862 240.6462 239.8654 238.48886 240.6462 240.6462 241.8136 239.8302 239.1386 239.8346 239.06068 238.27636 240.899 241.031 239.6906 239.8326 238.26414 237.81974 237.5 240.5814 236.2308 231.3046 221.4278 211.36 195.2558 195.1754 186.33426 185.8901 179.69819999999999 166.6462 153.98256 150.6462 147.2028 135.8188 130.6462 124.6462 113.81360000000001 107.5016 91.8666 92.912 84.4264 75.7662 70.5298 62.26123999999999 54.73519999999999 32.89660000000001 32.19900000000001 27.3142 21.978939999999994 237.5 237.5 239.6816 239.08952 240.3766 240.3766 239.08952 240.2464 240.063 239.6816 240.3766 239.08952 240.2464 240.063 239.6816
31 19.0658 19.545 17.29414 20.4776 20.7338 16.4264 20.3694 20.2348 19.8836 17.43424 21.218600000000002 20.001 21.218600000000002 18.6278 19.1812 21.218600000000002 21.218600000000002 19.6858 20.1626 19.831 19.069 17.923000000000002 18.9688 16.74342 17.7834 20.101 18.595 18.9566 18.5122 19.116 15.5 14.0992 6.361039999999999 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 15.5 15.5 20.0918 19.782 18.7578 18.7578 19.782 19.8188 19.1474 20.0918 18.7578 19.782 19.8188 19.1474 20.0918
32 22.24708 20.99304 22.4586 21.92556 22.18178 22.9736 26.2768 26.1422 23.315 23.0596 26.964 25.6264 26.964 23.101 24.8066 26.964 26.964 21.10122 26.148 25.456400000000002 22.25036 23.5484 24.594 23.6168 24.4208 26.0084 23.0684 24.5818 24.1374 25.3094 22.512999999999998 15.5 13.2364 1.1202199999999998 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 20.5 20.5 25.999200000000002 25.4072 21.66722 21.66722 25.4072 26.564 22.5746 25.999200000000002 21.66722 25.4072 26.564 22.5746 25.999200000000002
33 28.352 28.8314 26.58048 29.764 30.0202 25.71274 29.6558 29.5212 29.17 26.720579999999998 30.505 29.287399999999998 30.505 27.9142 28.4676 30.505 30.505 28.9722 29.689 29.1174 28.3554 27.20942 28.255 26.02978 27.06976 29.3874 27.8814 28.2428 27.7984 28.4024 26.32806 23.3854 15.5 8.9586 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 25.5 25.5 29.3782 29.0682 28.0442 28.0442 29.0682 29.395 28.4336 29.3782 28.0442 29.0682 29.395 28.4336 29.3782
34 39.5296 37.87098 39.7412 37.89872 37.17572 40.2562 43.123400000000004 42.9888 40.0576 40.3422 43.8104 42.473 43.8104 40.3836 41.6532 43.8104 43.8104 38.3838 42.9946 42.3028 39.533 40.831 41.4406 40.8994 41.7034 42.855000000000004 40.351 41.428399999999996 41.42 42.156 39.7956 32.87236 30.519 15.5 11.154400000000003 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 36.5 36.5 42.8458 42.2538 38.9498 38.9498 42.2538 43.4106 39.8572 42.8458 38.9498 42.2538 43.4106 39.8572 42.8458
35 45.79268 47.638 46.544200000000004 48.2526 48.7568 47.1272 48.8664 48.7318 46.7526 46.5412 49.5536 48.216 49.5536 46.4007 47.3962 49.5536 49.5536 47.7788 48.7376 48.046 45.79598 46.41002 47.1836 47.7704 47.9024 48.598 46.36794 47.1714 46.727 47.899 47.4486 42.192 38.172 27.7652 15.5 2.127200000000002 2.046599999999998 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 44.5 44.5 48.5888 47.9968 46.33786 46.33786 47.9968 49.1536 45.8743 48.5888 46.33786 47.9968 49.1536 45.8743 48.5888
36 63.2348 63.7142 61.4632 64.6466 64.9028 60.5 64.8206 64.686 64.0528 61.6033 65.5076 64.17 65.5076 62.7968 63.3504 65.5076 65.5076 63.855 64.6918 64.0 63.2382 62.09214 63.1378 61.23868 62.27866 64.5522 62.764 63.1256 62.6812 63.6112 61.21078 58.2682 51.9341 43.84139999999999 33.5676 15.5 15.8048 11.195800000000006 10.601599999999998 0.9457599999999999 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 60.5 60.5 64.543 63.951 62.927 62.927 63.951 64.604 63.3164 64.543 62.927 63.951 64.604 63.3164 64.543
37 63.024 63.5034 61.25236 64.4358 64.69200000000001 60.8048 64.6096 64.475 63.8418 61.39246 65.2968 63.9592 65.2968 62.586 63.1394 65.2968 65.2968 63.6442 64.4808 63.7892 63.0272 61.8813 62.927 61.448 62.488 64.3412 62.5532 62.9148 62.47036 63.6422 61.1303 58.0574 51.85362 43.630399999999995 33.356700000000004 15.8048 15.5 10.9848 10.390799999999999 1.1550999999999974 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 60.5 60.5 64.3322 63.7402 62.7162 62.7162 63.7402 64.8134 63.1056 64.3322 62.7162 63.7402 64.8134 63.1056 64.3322
38 71.7162 73.1714 73.1756 73.7798 74.2842 73.1506 71.3118 71.1772 70.35794 73.1726 71.9488 70.6114 71.9488 73.032 71.2276 71.9488 71.9488 73.6842 71.133 70.4413 71.7534 72.46340000000001 71.281 73.7938 73.9258 71.0434 72.9992 71.2688 71.9664 71.8864 73.476 68.1494 64.1994 53.29859999999999 43.802800000000005 28.150599999999997 28.069999999999993 15.5 18.332800000000006 12.592799999999997 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 68.5 68.5 71.0342 70.3922 72.2952 72.2952 70.3922 72.041 72.5056 71.0342 72.2952 70.3922 72.041 72.5056 71.0342
39 71.1284 72.6578 71.1308 73.2662 73.7704 71.4128 72.44200000000001 72.3074 70.5482 70.9308 73.1292 71.7916 73.1292 70.7904 70.9718 73.1292 73.1292 73.1146 72.3132 71.6216 71.1316 69.9857 70.7594 72.056 72.188 72.1736 70.7576 70.7472 70.30274 71.4746 71.7384 67.5278 62.461600000000004 52.784800000000004 42.507000000000005 26.412800000000004 26.332400000000007 18.8172 15.5 10.855199999999996 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 68.5 68.5 72.16460000000001 71.5726 71.6736 71.6736 71.5726 72.7294 71.21 72.16460000000001 71.6736 71.5726 72.7294 71.21 72.16460000000001
40 79.6902 81.5356 79.4286 82.15 82.6542 78.8506 80.232 80.0972 80.5082 79.4926 81.075 80.6254 81.075 79.3522 79.8058 81.075 81.075 81.6764 79.701 80.3534 79.6934 78.5476 79.5932 78.6058 78.09388 79.9636 79.3194 79.581 79.1366 79.1964 79.1762 76.0896 69.8994 61.662800000000004 51.069 33.8506 33.7702 27.651200000000003 27.057000000000002 15.5 7.075000000000003 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 76.5 76.5 79.9544 80.4064 80.2354 80.2354 80.4064 79.3572 79.7718 79.9544 80.2354 80.4064 79.3572 79.7718 79.9544
41 93.2954 94.7504 93.1596 95.359 95.8632 92.5816 90.74284 90.60824 91.937 93.2236 89.5 90.83042 89.5 93.0832 90.65866 89.5 89.5 95.2632 90.56404 89.8724 93.3324 92.2784 91.8542 93.2248 93.35679999999999 90.47446 93.0504 91.842 91.39754 91.31744 92.9072 89.7286 83.6304 74.8776 64.7998 47.581599999999995 47.5012 37.85606 39.4678 32.024 15.5 7.560400000000001 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 89.5 89.5 90.4653 90.6113 93.8744 93.8744 90.6113 91.47214 93.5028 90.4653 93.8744 90.6113 91.47214 93.5028 90.4653
42 101.81302 103.6584 101.8154 104.2728 104.777 102.2015 104.8328 104.6982 102.773 101.6155 105.5198 104.1822 105.5198 101.47504 103.3626 105.5198 105.5198 103.7992 104.704 104.0122 101.81632 100.670348 103.15 102.8446 102.9766 104.5644 101.44228 103.1378 102.6934 103.8654 102.527 98.2124 93.2504 83.7856 73.19176 57.201499999999996 57.120999999999995 51.208 49.17976 41.6438 31.519800000000004 15.5 15.519800000000004 9.148539999999997 0.6924000000000063 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 100.5 100.5 104.5552 103.9632 102.3582 102.3582 103.9632 105.12 101.89462 104.5552 102.3582 103.9632 105.12 101.89462 104.5552
43 109.2954 110.7504 109.1596 111.359 111.8632 108.5816 106.74284 106.60824 107.937 109.2236 105.5 106.83042 105.5 109.0832 106.65866 105.5 105.5 111.2632 106.56404 105.8724 109.3324 108.2784 107.8542 109.2248 109.35679999999999 106.47446 109.0504 107.842 107.39754 107.31744 108.9072 105.7286 99.6304 90.8776 80.7998 63.581599999999995 63.5012 53.85606 55.4678 48.024 31.5 23.5604 15.5 15.528599999999997 2.6025999999999954 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 105.5 105.5 106.4653 106.6113 109.8744 109.8744 106.6113 107.47214 109.5028 106.4653 109.8744 106.6113 107.47214 109.5028 106.4653
44 110.9964 111.4758 109.22482 112.4082 112.66460000000001 108.83234 112.5822 112.4476 111.8144 109.36492 113.2692 111.9318 113.2692 110.5584 111.112 113.2692 113.2692 111.6166 112.4534 111.7616 110.9998 109.85378 110.8994 109.47554 110.5156 112.3138 110.5256 110.8872 110.44282 111.6148 109.15782 106.0298 99.88114 91.603 81.32918 63.83234 63.527531999999994 58.95740000000001 58.363200000000006 49.18262 39.2692 26.535600000000002 23.269199999999998 15.5 8.4418 3.269199999999998 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 108.5 108.5 112.3046 111.7126 110.6886 110.6886 111.7126 112.8408 111.078 112.3046 110.6886 111.7126 112.8408 111.078 112.3046
45 122.6112 124.1144 122.3954 124.723 125.2272 121.8176 119.64025 119.5056324 122.005 122.4596 122.37 122.1224 122.37 122.319 121.3026 122.37 122.37 124.6272 121.554 121.6424 122.6484 121.5144 121.09008 122.4608 122.5928 121.25238 122.2864 121.07786 120.63346 120.55336 122.143 119.0444 112.8664 104.2416 94.0358 76.8176 76.737 69.148 68.7038 61.2598 48.370000000000005 36.7962 32.370000000000005 28.7646 15.5 12.370000000000005 6.3700000000000045 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 119.5 119.5 121.24324 121.9032 123.1902 123.1902 121.9032 121.80799999999999 122.7386 121.24324 123.1902 121.9032 121.80799999999999 122.7386 121.24324
46 129.2954 130.7504 129.1596 131.359 131.8632 128.5816 126.74284 126.60824 127.937 129.2236 125.5 126.83042 125.5 129.0832 126.65866 125.5 125.5 131.2632 126.56404 125.8724 129.3324 128.2784 127.8542 129.2248 129.3568 126.47446 129.0504 127.842 127.39754 127.31744 128.9072 125.7286 119.63040000000001 110.8776 100.7998 83.58160000000001 83.50120000000001 73.85606 75.46780000000001 68.024 51.5 43.56039999999999 35.5 35.52860000000001 22.602599999999995 15.5 9.5 3.263200000000012 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 125.5 125.5 126.4653 126.6113 129.8744 129.8744 126.6113 127.47214 129.5028 126.4653 129.8744 126.6113 127.47214 129.5028 126.4653
47 135.2954 136.7504 135.1596 137.359 137.8632 134.5816 132.74284 132.60824 133.937 135.2236 131.5 132.83042 131.5 135.0832 132.65866 131.5 131.5 137.2632 132.56404 131.8724 135.3324 134.2784 133.8542 135.2248 135.3568 132.47446 135.0504 133.842 133.39754 133.31744 134.9072 131.7286 125.63040000000001 116.8776 106.7998 89.58160000000001 89.50120000000001 79.85606000000001 81.46780000000001 74.024 57.5 49.56039999999999 41.5 41.52860000000001 28.602599999999995 21.5 15.5 9.263200000000012 0.23536000000001422 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 131.5 131.5 132.4653 132.6113 135.8744 135.8744 132.6113 133.47214 135.5028 132.4653 135.8744 132.6113 133.47214 135.5028 132.4653
48 145.19004 144.87938 145.40156 145.8118 146.0682 145.9166 149.2198 149.0852 146.258 146.0026 149.9068 148.5694 149.9068 146.044 147.7496 149.9068 149.9068 143.5 149.091 148.3992 145.19334 146.4914 147.537 146.5598 147.3638 148.9514 146.0112 147.5248 147.0804 148.2524 145.456 139.4334 136.1794 125.00659999999999 116.81479999999999 100.91659999999999 100.7056 95.595 93.06479999999999 86.0308 75.9068 62.363200000000006 59.906800000000004 52.678200000000004 45.07939999999999 39.906800000000004 33.906800000000004 15.5 16.762200000000007 1.1271999999999878 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 143.5 143.5 148.9422 148.3502 144.61018 144.61018 148.3502 149.507 145.5176 148.9422 144.61018 148.3502 149.507 145.5176 148.9422
