param n := 32.0;
param numVehicles := 4.0;
set Origin := 65 67 68 69 70;
set O := 67 68 69 70;
param Ok := 1 67 2 68 3 69 4 70;
set S := 76 77 78 79 80;
set F := 66 71 72 73 74 75;
param t:
 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80:=
20 188.1056 188.08859999999999 187.2046 186.3378 185.686 187.0408 187.0026 184.47642 186.7368 189.1598 188.344 185.9562 185.8542 183.97444 187.1126 189.1598 186.6734 185.13862 187.2178 183.5 187.0894 186.4172 188.2044 186.4838 187.6966 185.538 186.3118 185.32228 186.9042 186.8562 184.86223999999999 187.527 188.228 184.79579999999999 181.8158 180.841 167.3594 163.2466 158.3324 154.9528 154.2176 153.1598 130.0152 125.84582 125.84800000000001 126.26079999999999 117.43474 114.15979999999999 107.7989 109.9126 103.1902 89.5 89.74700000000001 85.38820000000001 77.24879999999999 64.27099999999999 65.89420000000001 62.8502 50.91560000000001 48.733000000000004 49.827799999999996 29.8562 27.3656 23.993599999999986 183.5 183.5 187.6032 185.1595 187.6032 188.76 184.64506 187.6032 188.76 185.1595 188.1952 184.64506 187.6032 188.76 185.1595 188.1952
21 187.69 187.6732 186.5292 186.3534 186.3416 186.3624 186.895 187.006 188.0414 188.9004 187.5262 187.2698 187.1518 187.137 185.42214 188.9004 184.90704 185.7942 187.1104 187.283 183.5 184.78078 187.7888 186.8794 187.0212 187.7284 185.6334 185.574 186.226 187.17 188.0248 186.8514 187.8126 182.8135 183.9234 178.40464 165.37704 161.7082 157.917 156.2664 156.332 152.9004 128.9838 127.85740000000001 127.1456 126.65639999999999 119.8692 113.90039999999999 110.3426 109.49719999999999 104.4878 93.28299999999999 89.6394 85.78380000000001 76.83340000000001 65.39340000000001 64.35579999999999 64.95779999999999 50.8082 45.81057999999999 49.72040000000001 30.169999999999987 27.381200000000007 24.307199999999995 183.5 183.5 187.4956 186.8612 187.4956 187.1826 186.4716 187.4956 187.1826 186.8612 187.7796 186.4716 187.4956 187.1826 186.8612 187.7796
22 187.0512 187.0344 186.1504 186.7106 185.49474 185.4157 185.94819999999999 186.0592 187.0946 188.1056 187.2896 187.627 186.205 186.1902 185.48734 188.1056 185.26422 185.8934 186.1636 186.6094 185.46416 183.5 187.15 187.2366 186.6424 186.7816 184.68658 185.9312 185.2791 186.2232 187.078 186.4726 187.1738 183.1707 184.2806 179.2158 165.73424 161.6214 157.2782 156.6236 156.4332 152.1056 128.961 128.2146 126.1988 127.0136 118.92240000000001 113.10560000000001 110.33179999999999 108.85839999999999 103.541 92.6094 88.6926 86.14099999999999 76.19460000000001 64.44659999999999 64.269 65.315 49.8614 47.10777999999999 48.77359999999999 29.22319999999999 27.738400000000013 23.3604 183.5 183.5 186.5488 185.9144 186.5488 187.7058 186.3778 186.5488 187.7058 185.9144 187.1408 186.3778 186.5488 187.7058 185.9144 187.1408
23 185.28172 185.26482 184.3809 187.8692 186.4472 184.9722 185.43074 186.9998 186.5772 186.498 185.6822 188.6296 185.6876 187.1306 185.11384 186.498 186.4228 186.846 184.39412 187.5498 186.6226 186.2964 183.5 188.395 184.8729 186.2642 185.639 187.0296 184.76162 185.7756 187.6364 184.70316 183.523676 184.32920000000001 184.907 179.2764 166.8928 161.1779 153.628148 157.626 156.9918 150.498 127.3534 129.2172 125.68119999999999 128.1722 118.405 111.49799999999999 110.8902 107.08886000000001 103.02340000000001 93.5498 88.17514 87.29939999999999 74.42509999999999 63.92920000000001 63.82560000000001 65.9416 49.34388000000001 48.2662 48.256 28.775599999999997 28.89699999999999 22.912800000000004 183.5 183.5 186.0314 186.8668 186.0314 185.9362 187.3184 186.0314 185.9362 186.8668 185.37138 187.3184 186.0314 185.9362 186.8668 185.37138
24 189.4638 189.4468 188.563 184.9952 186.7654 187.8282 188.3608 186.4258 188.6552 190.5182 189.7022 184.1977 187.0296 186.6148 187.9 190.5182 186.2188 186.218 188.5762 186.4888 187.8768 186.2466 189.5626 183.5 189.055 187.4562 187.0992 185.5758 187.6918 188.0318 187.1106 188.8852 189.5862 184.9114 182.3572 181.4704 167.2894 164.034 159.6908 153.19418 154.2904 154.5182 131.3736 126.46924000000001 127.02340000000001 123.51624000000001 119.35300000000001 115.51820000000001 109.54839999999999 111.27099999999999 104.3656 92.4888 91.1052 84.04552000000001 78.6072 66.1892 66.6816 63.39160000000001 52.274 48.8484 51.186200000000014 31.031800000000004 26.023020000000002 25.16900000000001 183.5 183.5 188.9614 186.239 188.9614 190.1184 185.6774 188.9614 190.1184 186.239 189.5534 185.6774 188.9614 190.1184 186.239 189.5534
25 186.149 186.1322 184.96218 186.8324 185.41054 183.9355 185.864 185.975 187.0104 187.3654 186.5494 187.605 186.1208 186.106 184.07713999999999 187.3654 185.38604 185.8092 186.0794 186.5252 185.586 185.25978 186.2478 187.3584 183.5 186.6974 184.60238 185.993 185.19492 186.139 186.9938 185.28446 186.2716 183.29252 184.2584 178.23966 165.85604 160.1412 156.376 156.6014 156.349 151.3654 128.2208 128.1924 126.1146 127.1354 118.8382 112.3654 110.2476 107.9562 103.45679999999999 92.52520000000001 88.60839999999999 86.2628 75.29239999999999 64.36240000000001 62.78881999999999 65.293 49.77719999999999 47.22958 48.689400000000006 29.13900000000001 27.860199999999992 23.27619999999999 183.5 183.5 186.4646 185.8302 186.4646 186.7416 186.2938 186.4646 186.7416 185.8302 186.2386 186.2938 186.4646 186.7416 185.8302 186.2386
26 186.3738 186.3568 185.47292 187.3052 186.6092 186.0642 185.27078 185.29378 185.00514 187.428 186.6122 186.9236 184.76552 185.42468 186.2058 187.428 187.5148 186.062 185.48614 185.844 187.7146 187.3406 186.4726 187.4512 185.965 183.5 186.7312 186.2456 185.8536 186.0136 185.8824 185.7952 186.4962 185.4212 183.153 180.3684 167.9848 162.27 156.6008 155.9202 155.2378 151.428 128.2834 127.5112 124.75927999999999 127.22819999999999 115.97622000000001 112.428 109.1362 108.1808 102.10148000000001 91.844 88.01516000000001 86.3554 75.5172 62.53922 64.9176 64.1876 49.183899999999994 49.35839999999999 48.09620000000001 29.013599999999997 28.333 23.15100000000001 183.5 183.5 185.8714 186.0828 185.8714 187.0282 185.6124 185.8714 187.0282 186.0828 186.4634 185.6124 185.8714 187.0282 186.0828 186.4634
27 186.0038 185.9868 185.10296 187.2652 185.8434 184.36826 184.9008 186.4078 186.0472 187.0582 186.2422 188.0376 185.15756 186.5388 184.5099 187.0582 185.8188 186.242 185.11617999999999 186.958 186.0188 185.6926 186.1026 187.7912 185.595 185.7342 183.5 186.4256 184.23168 185.24568 187.1066 185.42522 186.1262 183.7252 184.3772 178.6724 166.2888 160.57396 156.2308 157.0342 156.4618 151.0582 127.9136 128.6252 125.15132 127.56819999999999 117.875 112.0582 110.36019999999999 107.811 102.49351999999999 92.958 87.64519999999999 86.69560000000001 75.1472 63.39926 63.22157999999999 65.41159999999999 48.81394 47.66239999999999 47.726200000000006 28.245679999999993 28.293000000000006 22.38293999999999 183.5 183.5 185.5014 186.263 185.5014 186.6582 186.7264 185.5014 186.6582 186.263 186.0934 186.7264 185.5014 186.6582 186.263 186.0934
28 188.5578 188.5408 187.657 184.97716 185.9992 186.9222 187.4548 186.0578 188.2872 189.6122 188.7962 185.5136 186.6616 186.2468 186.9938 189.6122 185.31278 185.452 187.6702 186.1208 186.9708 185.34052 188.6566 185.12314 188.149 187.0882 186.1932 183.5 186.7856 187.2996 186.7426 187.9792 188.6802 184.0052 182.1672 180.5644 166.38338 163.128 158.7848 154.5102 154.5758 153.6122 130.4674 126.1012 126.65539999999999 124.90020000000001 118.98500000000001 114.6122 109.18020000000001 110.36500000000001 103.9976 92.1208 90.19919999999999 84.02748 77.7012 65.8212 65.7756 63.20160000000001 51.367999999999995 47.94239999999999 50.28020000000001 30.299599999999998 26.00497999999999 24.437000000000012 183.5 183.5 188.0554 185.8708 188.0554 189.2122 185.30942 188.0554 189.2122 185.8708 188.6474 185.30942 188.0554 189.2122 185.8708 188.6474
29 185.441 185.4241 184.54018 188.0284 186.6066 185.13148 184.33802 187.159 185.48438 186.4954 185.6794 188.7888 185.8468 187.29 185.27312 186.4954 186.582 187.0052 184.5534 187.7092 186.782 186.4558 185.5398 188.5544 185.03218 185.7474 185.7984 187.1888 183.5 185.935 187.79579999999999 184.86244 185.5634 184.4884 185.0664 179.4356 167.052 161.33718 155.668 157.7854 157.151 150.4954 127.35079999999999 129.3764 125.8406 128.3314 117.91739999999999 111.49539999999999 111.0496 107.24814 103.18279999999999 93.70920000000001 87.08242000000001 87.4588 74.58439999999999 63.094480000000004 63.98480000000001 66.10079999999999 48.25116 48.4256 47.16336000000001 28.935000000000002 29.05619999999999 23.07220000000001 183.5 183.5 184.93868 187.0262 184.93868 186.0954 187.4776 184.93868 186.0954 187.0262 185.5306 187.4776 184.93868 186.0954 187.0262 185.5306
30 185.92680000000001 185.91 185.026 187.1882 185.7664 184.29132 184.82386 186.3308 185.9702 186.9812 186.1652 187.9608 185.08062 186.4618 184.43296 186.9812 185.7418 186.165 185.03924 186.881 185.9418 185.6156 186.0256 187.7142 185.518 185.6572 184.9582 186.3488 184.15474 183.5 187.0296 185.34828 186.0494 183.6484 184.3002 178.5954 166.21186 160.49702 156.1538 156.9572 156.3848 150.9812 127.8366 128.5482 125.07437999999999 127.49119999999999 117.798 111.9812 110.2834 107.73400000000001 102.41656 92.881 87.56824 86.61859999999999 75.0702 63.32231999999999 63.14464000000001 65.3348 48.73697999999999 47.58539999999999 47.64920000000001 26.5 28.216000000000008 22.30600000000001 183.5 183.5 185.4245 186.186 185.4245 186.5814 186.6496 185.4245 186.5814 186.186 186.0164 186.6496 185.4245 186.5814 186.186 186.0164
31 189.0544 189.0376 188.1536 186.1078 186.732 188.053 187.9516 185.5226 187.6858 190.1088 189.2928 185.7264 186.8162 185.39342 188.1246 190.1088 186.4436 186.1848 188.1668 185.07354 188.1014 186.4712 189.1532 186.2538 188.6456 186.487 187.3238 185.8004 187.9164 187.8184 183.5 188.476 189.177 185.136 181.03182 181.6952 167.514 164.2586 159.2814 154.7228 153.4405 154.1088 130.9642 125.44592 126.81 126.031 118.38380000000001 115.1088 107.01499999999999 110.86160000000001 104.1522 91.07354000000001 90.696 85.1582 78.1978 65.22 66.90620000000001 62.06638000000001 51.864599999999996 49.07300000000001 50.77680000000001 30.818399999999997 27.13560000000001 24.955600000000004 183.5 183.5 188.5522 186.2056 188.5522 189.709 185.44614 188.5522 189.709 186.2056 189.1442 185.44614 188.5522 189.709 186.2056 189.1442
32 185.5702 185.5532 184.66936 187.4316 185.8438 185.26068 184.46722 186.0362 185.6136 186.6246 185.8086 187.666 184.72398 186.1672 185.40232 186.6246 186.7112 186.0204 184.6826 186.5864 186.9112 186.581 185.669 187.5776 185.16138 185.30062 185.9276 186.204 183.7981 184.8121 186.673 183.5 185.6926 184.6176 183.9436 179.5648 167.1812 161.46638 155.7972 156.6626 156.0282 150.6246 127.47999999999999 128.2536 124.71773999999999 127.3546 117.44144 111.62459999999999 109.92680000000001 107.37734 102.05994000000001 92.5864 87.21162000000001 86.482 74.71360000000001 62.96567999999999 64.114 64.97800000000001 48.380359999999996 48.5548 47.29256000000001 27.812099999999987 28.459399999999988 21.949360000000013 183.5 183.5 185.06786 186.0414 185.06786 186.2246 186.3548 185.06786 186.2246 186.0414 185.6598 186.3548 185.06786 186.2246 186.0414 185.6598
33 17.25804 17.24114 16.35722 19.845399999999998 18.4236 16.94852 17.40706 18.976 18.5534 18.4744 17.6584 20.606 17.663800000000002 19.107 17.09016 18.4744 18.399 18.8222 16.37044 19.5262 18.599 18.2728 17.35686 20.3714 16.84922 18.2404 17.6154 19.006 16.737940000000002 17.752 19.6128 16.67948 15.5 16.3056 16.8834 11.252600000000001 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 15.5 15.5 18.0078 18.8432 18.0078 17.9126 19.2948 18.0078 17.9126 18.8432 17.3477 19.2948 18.0078 17.9126 18.8432 17.3477
34 22.127 22.11 20.9402 20.764400000000002 20.7524 20.7734 21.306 21.417 22.4524 23.3434 22.2872 21.680799999999998 21.5628 21.548000000000002 19.833 23.3434 17.91398 20.2052 21.5214 21.694 19.81 19.19172 22.2258 21.290399999999998 21.4322 22.139400000000002 20.0444 19.9848 20.6368 21.5808 22.4358 21.2624 22.2494 15.5 18.3344 13.165600000000001 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 17.5 17.5 21.9066 21.272 21.9066 21.9434 20.8826 21.9066 21.9434 21.272 22.2166 20.8826 21.9066 21.9434 21.272 22.2166
35 26.0376 26.0208 25.1368 22.262999999999998 23.6652 24.8382 24.9346 22.5056 24.669 27.092 26.276 21.8196 23.7994 22.3766 24.9098 27.092 23.2286 23.1178 25.15 22.0568 24.8866 23.2564 26.136400000000002 22.409 25.6288 23.47 24.109 22.5856 24.7016 24.8016 21.8804 25.459 26.1602 21.9212 15.5 18.4802 4.299199999999999 1.043800000000001 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 19.5 19.5 25.5354 23.1388 25.5354 26.6922 22.2312 25.5354 26.6922 23.1388 26.1274 22.2312 25.5354 26.6922 23.1388 26.1274
36 25.4238 25.407 24.23706 25.8852 24.46342 24.38438 24.917 25.028 26.063200000000002 26.6402 25.8242 26.6578 25.1736 25.1588 23.130020000000002 26.6402 24.43892 24.8622 25.1322 25.578 24.6388 24.31266 25.5228 26.4112 24.729 25.7504 23.65526 25.0458 24.2478 25.1918 26.0466 24.5594 25.5464 22.34538 23.3112 15.5 4.908919999999998 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 22.5 22.5 25.5176 24.883 25.5176 26.0164 25.3466 25.5176 26.0164 24.883 25.5136 25.3466 25.5176 26.0164 24.883 25.5136
37 38.215 38.198 37.314 36.5704 36.5584 36.5794 37.112 37.223 38.2584 39.2692 38.4534 37.4868 37.3688 37.3538 36.44046 39.2692 35.30936 36.01118 37.3274 37.5 36.41728 34.99768 38.3138 37.0964 37.8062 37.9454 35.8503 35.79082 36.44282 37.3868 38.2416 37.6364 38.3374 33.21584 34.1402 30.063000000000002 15.5 12.726599999999998 8.4418 6.483400000000003 6.5489999999999995 3.269199999999998 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 34.5 34.5 37.7126 37.078 37.7126 38.8408 36.6886 37.7126 38.8408 37.078 38.3046 36.6886 37.7126 38.8408 37.078 38.3046
38 41.6622 41.6452 40.47528 43.9634 42.5416 41.0666 41.5252 43.0942 42.6714 42.8784 42.0626 44.724000000000004 41.7818 43.225 41.20822 42.8784 42.5172 42.9404 41.7406 43.6442 42.717 42.3908 41.761 44.4894 40.9673 42.3586 41.7334 43.124 40.856 41.87 43.7308 40.79754 41.7846 40.4236 41.001400000000004 35.3708 22.9872 15.5 11.889000000000003 13.720399999999998 13.086199999999998 6.878399999999999 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 39.5 39.5 42.1258 42.9612 42.1258 42.3166 43.4128 42.1258 42.3166 42.9612 41.7518 43.4128 42.1258 42.3166 42.9612 41.7518
39 47.15358 47.13666 46.25274 49.741 48.319 46.84406 47.3026 48.8716 48.449 48.37 47.554 50.501400000000004 47.5594 49.0026 46.9857 48.37 48.2946 48.7178 46.26596 49.4218 48.4946 48.1684 47.25238 50.267 46.74476 48.136 47.511 48.9014 46.63346 47.6474 49.5084 46.57502 47.27606 46.201 46.778999999999996 41.1482 28.7646 23.04976 15.5 19.497999999999998 18.863599999999998 12.369999999999997 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 45.5 45.5 47.9032 48.7386 47.9032 47.808 49.1902 47.9032 47.808 48.7386 47.24324 49.1902 47.9032 47.808 48.7386 47.24324
40 52.8966 52.8798 51.9958 48.46602 50.0882 51.2612 51.7936 49.4026 51.632 53.951 53.135 48.02252 50.2564 49.5916 51.3328 53.951 49.6516 49.5408 52.009 49.4296 51.3096 49.6794 52.995400000000004 48.612 52.4878 50.433 50.532 49.0086 51.1246 51.2586 49.5754 52.318 53.0192 48.3442 44.78 44.9032 30.7222 27.4668 23.123599999999996 15.5 16.7132 17.951 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.5 46.5 52.3944 49.5618 52.3944 53.5512 48.6542 52.3944 53.5512 49.5618 52.9862 48.6542 52.3944 53.5512 49.5618 52.9862
41 53.8054 53.7884 52.9046 50.4448 51.4828 52.7918 52.7024 50.2734 52.4368 54.8596 54.0438 50.0012 51.5672 50.1442 52.8634 54.8596 51.1824 50.9356 52.9178 49.8244 52.8402 51.21 53.9042 50.5908 53.3966 51.2378 52.0628 50.5392 52.6552 52.5692 49.648 53.2268 53.9278 49.8748 45.26666 46.434 32.253 28.9976 24.032200000000003 18.997799999999998 15.5 18.8596 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 47.5 47.5 53.303 50.9564 53.303 54.4598 50.185 53.303 54.4598 50.9564 53.894999999999996 50.185 53.303 54.4598 50.9564 53.894999999999996
42 52.37564 52.35872 53.0168 56.505 55.0832 53.6082 52.65866 55.5556 53.805 51.5 52.56404 57.1856 54.3234 55.6866 53.7498 51.5 55.0586 55.4818 53.03004 56.1058 55.2586 54.9324 52.47446 57.031 53.5088 54.068 54.275 55.6656 53.39754 54.4116 56.1444 53.33908 52.49812 52.9652 53.415 47.9122 35.5286 29.8138 22.602600000000002 26.182000000000002 25.4996 15.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 51.5 51.5 52.6113 55.5028 52.6113 53.47214 55.8744 52.6113 53.47214 55.5028 52.4653 55.8744 52.6113 53.47214 55.5028 52.4653
43 75.39542 75.37852 76.03659999999999 79.5248 78.103 76.628 75.67844 78.5754 76.8248 76.6118 75.79582 80.2054 77.3432 78.7064 76.7696 76.6118 78.0784 78.5016 76.04982 79.1256 77.9204 77.9522 75.49424 80.0508 76.5286 77.0878 77.2948 78.6854 76.41732 77.4314 79.1642 76.35885999999999 75.51792 75.985 76.4348 70.056 58.5484 52.833600000000004 45.62238000000001 49.201800000000006 48.519400000000005 40.6118 15.5 20.7928 17.337000000000003 19.827799999999996 9.257999999999996 1.6118000000000023 2.4180000000000064 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 74.5 74.5 76.2791 78.5226 76.2791 74.88792 78.8942 76.2791 74.88792 78.5226 75.48508 78.8942 76.2791 74.88792 78.5226 75.48508
44 79.9868 79.9698 79.086 76.40614 77.1782 78.3512 78.8838 76.29478 78.7222 81.0412 80.2252 76.02464 77.3466 76.1657 78.4228 81.0412 76.7418 76.631 79.0992 75.84582 78.3996 76.7696 80.0856 76.5522 79.578 77.5232 77.6222 76.09864 78.2146 78.3486 76.27748 79.4082 80.1092 75.4342 71.70208 71.9934 57.8124 54.557 50.213800000000006 45.021119999999996 44.11076 45.0412 21.8964 15.5 17.340199999999996 16.3292 9.420000000000002 6.0412000000000035 0.0 1.7938000000000045 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 74.5 74.5 79.4844 76.6518 79.4844 80.6412 75.7444 79.4844 80.6412 76.6518 80.0764 75.7444 79.4844 80.6412 76.6518 80.0764
45 78.8288 78.8118 77.9278 79.76 79.0642 78.5192 77.7258 77.7488 77.4601 79.883 79.0672 79.3786 77.22048 77.8796 78.6608 79.883 79.9698 78.517 77.9412 78.2988 80.1696 79.7954 78.9276 79.906 78.4198 76.26114 79.186 78.7006 78.3086 78.4686 78.3374 78.2502 78.9512 77.8762 75.608 72.8234 60.439800000000005 54.7248 49.0556 48.375 47.692800000000005 43.882999999999996 20.7384 19.9662 15.5 19.6832 8.431179999999998 4.882999999999996 1.5912000000000006 0.6358000000000033 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 75.5 75.5 78.3264 78.5378 78.3264 79.4832 78.0674 78.3264 79.4832 78.5378 78.9184 78.0674 78.3264 79.4832 78.5378 78.9184
46 81.71039999999999 81.6936 80.8096 77.24188 79.012 80.075 80.6076 78.6726 80.9018 82.7648 81.9488 77.84638 79.2762 78.8614 80.1466 82.7648 78.4655 78.46472 80.8228 78.7356 80.1234 78.49324 81.8094 77.38786 81.3016 79.703 79.3458 77.82238 79.9384 80.2784 79.3572 81.132 81.833 77.158 74.7818 73.7172 59.536 56.28060000000001 51.9374 46.84286 47.1906 46.764799999999994 23.620199999999997 18.715919999999997 19.269999999999996 15.5 11.599800000000002 7.764799999999994 1.7950000000000017 3.5176000000000016 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 76.5 76.5 81.2082 78.4856 81.2082 82.365 77.92414 81.2082 82.365 78.4856 81.8002 77.92414 81.2082 82.365 78.4856 81.8002
47 86.5438 86.5268 85.643 87.202 86.55 86.2342 85.44082 85.1906 85.17518 87.5982 86.7822 86.8204 84.93558 85.3215 86.376 87.5982 87.5376 86.0028 85.6562 85.74080000000001 87.8848 87.2814 86.6426 87.348 86.135 83.97622 86.9012 86.1864 86.0236 86.1838 85.7792 85.9652 86.6662 85.5912 83.0498 80.5384 68.1548 62.44 56.770799999999994 55.81700000000001 55.134600000000006 51.598200000000006 28.453599999999994 27.408 24.929339999999996 27.125 15.5 12.598200000000006 9.033000000000001 8.350999999999999 2.2715400000000017 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 83.5 83.5 86.0414 86.0236 86.0414 87.1982 85.50919999999999 86.0414 87.1982 86.0236 86.6334 85.50919999999999 86.0414 87.1982 86.0236 86.6334
48 91.37564 91.35872 92.0168 95.505 94.0832 92.6082 91.65866 94.5556 92.805 90.5 91.56404 96.1856 93.3234 94.6866 92.7498 90.5 94.0586 94.48179999999999 92.03004 95.1058 94.2586 93.9324 91.47446 96.031 92.5088 93.068 93.275 94.6656 92.39754 93.41159999999999 95.1444 92.33908 91.49812 91.9652 92.415 86.9122 74.5286 68.8138 61.602599999999995 65.182 64.4996 54.5 33.23536 36.772999999999996 33.3172 35.80799999999999 25.238200000000006 15.5 18.398200000000003 14.724800000000002 10.659400000000005 1.1058000000000021 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 90.5 90.5 91.6113 94.5028 91.6113 92.47214 94.8744 91.6113 92.47214 94.5028 91.4653 94.8744 91.6113 92.47214 94.5028 91.4653
49 97.695 97.6782 96.7942 95.8044 95.3726 96.7276 96.592 94.16306 96.3264 98.7494 97.9334 95.423 95.4568 94.03396 96.7992 98.7494 96.14 94.8252 96.8074 93.71408 96.776 96.1038 97.7938 95.9504 97.2862 95.1274 95.9984 95.009 96.591 96.459 93.53776 97.1164 97.8176 94.4826 90.7284 90.5276 77.046 72.9332 67.922 64.4194 62.11503999999999 62.749399999999994 39.6048 35.14246 35.450599999999994 35.7274 27.024199999999993 23.749399999999994 15.5 19.502200000000002 12.7928 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 92.5 92.5 97.1926 94.8462 97.1926 98.3496 94.33172 97.1926 98.3496 94.8462 97.7846 94.33172 97.1926 98.3496 94.8462 97.7846
50 94.83864 94.82172 95.4798 98.968 97.5462 96.0712 95.12166 98.0186 96.268 95.06298 94.24704 99.6486 96.7864 98.1496 96.2128 95.06298 97.5216 97.9448 95.49302 98.5688 97.7216 97.3954 94.93744 99.494 95.9718 96.531 96.738 98.1286 95.8606 96.8746 98.6074 95.802 94.96112 95.4282 95.878 90.3232 77.9916 72.2768 65.0656 68.645 67.9626 59.062979999999996 35.91836000000001 40.236000000000004 36.780199999999994 39.271 28.7012 20.062979999999996 21.861199999999997 15.5 14.122399999999999 4.568799999999996 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 93.5 93.5 95.0743 97.9658 95.0743 95.15512 98.3374 95.0743 95.15512 97.9658 94.92828 98.3374 95.0743 95.15512 97.9658 94.92828
51 101.4366 101.4196 100.5358 102.368 101.6722 101.127 100.33362 100.35664 100.06798 102.491 101.675 101.9864 99.82838 100.48754 101.2688 102.491 102.5776 101.1248 100.549 100.9068 102.7776 102.4034 101.5354 102.514 101.0278 98.86902 101.794 101.3084 100.9164 101.0764 100.9454 100.858 101.559 100.484 98.216 95.4312 83.0476 77.3328 71.6636 70.983 70.3006 66.491 43.3464 42.574 39.822140000000005 42.291 31.03908 27.491 24.199200000000005 23.243799999999993 15.5 6.906800000000004 3.078000000000003 1.4184000000000054 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 98.5 98.5 100.9342 101.1458 100.9342 102.091 100.6752 100.9342 102.091 101.1458 101.5262 100.6752 100.9342 102.091 101.1458 101.5262
52 114.1056 114.0886 113.2046 112.3378 111.686 113.0408 113.0026 110.47642 112.7368 115.1598 114.344 111.9562 111.8542 109.97444 113.1126 115.1598 112.6734 111.13862 113.2178 109.5 113.0894 112.4172 114.20439999999999 112.4838 113.6966 111.538 112.3118 111.32228 112.9042 112.8562 110.86224 113.527 114.228 110.7958 107.8158 106.841 93.3594 89.2466 84.3324 80.9528 80.2176 79.1598 56.01519999999999 51.84582 51.848 52.2608 43.434740000000005 40.159800000000004 33.7989 35.9126 29.190200000000004 15.5 15.747 11.388199999999998 3.248800000000003 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 109.5 109.5 113.6032 111.1595 113.6032 114.76 110.64506 113.6032 114.76 111.1595 114.1952 110.64506 113.6032 114.76 111.1595 114.1952
