param n := 24.0;
param numVehicles := 3.0;
set Origin := 49 51 52 53;
set O := 51 52 53;
param Ok := 1 51 2 52 3 53;
set S := 59 60 61 62 63;
set F := 50 54 55 56 57 58;
param t:
 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63:=
41 0.27223195999999994 0.20488039 0.38436684 0.25167142 0.31456138999999994 0.48393488 0.19731425999999996 0.20541949999999998 0.18848400999999998 0.27918462 0.37237628999999994 0.2921418499999999 0.25027717 0.097519422 0.3821174499999999 0.39513044999999997 0.24862265999999997 0.26252797999999994 0.21787479999999998 0.321607 0.30894720999999997 0.33216611999999995 0.30640037999999997 0.097519422 0.27615445 0.11293425 0.35484592 0.31428254 0.39845806 0.48393488 0.35207600999999994 0.33322575 0.18848400999999998 0.37735841 0.28812641 0.33504756999999996 0.27277107 0.097519422 0.25966511999999997 0.39925742999999997 0.0 0.128194781 0.34899007 0.36012548 0.32155122999999997 0.28379493999999994 0.25585417 0.097519422 0.0 0.0 0.44677347 0.39427530999999993 0.33924890999999996 0.154927201 0.33924890999999996 0.44677347 0.20274253999999997 0.39427530999999993 0.154927201 0.33924890999999996 0.44677347 0.20274253999999997 0.39427530999999993
42 0.27634034999999996 0.18707116999999998 0.38847523 0.2338622 0.31866977999999996 0.48806185999999996 0.20142264999999995 0.18761028 0.1925924 0.2833116 0.37648467999999996 0.29234634 0.24213474999999998 0.038025844999999996 0.36430822999999996 0.39923884 0.23081343999999998 0.26663636999999996 0.20004698999999998 0.32571539 0.31307419 0.33627450999999997 0.31050876999999993 0.038025844999999996 0.28028143 0.117051935 0.33701811 0.29645473 0.38064884 0.48806185999999996 0.35618439999999996 0.33735273 0.1925924 0.3814853899999999 0.29225339 0.31723834999999995 0.25496185 0.038025844999999996 0.26377351 0.40338440999999997 0.0144234233 0.0 0.33118084999999997 0.36425245999999994 0.32565962 0.28792191999999994 0.24771174999999998 0.038025844999999996 0.0 0.0 0.4508818599999999 0.3983836999999999 0.3433573 0.13710868599999998 0.3433573 0.4508818599999999 0.18492588399999998 0.3983836999999999 0.13710868599999998 0.3433573 0.4508818599999999 0.18492588399999998 0.3983836999999999
43 0.28782896999999996 0.293722 0.36947624999999995 0.24328732999999997 0.32588269999999997 0.48410218999999993 0.35120228 0.19703541 0.34164701999999997 0.29050592999999997 0.35748569999999996 0.177789183 0.18464331599999997 0.33080905 0.155676378 0.38023985999999993 0.24023856999999998 0.27384928999999997 0.17193705099999998 0.23254230999999995 0.21988252 0.29069183 0.31772169 0.33080905 0.29175145999999996 0.34120085999999994 0.10125787099999999 0.06068891399999999 0.05750630599999999 0.48410218999999993 0.33718541999999996 0.24416105999999996 0.34164701999999997 0.38867972 0.39762150999999996 0.014949148499999999 0.140399116 0.33080905 0.27098643 0.38436684 0.32556667 0.31816785 0.0 0.37144678999999997 0.23248653999999996 0.33303984999999997 0.31829798 0.33080905 0.0 0.0 0.35083047999999994 0.37938471999999995 0.35057021999999993 0.25538942 0.35057021999999993 0.35083047999999994 0.29158415 0.37938471999999995 0.25538942 0.35057021999999993 0.35083047999999994 0.29158415 0.37938471999999995
44 0.31019273999999997 0.37633595999999997 0.22750441999999998 0.42312699 0.19896877 0.32244354999999997 0.29829513999999996 0.3768750699999999 0.48373038999999995 0.25116949 0.3588427699999999 0.37025703 0.45110493999999995 0.37615005999999995 0.4970594199999999 0.23826803 0.42007822999999994 0.25921896 0.38931177999999994 0.32406088 0.31141968 0.3186326 0.29286685999999995 0.37615005999999995 0.31413381999999995 0.40818062999999993 0.4697693 0.42920592 0.5134000299999999 0.32244354999999997 0.33854249 0.33569822 0.48373038999999995 0.21586708 0.072157085 0.4499895399999999 0.44422664 0.37615005999999995 0.2563561 0.3857425 0.30556383 0.33811492 0.46393204 0.0 0.32400510999999993 0.36192871 0.46523334 0.37615005999999995 0.0 0.0 0.33099494999999995 0.23741288999999996 0.177744567 0.35462283999999994 0.177744567 0.33099494999999995 0.37419811 0.23741288999999996 0.35462283999999994 0.177744567 0.33099494999999995 0.37419811 0.23741288999999996
45 0.18731283999999998 0.32986096 0.17881535099999998 0.28872128999999996 0.10900432399999999 0.27838525 0.26464723999999995 0.33040007 0.5032684799999999 0.07364056699999999 0.16681736499999997 0.21393372 0.36112933999999997 0.39120795999999997 0.30502471999999997 0.18956223 0.28567253 0.05697463199999999 0.34285537 0.0156693251 0.11938497999999999 0.126609054 0.100845173 0.39120795999999997 0.19125391999999997 0.42771872 0.27775319 0.23718980999999997 0.32136532999999995 0.27838525 0.14651894399999998 0.027297555999999997 0.5032684799999999 0.17181435699999997 0.18074127499999998 0.25795483999999996 0.30982094 0.39120795999999997 0.05410619499999999 0.19370779999999999 0.32508332999999995 0.35319140999999993 0.27189733999999993 0.154579568 0.0 0.23904880999999997 0.48029123999999995 0.39120795999999997 0.0 0.0 0.24122384 0.18872568 0.13369370299999997 0.36969932999999994 0.13369370299999997 0.24122384 0.32772310999999993 0.18872568 0.36969932999999994 0.13369370299999997 0.24122384 0.32772310999999993 0.18872568
46 0.160589715 0.13284971699999998 0.36810058999999995 0.09170447 0.29829513999999996 0.4676686299999999 0.19032442 0.13339068599999998 0.30773885999999995 0.26291836999999996 0.35611003999999996 0.016909278099999998 0.18865131999999996 0.19530653999999997 0.2221505 0.37884560999999994 0.088659428 0.24626172999999998 0.145836691 0.20495475 0.19229496 0.31589986999999997 0.29013413 0.19530653999999997 0.164525218 0.26732419999999996 0.19487896999999998 0.15430629499999998 0.23849110999999995 0.4676686299999999 0.33580975999999996 0.21657349999999997 0.30773885999999995 0.36109215999999994 0.36536786 0.17508061999999996 0.11280969699999999 0.19530653999999997 0.24338027999999995 0.38299118 0.164692528 0.157286272 0.18902311999999996 0.34385922999999996 0.20488039 0.0 0.28438981999999996 0.19530653999999997 0.0 0.0 0.4305072199999999 0.37800905999999995 0.32298266 0.173794192 0.32298266 0.4305072199999999 0.13070628999999997 0.37800905999999995 0.173794192 0.32298266 0.4305072199999999 0.13070628999999997 0.37800905999999995
47 0.37027561999999997 0.21350615 0.5197763999999999 0.26029717999999996 0.44997095 0.6193444399999999 0.29533932999999996 0.21404526 0.074410193 0.41459418 0.50778585 0.30188300999999995 0.13621636599999998 0.136445023 0.37382630999999994 0.53052142 0.25724842 0.39793754 0.159946501 0.35663056 0.34397077 0.46757568 0.4418099399999999 0.136445023 0.37419811 0.132340351 0.28409238 0.22627747999999998 0.32770451999999994 0.6193444399999999 0.48748557 0.36824931 0.074410193 0.51276797 0.4332027699999999 0.26429402999999996 0.26447993 0.136445023 0.39507467999999996 0.53466699 0.174528497 0.16712038199999998 0.27823653 0.4955350399999999 0.35657479 0.3818385999999999 0.0 0.136445023 0.0 0.0 0.5821830299999999 0.52968487 0.47465847 0.127019893 0.47465847 0.5821830299999999 0.21136829999999998 0.52968487 0.127019893 0.47465847 0.5821830299999999 0.21136829999999998 0.52968487
48 0.31314854999999997 0.156393952 0.4265103699999999 0.20318869999999997 0.35670492 0.5260784099999999 0.23823085 0.15693492099999998 0.165454718 0.32132815 0.41451982 0.26167283999999996 0.21146124999999996 0.0 0.33363472999999993 0.43727397999999995 0.20013994 0.30467151 0.169380926 0.31642038999999994 0.30376059999999994 0.37430965 0.34854390999999996 0.0 0.31708962999999996 0.125601476 0.30634460999999996 0.26578123 0.34997533999999997 0.5260784099999999 0.39421954 0.32805772999999994 0.165454718 0.41950193999999996 0.33026994 0.28656485 0.22428834999999997 0.0 0.30180864999999996 0.44140095999999995 0.052449826 0.038025844999999996 0.30050735 0.4022690099999999 0.31636462 0.32473011999999996 0.21703825 0.0 0.0 0.0 0.48891699999999993 0.4364188399999999 0.38139244 0.10643332699999998 0.38139244 0.48891699999999993 0.15425052499999997 0.4364188399999999 0.10643332699999998 0.38139244 0.48891699999999993 0.15425052499999997 0.4364188399999999
49 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
50 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
51 0.21519783999999997 0.35774596 0.06336587399999999 0.31660628999999996 0.12238354699999998 0.17799739099999998 0.29253224 0.35828507 0.51923729 0.08701979 0.051369747 0.24180012999999997 0.38901433999999996 0.41165695999999996 0.33290971999999996 0.074122048 0.31355753 0.20123675 0.37074036999999993 0.159922334 0.147264403 0.15449033599999998 0.128724596 0.41165695999999996 0.21913892 0.44370612 0.30563819 0.26505621999999995 0.34925033 0.17799739099999998 0.031071326 0.17155223799999997 0.51923729 0.14392563899999997 0.19411678 0.28583984 0.33770594 0.41165695999999996 0.19835529999999998 0.07826575899999999 0.34107073 0.37364041 0.29978234 0.167958791 0.159859128 0.26693380999999994 0.50074024 0.41165695999999996 0.0 0.0 0.0 0.07327062599999999 0.14707478499999999 0.39014833 0.14707478499999999 0.0 0.35560811 0.07327062599999999 0.39014833 0.14707478499999999 0.0 0.35560811 0.07327062599999999
52 0.19452576 0.33911877999999995 0.131732458 0.32937762 0.05727578999999999 0.22666787 0.26107796 0.33965788999999996 0.45413510999999995 0.021912032999999997 0.25340029 0.25459004999999996 0.41388775999999994 0.34655478 0.3916169399999999 0.142490491 0.32634745 0.14355569799999998 0.3520945999999999 0.21861839999999996 0.20595861 0.21319011999999998 0.18742437999999997 0.34655478 0.19846684 0.37858535 0.36432681999999994 0.32376343999999996 0.40795755 0.22666787 0.23310000999999997 0.23025573999999996 0.45413510999999995 0.120085823 0.129012741 0.34452847 0.35049585999999994 0.34655478 0.14068726099999998 0.28030002 0.27596855 0.30851964 0.35848955999999993 0.10285103399999998 0.21856262999999998 0.24626172999999998 0.43563805999999994 0.34655478 0.0 0.0 0.23521926999999998 0.0 0.08196516899999999 0.32502755999999994 0.08196516899999999 0.23521926999999998 0.33696233999999997 0.0 0.32502755999999994 0.08196516899999999 0.23521926999999998 0.33696233999999997 0.0
53 0.33108789999999994 0.39721252999999995 0.24839957999999998 0.4440035599999999 0.21986392999999999 0.34332011999999995 0.31917171 0.39775164 0.50462555 0.27204606 0.37973792999999995 0.39115218999999996 0.47198150999999994 0.39702662999999994 0.5179359899999999 0.25914459999999995 0.4409547999999999 0.28011411999999997 0.41020693999999996 0.34495603999999996 0.33229624999999996 0.33952775999999996 0.31376202 0.39702662999999994 0.33501039 0.42907578999999996 0.49066445999999997 0.45010107999999993 0.5342766 0.34332011999999995 0.35943764999999994 0.35657479 0.50462555 0.23674365 0.09304109099999999 0.47086611 0.46510320999999993 0.39702662999999994 0.27725126 0.40661906999999997 0.32644039999999996 0.35901007999999995 0.4848086099999999 0.020884005999999997 0.34490026999999995 0.38280527999999997 0.48610991 0.39702662999999994 0.0 0.0 0.35189011 0.25830804999999996 0.0 0.37551799999999996 0.0 0.35189011 0.39507467999999996 0.25830804999999996 0.37551799999999996 0.0 0.35189011 0.39507467999999996 0.25830804999999996
54 0.27425826999999997 0.117505531 0.43342585 0.16429098399999997 0.36362039999999995 0.5330124799999999 0.19934057 0.11804649999999998 0.164952788 0.32826222 0.42143529999999996 0.22278255999999996 0.136039761 0.10643332699999998 0.29474444999999994 0.44418946 0.161247801 0.31158698999999995 0.097679296 0.2775487 0.26488891 0.38122512999999997 0.35545938999999993 0.10643332699999998 0.27819934999999996 0.147965246 0.26122668 0.20343037 0.30485740999999994 0.5330124799999999 0.40113501999999995 0.28916745 0.164952788 0.4264360099999999 0.33720401 0.24142832999999997 0.18539621099999998 0.10643332699999998 0.30872413 0.44833502999999997 0.126484501 0.11907638599999999 0.25538942 0.40920307999999994 0.27747434 0.28583984 0.141614902 0.10643332699999998 0.0 0.0 0.49585106999999995 0.44333431999999995 0.38830792 0.0 0.38830792 0.49585106999999995 0.115362104 0.44333431999999995 0.0 0.38830792 0.49585106999999995 0.115362104 0.44333431999999995
55 0.33108789999999994 0.39721252999999995 0.24839957999999998 0.4440035599999999 0.21986392999999999 0.34332011999999995 0.31917171 0.39775164 0.50462555 0.27204606 0.37973792999999995 0.39115218999999996 0.47198150999999994 0.39702662999999994 0.5179359899999999 0.25914459999999995 0.4409547999999999 0.28011411999999997 0.41020693999999996 0.34495603999999996 0.33229624999999996 0.33952775999999996 0.31376202 0.39702662999999994 0.33501039 0.42907578999999996 0.49066445999999997 0.45010107999999993 0.5342766 0.34332011999999995 0.35943764999999994 0.35657479 0.50462555 0.23674365 0.09304109099999999 0.47086611 0.46510320999999993 0.39702662999999994 0.27725126 0.40661906999999997 0.32644039999999996 0.35901007999999995 0.4848086099999999 0.020884005999999997 0.34490026999999995 0.38280527999999997 0.48610991 0.39702662999999994 0.0 0.0 0.35189011 0.25830804999999996 0.0 0.37551799999999996 0.0 0.35189011 0.39507467999999996 0.25830804999999996 0.37551799999999996 0.0 0.35189011 0.39507467999999996 0.25830804999999996
56 0.21519783999999997 0.35774596 0.06336587399999999 0.31660628999999996 0.12238354699999998 0.17799739099999998 0.29253224 0.35828507 0.51923729 0.08701979 0.051369747 0.24180012999999997 0.38901433999999996 0.41165695999999996 0.33290971999999996 0.074122048 0.31355753 0.20123675 0.37074036999999993 0.159922334 0.147264403 0.15449033599999998 0.128724596 0.41165695999999996 0.21913892 0.44370612 0.30563819 0.26505621999999995 0.34925033 0.17799739099999998 0.031071326 0.17155223799999997 0.51923729 0.14392563899999997 0.19411678 0.28583984 0.33770594 0.41165695999999996 0.19835529999999998 0.07826575899999999 0.34107073 0.37364041 0.29978234 0.167958791 0.159859128 0.26693380999999994 0.50074024 0.41165695999999996 0.0 0.0 0.0 0.07327062599999999 0.14707478499999999 0.39014833 0.14707478499999999 0.0 0.35560811 0.07327062599999999 0.39014833 0.14707478499999999 0.0 0.35560811 0.07327062599999999
57 0.29160273999999997 0.161614024 0.4386868199999999 0.169546377 0.36888136999999993 0.5382548599999999 0.25237783999999996 0.123301893 0.21547668999999997 0.33352318999999997 0.42669627 0.22079342999999998 0.10123556299999999 0.19831812 0.29273672999999995 0.44945042999999996 0.166503194 0.31684795999999993 0.03945169799999999 0.27554098 0.26288118999999993 0.3864861 0.36072035999999996 0.19831812 0.29554382 0.20870993 0.20300279999999998 0.14520277199999998 0.24663352999999996 0.5382548599999999 0.40639599 0.28717832 0.21547668999999997 0.43169697999999995 0.42740269 0.183210027 0.183401504 0.19831812 0.31398509999999996 0.45359599999999994 0.21837673 0.21095931999999998 0.19716553999999997 0.4144640499999999 0.27548521 0.30318430999999996 0.19214624 0.19831812 0.0 0.0 0.5010934499999999 0.44859529 0.39356889 0.12289848999999999 0.39356889 0.5010934499999999 0.0 0.44859529 0.12289848999999999 0.39356889 0.5010934499999999 0.0 0.44859529
58 0.19452576 0.33911877999999995 0.131732458 0.32937762 0.05727578999999999 0.22666787 0.26107796 0.33965788999999996 0.45413510999999995 0.021912032999999997 0.25340029 0.25459004999999996 0.41388775999999994 0.34655478 0.3916169399999999 0.142490491 0.32634745 0.14355569799999998 0.3520945999999999 0.21861839999999996 0.20595861 0.21319011999999998 0.18742437999999997 0.34655478 0.19846684 0.37858535 0.36432681999999994 0.32376343999999996 0.40795755 0.22666787 0.23310000999999997 0.23025573999999996 0.45413510999999995 0.120085823 0.129012741 0.34452847 0.35049585999999994 0.34655478 0.14068726099999998 0.28030002 0.27596855 0.30851964 0.35848955999999993 0.10285103399999998 0.21856262999999998 0.24626172999999998 0.43563805999999994 0.34655478 0.0 0.0 0.23521926999999998 0.0 0.08196516899999999 0.32502755999999994 0.08196516899999999 0.23521926999999998 0.33696233999999997 0.0 0.32502755999999994 0.08196516899999999 0.23521926999999998 0.33696233999999997 0.0
59 0.27425826999999997 0.117505531 0.43342585 0.16429098399999997 0.36362039999999995 0.5330124799999999 0.19934057 0.11804649999999998 0.164952788 0.32826222 0.42143529999999996 0.22278255999999996 0.136039761 0.10643332699999998 0.29474444999999994 0.44418946 0.161247801 0.31158698999999995 0.097679296 0.2775487 0.26488891 0.38122512999999997 0.35545938999999993 0.10643332699999998 0.27819934999999996 0.147965246 0.26122668 0.20343037 0.30485740999999994 0.5330124799999999 0.40113501999999995 0.28916745 0.164952788 0.4264360099999999 0.33720401 0.24142832999999997 0.18539621099999998 0.10643332699999998 0.30872413 0.44833502999999997 0.126484501 0.11907638599999999 0.25538942 0.40920307999999994 0.27747434 0.28583984 0.141614902 0.10643332699999998 0.0 0.0 0.49585106999999995 0.44333431999999995 0.38830792 0.0 0.38830792 0.49585106999999995 0.115362104 0.44333431999999995 0.0 0.38830792 0.49585106999999995 0.115362104 0.44333431999999995
60 0.33108789999999994 0.39721252999999995 0.24839957999999998 0.4440035599999999 0.21986392999999999 0.34332011999999995 0.31917171 0.39775164 0.50462555 0.27204606 0.37973792999999995 0.39115218999999996 0.47198150999999994 0.39702662999999994 0.5179359899999999 0.25914459999999995 0.4409547999999999 0.28011411999999997 0.41020693999999996 0.34495603999999996 0.33229624999999996 0.33952775999999996 0.31376202 0.39702662999999994 0.33501039 0.42907578999999996 0.49066445999999997 0.45010107999999993 0.5342766 0.34332011999999995 0.35943764999999994 0.35657479 0.50462555 0.23674365 0.09304109099999999 0.47086611 0.46510320999999993 0.39702662999999994 0.27725126 0.40661906999999997 0.32644039999999996 0.35901007999999995 0.4848086099999999 0.020884005999999997 0.34490026999999995 0.38280527999999997 0.48610991 0.39702662999999994 0.0 0.0 0.35189011 0.25830804999999996 0.0 0.37551799999999996 0.0 0.35189011 0.39507467999999996 0.25830804999999996 0.37551799999999996 0.0 0.35189011 0.39507467999999996 0.25830804999999996
61 0.21519783999999997 0.35774596 0.06336587399999999 0.31660628999999996 0.12238354699999998 0.17799739099999998 0.29253224 0.35828507 0.51923729 0.08701979 0.051369747 0.24180012999999997 0.38901433999999996 0.41165695999999996 0.33290971999999996 0.074122048 0.31355753 0.20123675 0.37074036999999993 0.159922334 0.147264403 0.15449033599999998 0.128724596 0.41165695999999996 0.21913892 0.44370612 0.30563819 0.26505621999999995 0.34925033 0.17799739099999998 0.031071326 0.17155223799999997 0.51923729 0.14392563899999997 0.19411678 0.28583984 0.33770594 0.41165695999999996 0.19835529999999998 0.07826575899999999 0.34107073 0.37364041 0.29978234 0.167958791 0.159859128 0.26693380999999994 0.50074024 0.41165695999999996 0.0 0.0 0.0 0.07327062599999999 0.14707478499999999 0.39014833 0.14707478499999999 0.0 0.35560811 0.07327062599999999 0.39014833 0.14707478499999999 0.0 0.35560811 0.07327062599999999
62 0.29160273999999997 0.161614024 0.4386868199999999 0.169546377 0.36888136999999993 0.5382548599999999 0.25237783999999996 0.123301893 0.21547668999999997 0.33352318999999997 0.42669627 0.22079342999999998 0.10123556299999999 0.19831812 0.29273672999999995 0.44945042999999996 0.166503194 0.31684795999999993 0.03945169799999999 0.27554098 0.26288118999999993 0.3864861 0.36072035999999996 0.19831812 0.29554382 0.20870993 0.20300279999999998 0.14520277199999998 0.24663352999999996 0.5382548599999999 0.40639599 0.28717832 0.21547668999999997 0.43169697999999995 0.42740269 0.183210027 0.183401504 0.19831812 0.31398509999999996 0.45359599999999994 0.21837673 0.21095931999999998 0.19716553999999997 0.4144640499999999 0.27548521 0.30318430999999996 0.19214624 0.19831812 0.0 0.0 0.5010934499999999 0.44859529 0.39356889 0.12289848999999999 0.39356889 0.5010934499999999 0.0 0.44859529 0.12289848999999999 0.39356889 0.5010934499999999 0.0 0.44859529
63 0.19452576 0.33911877999999995 0.131732458 0.32937762 0.05727578999999999 0.22666787 0.26107796 0.33965788999999996 0.45413510999999995 0.021912032999999997 0.25340029 0.25459004999999996 0.41388775999999994 0.34655478 0.3916169399999999 0.142490491 0.32634745 0.14355569799999998 0.3520945999999999 0.21861839999999996 0.20595861 0.21319011999999998 0.18742437999999997 0.34655478 0.19846684 0.37858535 0.36432681999999994 0.32376343999999996 0.40795755 0.22666787 0.23310000999999997 0.23025573999999996 0.45413510999999995 0.120085823 0.129012741 0.34452847 0.35049585999999994 0.34655478 0.14068726099999998 0.28030002 0.27596855 0.30851964 0.35848955999999993 0.10285103399999998 0.21856262999999998 0.24626172999999998 0.43563805999999994 0.34655478 0.0 0.0 0.23521926999999998 0.0 0.08196516899999999 0.32502755999999994 0.08196516899999999 0.23521926999999998 0.33696233999999997 0.0 0.32502755999999994 0.08196516899999999 0.23521926999999998 0.33696233999999997 0.0
;
param alpha := 59 0.055 60 0.055 61 0.055 62 0.055 63 0.055;
param Tp := 172.4288;
param w1 := 0.75;
param w2 := 0.25;
param M:
 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63:=
1 188.5 191.953 191.044 191.7324 190.29292 192.1152 191.1134 191.9588 193.5926 189.91246 190.915 190.9278 192.7574 192.435 192.4018 191.1596 191.6996 189.73318 192.0928 190.5408 190.4046 190.48232 190.20514 192.435 188.542342 191.7798 189.1084 171.672 167.5776 155.1152 148.6966 143.6658 138.5926 125.96860000000001 122.9128 108.8954 102.95939999999999 97.435 91.70230000000001 79.20420000000001 57.6756 57.02600000000001 53.0454 51.783199999999994 37.5402 26.837999999999994 26.393399999999986 24.435000000000002 188.5 188.5 191.7154 191.1506 190.5586 192.2036 190.5586 191.7154 191.93 191.1506 192.2036 190.5586 191.7154 191.93 191.1506
2 190.5562 188.5 192.2168 189.24316 191.4656 193.288 190.8762 188.74564 191.4572 191.0852 192.0876 189.87248 189.79424 190.9298 190.6466 192.3324 189.2104 190.906 189.56352 190.46154 190.32534 191.655 191.3778 190.9298 190.5986 190.3846 187.35312 169.91666 165.8224 156.288 149.8692 143.5866 136.4572 127.1414 124.23740000000001 107.14016000000001 100.47022000000001 95.9298 92.875 80.37700000000001 56.60040000000001 55.52080000000001 51.2902 52.95599999999999 37.46083999999999 26.680800000000005 24.206199999999995 22.9298 188.5 188.5 192.8882 192.32319999999999 191.7314 190.46128 191.7314 192.8882 190.23476 192.32319999999999 190.46128 191.7314 192.8882 190.23476 192.32319999999999
3 190.47206 192.0056 188.5 191.563 190.8814 191.6138 191.304 192.0114 193.8712 190.501 190.25148 190.7582 192.342 192.6656 191.7384 188.615722 191.5302 190.32174 192.1454 189.87734 189.74116 189.81888 189.5417 192.6656 190.5144 192.0584 188.445 171.0084 166.9142 154.6138 148.03308 143.00244 138.8712 126.24719999999999 123.6532 108.232 102.78999999999999 97.66560000000001 92.29086000000001 78.54079999999999 57.954200000000014 57.25659999999999 52.382000000000005 52.37180000000001 36.87665999999999 27.02860000000001 26.623999999999995 24.665600000000012 188.5 188.5 191.052 190.4871 191.1472 192.4342 191.1472 191.052 191.9826 190.4871 192.4342 191.1472 191.052 191.9826 190.4871
4 191.43 190.8736 192.5904 188.5 191.8394 193.6618 191.85 189.8294 191.385 191.459 192.4614 190.24624 189.696 191.2684 191.0204 192.7062 190.29416 191.2796 189.55928 190.8352 190.6992 192.0288 191.7516 191.2684 191.4724 190.3802 187.05488 169.433 165.5242 156.6618 150.243 143.9604 136.385 127.5152 124.6112 106.84191999999999 100.84397999999999 96.26840000000001 93.24879999999999 80.7508 57.48419999999999 56.40440000000001 50.991960000000006 53.329800000000006 37.834599999999995 27.7646 24.133999999999986 23.268400000000014 188.5 188.5 193.2618 192.697 192.105 190.45704 192.105 193.2618 190.8506 192.697 190.45704 192.105 193.2618 190.8506 192.697
5 191.1218 192.6554 189.48828 192.2128 188.5 190.5096 191.8578 192.6612 193.9348 189.74276 190.9012 191.408 192.9918 192.7774 192.3882 189.604 192.18 190.5934 192.795 190.527 190.3909 190.46864 190.19144 192.7774 191.1642 192.122 189.0946 171.6582 167.564 153.5096 148.6828 143.6522 138.9348 124.36298 121.45902000000001 108.8818 103.43979999999999 97.7774 92.5626 79.19059999999999 58.018 57.3682 53.031800000000004 50.17753999999999 37.526399999999995 27.67840000000001 26.735800000000012 24.7774 188.5 188.5 190.6016 189.59486 188.95286 192.54579999999999 188.95286 190.6016 192.6324 189.59486 192.54579999999999 188.95286 190.6016 192.6324 189.59486
6 190.9922 192.5258 189.35872 192.0832 189.99368 188.5 191.8242 192.5316 194.2632 189.61322 190.7716 191.2784 192.8622 193.1058 192.2586 189.47446 192.0504 190.842 192.6656 190.39754 190.26136 190.33908 190.0619 193.1058 191.0346 192.4506 188.9652 171.5286 167.4344 151.5 148.5532 143.5226 139.2632 124.23342 122.11746 108.75219999999999 103.31020000000001 98.10579999999999 92.811 79.061 58.34639999999999 57.696799999999996 52.90219999999999 50.83600000000001 37.396860000000004 27.5488 27.0642 25.105799999999988 188.5 188.5 190.47214 189.4653 189.6113 192.8744 189.6113 190.47214 192.5028 189.4653 192.8744 189.6113 190.47214 192.5028 189.4653
7 189.41512 190.8766 191.7016 190.43402 190.9506 192.7728 188.5 190.8826 192.7582 190.57 191.5726 189.62934 191.477 191.5486 191.7334 191.8174 190.40126 190.39078 191.0164 189.9464 189.81022 191.14 190.8628 191.5486 189.45746 191.0014 188.44 171.0036 166.9092 155.7728 149.3542 143.0715 137.7582 126.62620000000001 123.67439999999999 108.227 101.661 96.5486 92.35991999999999 79.86179999999999 56.8972 56.1396 52.37700000000001 52.440799999999996 36.945719999999994 25.539659999999998 25.507000000000005 23.548599999999993 188.5 188.5 192.373 191.8082 191.2162 191.3172 191.2162 192.373 190.8536 191.8082 191.3172 191.2162 192.373 190.8536 191.8082
8 190.9346 190.9982 192.0952 189.12156 191.344 193.1664 191.6166 188.5 191.8536 190.9636 191.966 189.75088 190.16462 191.6702 190.525 192.2108 189.0888 190.7844 190.02792 190.33992 190.20374 191.5334 191.2562 191.6702 190.977 190.849 187.23152 169.79506 165.7008 156.1664 149.7476 143.46504 136.8536 127.0198 124.11580000000001 107.01856000000001 100.34862000000001 96.6702 92.7534 80.25540000000001 57.3408 56.2612 51.1686 52.83439999999999 37.33923999999999 27.4212 24.602599999999995 23.670199999999994 188.5 188.5 192.7666 192.2016 191.6098 190.9256 191.6098 192.7666 190.9752 192.2016 190.9256 191.6098 192.7666 190.9752 192.2016
9 192.2272 190.5408 193.8356 191.044 193.0846 194.9068 191.4212 190.5466 188.5 192.70420000000001 193.7066 191.4914 189.70912 190.42158 192.2654 193.9514 191.0112 192.5248 189.96442 192.0804 191.9442 193.274 192.9968 190.42158 192.2694 189.5334 188.3 170.6782 166.7694 157.9068 151.4882 145.2056 133.5 128.7604 124.9042 108.08699999999999 102.0892 95.42158 94.494 81.99600000000001 56.637400000000014 55.55760000000001 52.236999999999995 54.57480000000001 39.079800000000006 28.35159999999999 22.769119999999987 22.421580000000006 188.5 188.5 194.507 193.9422 193.3502 189.61018 193.3502 194.507 190.5176 193.9422 189.61018 193.3502 194.507 190.5176 193.9422
